timestamp;bytes_sent;bytes_recv;packets_sent;packets_recv;errin;errout;dropin;dropout
2024-08-20 04:24:17.145607;1932843;2070672;3594;3689;0;0;0;0
2024-08-20 04:24:19.147694;1939044;2076631;3683;3780;0;0;0;0
2024-08-20 04:24:21.149730;1939044;2076631;3683;3780;0;0;0;0
2024-08-20 04:24:23.151799;1939442;2076811;3686;3783;0;0;0;0
2024-08-20 04:24:25.153867;1939442;2076811;3686;3783;0;0;0;0
2024-08-20 04:24:27.155955;1939442;2076811;3686;3783;0;0;0;0
2024-08-20 04:24:29.158000;1939442;2076811;3686;3783;0;0;0;0
2024-08-20 04:24:31.160083;1939572;2076863;3687;3784;0;0;0;0
2024-08-20 04:24:33.162140;1939572;2076863;3687;3784;0;0;0;0
2024-08-20 04:24:35.164242;1939614;2076891;3688;3785;0;0;0;0
2024-08-20 04:24:37.166314;1939614;2076891;3688;3785;0;0;0;0
2024-08-20 04:24:39.168446;1939834;2077019;3690;3787;0;0;0;0
2024-08-20 04:24:41.170492;1946524;2092165;3709;3811;0;0;0;0
2024-08-20 04:24:43.172564;1946524;2092165;3709;3811;0;0;0;0
2024-08-20 04:24:45.174677;1946524;2092165;3709;3811;0;0;0;0
2024-08-20 04:24:47.176740;1946852;2092419;3713;3816;0;0;0;0
2024-08-20 04:24:49.178802;1946852;2092419;3713;3816;0;0;0;0
2024-08-20 04:24:51.180872;1946852;2092419;3713;3816;0;0;0;0
2024-08-20 04:24:53.182955;1946852;2092419;3713;3816;0;0;0;0
2024-08-20 04:24:55.185008;1947072;2092495;3715;3817;0;0;0;0
2024-08-20 04:24:57.187072;1949166;2093293;3728;3829;0;0;0;0
2024-08-20 04:24:59.189061;1980144;2123553;3886;3991;0;0;0;0
2024-08-20 04:25:01.191192;1980354;2123605;3887;3992;0;0;0;0
2024-08-20 04:25:03.193369;1980662;2123709;3889;3994;0;0;0;0
2024-08-20 04:25:05.195522;1980662;2123709;3889;3994;0;0;0;0
2024-08-20 04:25:07.197584;1980792;2123761;3890;3995;0;0;0;0
2024-08-20 04:25:09.199668;1980972;2123913;3892;3997;0;0;0;0
2024-08-20 04:25:11.201681;1981732;2124421;3900;4004;0;0;0;0
2024-08-20 04:25:13.203788;1981732;2124497;3900;4005;0;0;0;0
2024-08-20 04:25:15.205840;1981862;2124549;3901;4006;0;0;0;0
2024-08-20 04:25:17.208042;1981862;2124549;3901;4006;0;0;0;0
2024-08-20 04:25:19.210139;1981992;2124601;3902;4007;0;0;0;0
2024-08-20 04:25:21.212380;2075748;2216267;4194;4300;0;0;0;0
2024-08-20 04:25:23.214398;2076474;2216683;4201;4308;0;0;0;0
2024-08-20 04:25:25.216660;2076604;2216735;4202;4309;0;0;0;0
2024-08-20 04:25:27.218752;2076824;2216863;4204;4311;0;0;0;0
2024-08-20 04:25:29.220880;2076954;2216863;4205;4311;0;0;0;0
2024-08-20 04:25:31.223223;2076996;2216943;4206;4313;0;0;0;0
2024-08-20 04:25:33.225303;2084044;2222791;4265;4373;0;0;0;0
2024-08-20 04:25:35.227369;2400600;2538073;4820;4930;0;0;0;0
2024-08-20 04:25:37.229661;2400860;2538177;4822;4932;0;0;0;0
2024-08-20 04:25:39.231864;2401120;2538281;4824;4934;0;0;0;0
2024-08-20 04:25:41.233933;3606722;3741693;6242;6352;0;0;0;0
2024-08-20 04:25:43.236270;3608422;3742913;6264;6375;0;0;0;0
2024-08-20 04:25:45.238766;3623532;3756653;6450;6562;0;0;0;0
2024-08-20 04:25:47.242388;3632430;3760841;6474;6585;0;0;0;0
2024-08-20 04:25:49.244434;3655038;3764545;6505;6611;0;0;0;0
2024-08-20 04:25:51.246413;3667914;3769725;6533;6642;0;0;0;0
