timestamp;bytes_sent;bytes_recv;packets_sent;packets_recv;errin;errout;dropin;dropout
2024-08-20 03:03:51.485102;53973;355247;438;552;0;0;0;0
2024-08-20 03:03:53.505944;64584;374187;545;664;0;0;0;0
2024-08-20 03:03:55.580652;65758;375021;555;673;0;0;0;0
2024-08-20 03:03:57.583214;65758;375021;555;673;0;0;0;0
2024-08-20 03:03:59.585685;65758;375021;555;673;0;0;0;0
2024-08-20 03:04:01.588214;65758;375021;555;673;0;0;0;0
2024-08-20 03:04:03.590786;65984;375073;556;674;0;0;0;0
2024-08-20 03:04:05.593268;65984;375073;556;674;0;0;0;0
2024-08-20 03:04:07.595942;66074;375149;557;675;0;0;0;0
2024-08-20 03:04:09.598457;66074;375149;557;675;0;0;0;0
2024-08-20 03:04:11.601034;66144;375149;558;675;0;0;0;0
2024-08-20 03:04:13.603598;66198;375241;559;677;0;0;0;0
2024-08-20 03:04:15.606068;66198;375241;559;677;0;0;0;0
2024-08-20 03:04:17.608548;66376;375293;560;678;0;0;0;0
2024-08-20 03:04:19.611053;66376;375293;560;678;0;0;0;0
2024-08-20 03:04:21.613527;66376;375293;560;678;0;0;0;0
2024-08-20 03:04:23.616267;66466;375369;561;679;0;0;0;0
2024-08-20 03:04:25.618869;66466;375369;561;679;0;0;0;0
2024-08-20 03:04:27.621325;66466;375369;561;679;0;0;0;0
2024-08-20 03:04:29.623872;66466;375369;561;679;0;0;0;0
2024-08-20 03:04:31.626403;66508;375397;562;680;0;0;0;0
2024-08-20 03:04:33.628914;66508;375397;562;680;0;0;0;0
2024-08-20 03:04:35.631463;66744;375587;564;684;0;0;0;0
2024-08-20 03:04:37.633970;66744;375587;564;684;0;0;0;0
2024-08-20 03:04:39.636774;66876;375691;566;686;0;0;0;0
2024-08-20 03:04:41.639366;66876;375691;566;686;0;0;0;0
2024-08-20 03:04:43.641849;66876;375691;566;686;0;0;0;0
2024-08-20 03:04:45.644351;66876;375691;566;686;0;0;0;0
2024-08-20 03:04:47.646853;66946;375691;567;686;0;0;0;0
2024-08-20 03:04:49.649382;66946;375691;567;686;0;0;0;0
2024-08-20 03:04:51.652041;66946;375691;567;686;0;0;0;0
2024-08-20 03:04:53.655508;67394;375895;571;689;0;0;0;0
2024-08-20 03:04:55.658024;67934;376427;577;696;0;0;0;0
2024-08-20 03:04:57.660587;67934;376427;577;696;0;0;0;0
2024-08-20 03:04:59.663159;67934;376427;577;696;0;0;0;0
2024-08-20 03:05:01.665657;67934;376427;577;696;0;0;0;0
