timestamp;bytes_sent;bytes_recv;packets_sent;packets_recv;errin;errout;dropin;dropout
2024-08-20 02:55:17.135597;13200765;12325891;22801;22654;0;0;0;0
2024-08-20 02:55:19.139304;13210427;12334647;22903;22758;0;0;0;0
2024-08-20 02:55:21.142550;13210637;12334699;22904;22759;0;0;0;0
2024-08-20 02:55:23.145683;13210637;12334699;22904;22759;0;0;0;0
2024-08-20 02:55:25.148912;13210945;12334803;22906;22761;0;0;0;0
2024-08-20 02:55:27.152078;13210945;12334803;22906;22761;0;0;0;0
2024-08-20 02:55:29.155583;13211165;12334931;22908;22763;0;0;0;0
2024-08-20 02:55:31.158581;13211165;12334931;22908;22763;0;0;0;0
2024-08-20 02:55:33.161595;13211165;12334931;22908;22763;0;0;0;0
2024-08-20 02:55:35.166432;13211295;12334983;22909;22764;0;0;0;0
2024-08-20 02:55:37.169563;13211295;12334983;22909;22764;0;0;0;0
2024-08-20 02:55:39.172724;13211295;12334983;22909;22764;0;0;0;0
2024-08-20 02:55:41.175825;13211565;12335211;22912;22767;0;0;0;0
2024-08-20 02:55:43.178902;13211875;12335415;22915;22770;0;0;0;0
2024-08-20 02:55:45.182420;13211965;12335491;22916;22771;0;0;0;0
2024-08-20 02:55:47.185477;13211965;12335491;22916;22771;0;0;0;0
2024-08-20 02:55:49.188733;13213745;12335827;22924;22776;0;0;0;0
2024-08-20 02:55:51.191780;13245450;12366730;23089;22948;0;0;0;0
2024-08-20 02:55:53.194862;13245660;12366782;23090;22949;0;0;0;0
2024-08-20 02:55:55.197829;13245968;12366886;23092;22951;0;0;0;0
2024-08-20 02:55:57.200950;13246098;12366938;23093;22952;0;0;0;0
2024-08-20 02:55:59.204539;13246098;12366938;23093;22952;0;0;0;0
2024-08-20 02:56:01.207546;13246318;12367066;23095;22954;0;0;0;0
2024-08-20 02:56:03.210611;13246318;12367066;23095;22954;0;0;0;0
2024-08-20 02:56:05.215717;13246448;12367118;23096;22955;0;0;0;0
2024-08-20 02:56:07.219185;13246448;12367118;23096;22955;0;0;0;0
2024-08-20 02:56:09.222256;13251442;12370668;23131;22991;0;0;0;0
2024-08-20 02:56:11.225348;13341536;12459470;23401;23259;0;0;0;0
2024-08-20 02:56:13.228601;13341886;12459602;23404;23262;0;0;0;0
2024-08-20 02:56:15.232080;13342146;12459706;23406;23264;0;0;0;0
2024-08-20 02:56:17.235655;13342366;12459834;23408;23266;0;0;0;0
2024-08-20 02:56:19.239468;13347280;12463246;23459;23318;0;0;0;0
2024-08-20 02:56:21.242772;13666088;12780848;24019;23877;0;0;0;0
2024-08-20 02:56:23.246272;13666526;12781056;24022;23881;0;0;0;0
2024-08-20 02:56:25.250013;13667128;12781736;24025;23884;0;0;0;0
2024-08-20 02:56:27.253320;13679086;12791536;24145;24004;0;0;0;0
2024-08-20 02:56:29.256674;14875712;13987560;25474;25335;0;0;0;0
2024-08-20 02:56:31.262523;14875972;13987664;25476;25337;0;0;0;0
2024-08-20 02:56:33.269555;14893048;14002532;25683;25544;0;0;0;0
2024-08-20 02:56:35.272927;14900920;14006720;25706;25567;0;0;0;0
2024-08-20 02:56:37.276410;14921572;14010684;25739;25596;0;0;0;0
2024-08-20 02:56:39.279621;14933672;14015564;25767;25622;0;0;0;0
