timestamp;user;nice;system;idle;iowait;irq;softirq;steal;guest;guest_nice
2024-08-20 04:47:24.636535;3647.54;0.35;167.97;76705.32;12.94;0.0;0.31;7.15;0.0;0.0
2024-08-20 04:47:26.638649;3649.22;0.35;168.25;76799.46;12.94;0.0;0.31;7.15;0.0;0.0
2024-08-20 04:47:28.640685;3650.68;0.35;168.79;76893.53;12.94;0.0;0.31;7.15;0.0;0.0
2024-08-20 04:47:30.642738;3652.68;0.35;168.79;76987.62;12.94;0.0;0.31;7.16;0.0;0.0
2024-08-20 04:47:32.644812;3654.38;0.35;169.1;77081.77;12.96;0.0;0.31;7.16;0.0;0.0
2024-08-20 04:47:34.648811;3656.14;0.35;169.34;77175.87;12.96;0.0;0.31;7.17;0.0;0.0
2024-08-20 04:47:36.650857;3658.14;0.35;169.34;77269.96;12.96;0.0;0.31;7.17;0.0;0.0
2024-08-20 04:47:38.652935;3660.15;0.35;169.35;77364.04;12.96;0.0;0.31;7.18;0.0;0.0
2024-08-20 04:47:40.655064;3662.15;0.35;169.35;77458.14;12.96;0.0;0.31;7.18;0.0;0.0
2024-08-20 04:47:42.657139;3664.16;0.35;169.35;77552.23;12.96;0.0;0.31;7.19;0.0;0.0
2024-08-20 04:47:44.659200;3666.16;0.35;169.35;77646.31;12.96;0.0;0.31;7.19;0.0;0.0
2024-08-20 04:47:46.661299;3667.63;0.35;169.88;77740.4;12.96;0.0;0.31;7.2;0.0;0.0
2024-08-20 04:47:48.663446;3669.57;0.35;169.95;77834.5;12.96;0.0;0.31;7.2;0.0;0.0
2024-08-20 04:47:50.665532;3671.57;0.35;169.95;77928.57;12.96;0.0;0.31;7.21;0.0;0.0
2024-08-20 04:47:52.667618;3673.57;0.35;169.95;78022.67;12.96;0.0;0.31;7.21;0.0;0.0
2024-08-20 04:47:54.669626;3675.58;0.35;169.95;78116.76;12.96;0.0;0.31;7.22;0.0;0.0
2024-08-20 04:47:56.671729;3677.58;0.35;169.95;78210.85;12.96;0.0;0.31;7.22;0.0;0.0
2024-08-20 04:47:58.673731;3679.58;0.35;169.95;78304.92;12.96;0.0;0.31;7.22;0.0;0.0
2024-08-20 04:48:00.675797;3681.59;0.35;169.96;78399.01;12.96;0.0;0.31;7.22;0.0;0.0
2024-08-20 04:48:02.677807;3683.59;0.35;169.96;78493.1;12.96;0.0;0.31;7.23;0.0;0.0
2024-08-20 04:48:04.680817;3685.59;0.35;169.96;78587.21;12.97;0.0;0.31;7.23;0.0;0.0
2024-08-20 04:48:06.682931;3687.6;0.35;169.96;78681.3;12.97;0.0;0.31;7.24;0.0;0.0
2024-08-20 04:48:08.684981;3689.6;0.35;169.96;78775.39;12.97;0.0;0.31;7.24;0.0;0.0
2024-08-20 04:48:10.687022;3691.6;0.35;169.96;78869.48;12.97;0.0;0.31;7.25;0.0;0.0
2024-08-20 04:48:12.689081;3693.61;0.35;169.96;78963.57;12.97;0.0;0.31;7.26;0.0;0.0
2024-08-20 04:48:14.691289;3695.61;0.35;169.96;79057.65;12.97;0.0;0.31;7.27;0.0;0.0
2024-08-20 04:48:16.693320;3697.61;0.35;169.96;79151.74;12.97;0.0;0.31;7.27;0.0;0.0
2024-08-20 04:48:18.695450;3699.62;0.35;169.96;79245.83;12.97;0.0;0.31;7.28;0.0;0.0
2024-08-20 04:48:20.697499;3701.62;0.35;169.96;79339.92;12.97;0.0;0.31;7.28;0.0;0.0
2024-08-20 04:48:22.699575;3703.63;0.35;169.96;79434.01;12.97;0.0;0.31;7.37;0.0;0.0
2024-08-20 04:48:24.701665;3705.63;0.35;169.96;79528.1;12.97;0.0;0.31;7.37;0.0;0.0
2024-08-20 04:48:26.703802;3707.64;0.35;169.97;79622.18;12.97;0.0;0.31;7.38;0.0;0.0
2024-08-20 04:48:28.705743;3709.64;0.35;169.97;79716.27;12.97;0.0;0.31;7.38;0.0;0.0
2024-08-20 04:48:30.707819;3711.64;0.35;169.97;79810.35;12.97;0.0;0.31;7.39;0.0;0.0
2024-08-20 04:48:32.709824;3713.65;0.35;169.97;79904.49;12.97;0.0;0.31;7.39;0.0;0.0
2024-08-20 04:48:34.713042;3715.65;0.35;169.97;79998.58;12.97;0.0;0.31;7.4;0.0;0.0
2024-08-20 04:48:36.715169;3717.65;0.35;169.97;80092.68;12.97;0.0;0.31;7.4;0.0;0.0
2024-08-20 04:48:38.717189;3719.66;0.35;169.97;80186.76;12.97;0.0;0.31;7.41;0.0;0.0
