timestamp;bytes_sent;bytes_recv;packets_sent;packets_recv;errin;errout;dropin;dropout
2024-08-20 04:45:44.529537;12986835;12282776;22209;22135;0;0;0;0
2024-08-20 04:45:46.531661;12993847;12288876;22299;22227;0;0;0;0
2024-08-20 04:45:48.533709;12994057;12288928;22300;22228;0;0;0;0
2024-08-20 04:45:50.535822;12994365;12288980;22302;22229;0;0;0;0
2024-08-20 04:45:52.537817;12994365;12289032;22302;22230;0;0;0;0
2024-08-20 04:45:54.540022;12994365;12289032;22302;22230;0;0;0;0
2024-08-20 04:45:56.542165;12994365;12289032;22302;22230;0;0;0;0
2024-08-20 04:45:58.544307;12994585;12289160;22304;22232;0;0;0;0
2024-08-20 04:46:00.546400;12994585;12289160;22304;22232;0;0;0;0
2024-08-20 04:46:02.548499;12994585;12289160;22304;22232;0;0;0;0
2024-08-20 04:46:04.551730;12994585;12289160;22304;22232;0;0;0;0
2024-08-20 04:46:06.553817;12994715;12289212;22305;22233;0;0;0;0
2024-08-20 04:46:08.555921;12994715;12289212;22305;22233;0;0;0;0
2024-08-20 04:46:10.557918;12994757;12289240;22306;22234;0;0;0;0
2024-08-20 04:46:12.560016;12994757;12289240;22306;22234;0;0;0;0
2024-08-20 04:46:14.562063;12994977;12289368;22308;22236;0;0;0;0
2024-08-20 04:46:16.564153;12994977;12289368;22308;22236;0;0;0;0
2024-08-20 04:46:18.566197;12994977;12289368;22308;22236;0;0;0;0
2024-08-20 04:46:20.568436;12994977;12289368;22308;22236;0;0;0;0
2024-08-20 04:46:22.570500;12994977;12289368;22308;22236;0;0;0;0
2024-08-20 04:46:24.572652;12995107;12289420;22309;22237;0;0;0;0
2024-08-20 04:46:26.574780;13003110;12295359;22379;22306;0;0;0;0
2024-08-20 04:46:28.576818;13028414;12320399;22481;22409;0;0;0;0
2024-08-20 04:46:30.578890;13028812;12320579;22484;22412;0;0;0;0
2024-08-20 04:46:32.580974;13028812;12320579;22484;22412;0;0;0;0
2024-08-20 04:46:34.583053;13028942;12320631;22485;22413;0;0;0;0
2024-08-20 04:46:36.585137;13028942;12320631;22485;22413;0;0;0;0
2024-08-20 04:46:38.587189;13029162;12320759;22487;22415;0;0;0;0
2024-08-20 04:46:40.589253;13029162;12320759;22487;22415;0;0;0;0
2024-08-20 04:46:42.591471;13029292;12320811;22488;22416;0;0;0;0
2024-08-20 04:46:44.593549;13029562;12321039;22491;22419;0;0;0;0
2024-08-20 04:46:46.595722;13030052;12321395;22496;22424;0;0;0;0
2024-08-20 04:46:48.597728;13036648;12326005;22536;22463;0;0;0;0
2024-08-20 04:46:50.599761;13124756;12413667;22797;22726;0;0;0;0
2024-08-20 04:46:52.601891;13124886;12413719;22798;22727;0;0;0;0
2024-08-20 04:46:54.604133;13124886;12413719;22798;22727;0;0;0;0
2024-08-20 04:46:56.606191;13125016;12413771;22799;22728;0;0;0;0
2024-08-20 04:46:58.608487;13125146;12413823;22800;22729;0;0;0;0
2024-08-20 04:47:00.610624;13131888;12418879;22856;22786;0;0;0;0
2024-08-20 04:47:02.612773;13449206;12735373;23418;23348;0;0;0;0
2024-08-20 04:47:04.615080;13449466;12735425;23420;23349;0;0;0;0
2024-08-20 04:47:06.617360;13449638;12735557;23422;23352;0;0;0;0
2024-08-20 04:47:08.619564;13460756;12744625;23528;23457;0;0;0;0
2024-08-20 04:47:10.621589;14657772;13941117;24866;24797;0;0;0;0
2024-08-20 04:47:12.624292;14671462;13953277;25047;24977;0;0;0;0
2024-08-20 04:47:14.626275;14681564;13958049;25072;25002;0;0;0;0
2024-08-20 04:47:16.628348;14699144;13962189;25101;25025;0;0;0;0
2024-08-20 04:47:18.630384;14715574;13966225;25131;25054;0;0;0;0
