timestamp;bytes_sent;bytes_recv;packets_sent;packets_recv;errin;errout;dropin;dropout
2024-08-20 00:57:14.578797;12815567;12293650;22194;22156;0;0;0;0
2024-08-20 00:57:16.581299;12822960;12300663;22288;22251;0;0;0;0
2024-08-20 00:57:18.583643;12823170;12300715;22289;22252;0;0;0;0
2024-08-20 00:57:20.586006;12823568;12300895;22292;22255;0;0;0;0
2024-08-20 00:57:22.588400;12823568;12300895;22292;22255;0;0;0;0
2024-08-20 00:57:24.590762;12823568;12300895;22292;22255;0;0;0;0
2024-08-20 00:57:26.593157;12823698;12300947;22293;22256;0;0;0;0
2024-08-20 00:57:28.595596;12823698;12300947;22293;22256;0;0;0;0
2024-08-20 00:57:30.597982;12823878;12301099;22295;22258;0;0;0;0
2024-08-20 00:57:32.600373;12824098;12301227;22297;22260;0;0;0;0
2024-08-20 00:57:34.602772;12824368;12301379;22300;22262;0;0;0;0
2024-08-20 00:57:36.605175;12824602;12301577;22303;22265;0;0;0;0
2024-08-20 00:57:38.607584;12824602;12301577;22303;22265;0;0;0;0
2024-08-20 00:57:40.609951;12824732;12301629;22304;22266;0;0;0;0
2024-08-20 00:57:42.612330;12824732;12301629;22304;22266;0;0;0;0
2024-08-20 00:57:44.614704;12824732;12301629;22304;22266;0;0;0;0
2024-08-20 00:57:46.617100;12824862;12301681;22305;22267;0;0;0;0
2024-08-20 00:57:48.619471;12829429;12305340;22329;22294;0;0;0;0
2024-08-20 00:57:50.621785;12858051;12332778;22475;22441;0;0;0;0
2024-08-20 00:57:52.624147;12858449;12332958;22478;22444;0;0;0;0
2024-08-20 00:57:54.626503;12858449;12332958;22478;22444;0;0;0;0
2024-08-20 00:57:56.628891;12858579;12333010;22479;22445;0;0;0;0
2024-08-20 00:57:58.631261;12858709;12333062;22480;22446;0;0;0;0
2024-08-20 00:58:00.633627;12858709;12333062;22480;22446;0;0;0;0
2024-08-20 00:58:02.635989;12858839;12333114;22481;22447;0;0;0;0
2024-08-20 00:58:04.638370;12858839;12333114;22481;22447;0;0;0;0
2024-08-20 00:58:06.640758;12863361;12335168;22512;22478;0;0;0;0
2024-08-20 00:58:08.643108;12881469;12352600;22730;22697;0;0;0;0
2024-08-20 00:58:10.645454;12955363;12425934;22792;22760;0;0;0;0
2024-08-20 00:58:12.647822;12955493;12425986;22793;22761;0;0;0;0
2024-08-20 00:58:14.650260;12955623;12426038;22794;22762;0;0;0;0
2024-08-20 00:58:16.652742;12955883;12426090;22796;22763;0;0;0;0
2024-08-20 00:58:18.655218;12962821;12431166;22854;22821;0;0;0;0
2024-08-20 00:58:20.657611;13279995;12747676;23414;23383;0;0;0;0
2024-08-20 00:58:22.660071;13280255;12747780;23416;23385;0;0;0;0
2024-08-20 00:58:24.662750;13288283;12754308;23513;23483;0;0;0;0
2024-08-20 00:58:26.665140;14488387;13953344;24857;24825;0;0;0;0
2024-08-20 00:58:28.667802;14489295;13953760;24863;24833;0;0;0;0
2024-08-20 00:58:30.672207;14506193;13968604;25055;25024;0;0;0;0
2024-08-20 00:58:32.674594;14512743;13971800;25073;25043;0;0;0;0
2024-08-20 00:58:34.676921;14528069;13974460;25095;25064;0;0;0;0
2024-08-20 00:58:36.679264;14535775;13977892;25115;25086;0;0;0;0
2024-08-20 00:58:38.681665;14545769;13981020;25135;25104;0;0;0;0
