timestamp;read_count;write_count;read_bytes;write_bytes;read_time;write_time;read_merged_count;write_merged_count;busy_time
2024-08-20 04:25:55.250421;8593;1818;312743424;39970816;13819;2346;4588;2829;7570
2024-08-20 04:25:57.252528;8599;1820;313165312;39983104;14065;2347;4588;2830;7815
2024-08-20 04:25:59.254541;8599;1820;313165312;39983104;14065;2347;4588;2830;7815
2024-08-20 04:26:01.256681;8599;1820;313165312;39983104;14065;2347;4588;2830;7815
2024-08-20 04:26:03.258729;8599;1824;313165312;40122368;14065;2354;4588;2832;7817
2024-08-20 04:26:05.260844;8599;1824;313165312;40122368;14065;2354;4588;2832;7817
2024-08-20 04:26:07.262879;8599;1824;313165312;40122368;14065;2354;4588;2832;7817
2024-08-20 04:26:09.264931;8599;1824;313165312;40122368;14065;2354;4588;2832;7817
2024-08-20 04:26:11.266957;8599;1824;313165312;40122368;14065;2354;4588;2832;7817
2024-08-20 04:26:13.269006;8599;1824;313165312;40122368;14065;2354;4588;2832;7817
2024-08-20 04:26:15.271052;8599;1824;313165312;40122368;14065;2354;4588;2832;7817
2024-08-20 04:26:17.273152;8599;1851;313165312;40384512;14065;2376;4588;2869;7821
2024-08-20 04:26:19.275187;8599;1851;313165312;40384512;14065;2376;4588;2869;7821
2024-08-20 04:26:21.277206;8599;1851;313165312;40384512;14065;2376;4588;2869;7821
2024-08-20 04:26:23.279304;8599;1942;313165312;40880128;14065;2440;4588;2870;7830
2024-08-20 04:26:25.281391;8599;1942;313165312;40880128;14065;2440;4588;2870;7830
2024-08-20 04:26:27.283539;8599;1943;313165312;40912896;14065;2441;4588;2875;7830
2024-08-20 04:26:29.285622;8599;1943;313165312;40912896;14065;2441;4588;2875;7830
2024-08-20 04:26:31.287673;8599;1943;313165312;40912896;14065;2441;4588;2875;7830
2024-08-20 04:26:33.289693;8599;1943;313165312;40912896;14065;2441;4588;2875;7830
2024-08-20 04:26:35.291757;8599;1943;313165312;40912896;14065;2441;4588;2875;7830
2024-08-20 04:26:37.293788;8599;1943;313165312;40912896;14065;2441;4588;2875;7830
2024-08-20 04:26:39.295829;8599;1943;313165312;40912896;14065;2441;4588;2875;7830
2024-08-20 04:26:41.297829;8599;1943;313165312;40912896;14065;2441;4588;2875;7830
2024-08-20 04:26:43.299949;8599;1943;313165312;40912896;14065;2441;4588;2875;7830
2024-08-20 04:26:45.302047;8599;1943;313165312;40912896;14065;2441;4588;2875;7830
2024-08-20 04:26:47.305137;8599;1945;313165312;40933376;14065;2442;4588;2878;7832
2024-08-20 04:26:49.307224;8599;1945;313165312;40933376;14065;2442;4588;2878;7832
2024-08-20 04:26:51.309259;8599;1945;313165312;40933376;14065;2442;4588;2878;7832
2024-08-20 04:26:53.311427;8599;1945;313165312;40933376;14065;2442;4588;2878;7832
2024-08-20 04:26:55.313567;8599;1945;313165312;40933376;14065;2442;4588;2878;7832
2024-08-20 04:26:57.315662;8599;1945;313165312;40933376;14065;2442;4588;2878;7832
2024-08-20 04:26:59.317669;8599;1952;313165312;40974336;14065;2448;4588;2880;7833
2024-08-20 04:27:01.319737;8599;1952;313165312;40974336;14065;2448;4588;2880;7833
2024-08-20 04:27:03.321755;8599;1952;313165312;40974336;14065;2448;4588;2880;7833
2024-08-20 04:27:05.323943;8599;1952;313165312;40974336;14065;2448;4588;2880;7833
2024-08-20 04:27:07.325995;8599;1952;313165312;40974336;14065;2448;4588;2880;7833
2024-08-20 04:27:09.328058;8599;1952;313165312;40974336;14065;2448;4588;2880;7833
2024-08-20 04:27:11.330125;8599;1952;313165312;40974336;14065;2448;4588;2880;7833
2024-08-20 04:27:13.332228;8599;1952;313165312;40974336;14065;2448;4588;2880;7833
2024-08-20 04:27:15.334287;8599;1952;313165312;40974336;14065;2448;4588;2880;7833
2024-08-20 04:27:17.336366;8599;1956;313165312;41003008;14065;2451;4588;2883;7835
2024-08-20 04:27:19.338505;8599;1956;313165312;41003008;14065;2451;4588;2883;7835
2024-08-20 04:27:21.340618;8599;1956;313165312;41003008;14065;2451;4588;2883;7835
2024-08-20 04:27:23.342653;8599;1956;313165312;41003008;14065;2451;4588;2883;7835
2024-08-20 04:27:25.344772;8599;1956;313165312;41003008;14065;2451;4588;2883;7835
2024-08-20 04:27:27.346821;8599;1956;313165312;41003008;14065;2451;4588;2883;7835
2024-08-20 04:27:29.348869;8599;1956;313165312;41003008;14065;2451;4588;2883;7835
2024-08-20 04:27:31.350907;8599;1964;313165312;41035776;14065;2457;4588;2883;7836
2024-08-20 04:27:33.352967;8599;1964;313165312;41035776;14065;2457;4588;2883;7836
2024-08-20 04:27:35.355007;8599;1964;313165312;41035776;14065;2457;4588;2883;7836
2024-08-20 04:27:37.357066;8599;1964;313165312;41035776;14065;2457;4588;2883;7836
2024-08-20 04:27:39.359142;8599;1964;313165312;41035776;14065;2457;4588;2883;7836
2024-08-20 04:27:41.361154;8599;1964;313165312;41035776;14065;2457;4588;2883;7836
2024-08-20 04:27:43.363210;8599;1964;313165312;41035776;14065;2457;4588;2883;7836
2024-08-20 04:27:45.365298;8599;1964;313165312;41035776;14065;2457;4588;2883;7836
2024-08-20 04:27:47.368402;8599;1966;313165312;41056256;14065;2459;4588;2886;7838
2024-08-20 04:27:49.370456;8599;1966;313165312;41056256;14065;2459;4588;2886;7838
2024-08-20 04:27:51.372548;8599;1966;313165312;41056256;14065;2459;4588;2886;7838
2024-08-20 04:27:53.374633;8599;1966;313165312;41056256;14065;2459;4588;2886;7838
2024-08-20 04:27:55.376721;8599;1966;313165312;41056256;14065;2459;4588;2886;7838
2024-08-20 04:27:57.378817;8599;1966;313165312;41056256;14065;2459;4588;2886;7838
2024-08-20 04:27:59.380824;8599;1967;313165312;41060352;14065;2459;4588;2886;7839
2024-08-20 04:28:01.382891;8599;1967;313165312;41060352;14065;2459;4588;2886;7839
2024-08-20 04:28:03.384981;8599;1979;313165312;41117696;14065;2472;4588;2887;7841
2024-08-20 04:28:05.387149;8599;1983;313165312;41252864;14065;2476;4588;2887;7842
2024-08-20 04:28:07.389192;8599;1983;313165312;41252864;14065;2476;4588;2887;7842
2024-08-20 04:28:09.391382;8599;1983;313165312;41252864;14065;2476;4588;2887;7842
2024-08-20 04:28:11.393496;8599;1983;313165312;41252864;14065;2476;4588;2887;7842
2024-08-20 04:28:13.395565;8599;1983;313165312;41252864;14065;2476;4588;2887;7842
2024-08-20 04:28:15.397631;8599;1983;313165312;41252864;14065;2476;4588;2887;7842
2024-08-20 04:28:17.399764;8599;2004;313165312;41482240;14065;2497;4588;2922;7845
2024-08-20 04:28:19.401788;8599;2004;313165312;41482240;14065;2497;4588;2922;7845
2024-08-20 04:28:21.404001;8599;2004;313165312;41482240;14065;2497;4588;2922;7845
2024-08-20 04:28:23.406040;8599;2004;313165312;41482240;14065;2497;4588;2922;7845
2024-08-20 04:28:25.408298;8599;2004;313165312;41482240;14065;2497;4588;2922;7845
2024-08-20 04:28:27.410358;8599;2004;313165312;41482240;14065;2497;4588;2922;7845
2024-08-20 04:28:29.412482;8599;2047;313165312;41744384;14065;2529;4588;2923;7850
2024-08-20 04:28:31.414609;8599;2047;313165312;41744384;14065;2529;4588;2923;7850
2024-08-20 04:28:33.416715;8599;2047;313165312;41744384;14065;2529;4588;2923;7850
2024-08-20 04:28:35.418830;8599;2047;313165312;41744384;14065;2529;4588;2923;7850
2024-08-20 04:28:37.421023;8599;2047;313165312;41744384;14065;2529;4588;2923;7850
2024-08-20 04:28:39.423128;8599;2054;313165312;41785344;14065;2534;4588;2925;7851
2024-08-20 04:28:41.425175;8599;2054;313165312;41785344;14065;2534;4588;2925;7851
2024-08-20 04:28:43.427255;8599;2054;313165312;41785344;14065;2534;4588;2925;7851
2024-08-20 04:28:45.429338;8599;2054;313165312;41785344;14065;2534;4588;2925;7851
2024-08-20 04:28:47.432451;8599;2056;313165312;41818112;14065;2536;4588;2931;7853
2024-08-20 04:28:49.434575;8599;2056;313165312;41818112;14065;2536;4588;2931;7853
2024-08-20 04:28:51.436732;8599;2056;313165312;41818112;14065;2536;4588;2931;7853
2024-08-20 04:28:53.438835;8599;2056;313165312;41818112;14065;2536;4588;2931;7853
2024-08-20 04:28:55.440884;8599;2056;313165312;41818112;14065;2536;4588;2931;7853
2024-08-20 04:28:57.442951;8599;2056;313165312;41818112;14065;2536;4588;2931;7853
2024-08-20 04:28:59.445042;8599;2056;313165312;41818112;14065;2536;4588;2931;7853
2024-08-20 04:29:01.447292;8599;2056;313165312;41818112;14065;2536;4588;2931;7853
2024-08-20 04:29:03.449349;8599;2056;313165312;41818112;14065;2536;4588;2931;7853
2024-08-20 04:29:05.451558;8599;2056;313165312;41818112;14065;2536;4588;2931;7853
2024-08-20 04:29:07.453570;8599;2056;313165312;41818112;14065;2536;4588;2931;7853
2024-08-20 04:29:09.455647;8599;2056;313165312;41818112;14065;2536;4588;2931;7853
2024-08-20 04:29:11.457627;8599;2065;313165312;41859072;14065;2543;4588;2932;7855
2024-08-20 04:29:13.459723;8599;2065;313165312;41859072;14065;2543;4588;2932;7855
2024-08-20 04:29:15.461792;8599;2067;313165312;41871360;14065;2543;4588;2933;7855
2024-08-20 04:29:17.463947;8599;2096;313165312;42268672;14065;2572;4588;2970;7858
2024-08-20 04:29:19.466139;8599;2096;313165312;42268672;14065;2572;4588;2970;7858
2024-08-20 04:29:21.468275;8599;2096;313165312;42268672;14065;2572;4588;2970;7858
2024-08-20 04:29:23.470423;8599;2096;313165312;42268672;14065;2572;4588;2970;7858
2024-08-20 04:29:25.472575;8599;2096;313165312;42268672;14065;2572;4588;2970;7858
2024-08-20 04:29:27.474767;8599;2096;313165312;42268672;14065;2572;4588;2970;7858
2024-08-20 04:29:29.476869;8599;2096;313165312;42268672;14065;2572;4588;2970;7858
2024-08-20 04:29:31.479041;8599;2096;313165312;42268672;14065;2572;4588;2970;7858
2024-08-20 04:29:33.481134;8599;2096;313165312;42268672;14065;2572;4588;2970;7858
2024-08-20 04:29:35.483162;8599;2096;313165312;42268672;14065;2572;4588;2970;7858
2024-08-20 04:29:37.485257;8599;2096;313165312;42268672;14065;2572;4588;2970;7858
2024-08-20 04:29:39.487386;8599;2152;313165312;42678272;14065;2622;4588;2990;7867
2024-08-20 04:29:41.489419;8599;2152;313165312;42678272;14065;2622;4588;2990;7867
2024-08-20 04:29:43.491477;8599;2152;313165312;42678272;14065;2622;4588;2990;7867
2024-08-20 04:29:45.493602;8599;2152;313165312;42678272;14065;2622;4588;2990;7867
2024-08-20 04:29:47.495693;8599;2166;313165312;42817536;14065;2633;4588;3009;7871
2024-08-20 04:29:49.497653;8599;2166;313165312;42817536;14065;2633;4588;3009;7871
