2024-08-20 04:47:24.636535;14761129;13983766;25288;25205;0;0;0;0
2024-08-20 04:47:26.638649;14762325;13984596;25297;25214;0;0;0;0
2024-08-20 04:47:28.640685;14762325;13984596;25297;25214;0;0;0;0
2024-08-20 04:47:30.642738;14762325;13984596;25297;25214;0;0;0;0
2024-08-20 04:47:32.644812;14762325;13984596;25297;25214;0;0;0;0
2024-08-20 04:47:34.648811;14762577;13984724;25299;25216;0;0;0;0
2024-08-20 04:47:36.650857;14762577;13984724;25299;25216;0;0;0;0
2024-08-20 04:47:38.652935;14762577;13984724;25299;25216;0;0;0;0
2024-08-20 04:47:40.655064;14762577;13984724;25299;25216;0;0;0;0
2024-08-20 04:47:42.657139;14762577;13984724;25299;25216;0;0;0;0
2024-08-20 04:47:44.659200;14762577;13984724;25299;25216;0;0;0;0
2024-08-20 04:47:46.661299;14762577;13984724;25299;25216;0;0;0;0
2024-08-20 04:47:48.663446;14762771;13984776;25300;25217;0;0;0;0
2024-08-20 04:47:50.665532;14762861;13984852;25301;25218;0;0;0;0
2024-08-20 04:47:52.667618;14763055;13984904;25302;25219;0;0;0;0
2024-08-20 04:47:54.669626;14763055;13984904;25302;25219;0;0;0;0
2024-08-20 04:47:56.671729;14763055;13984904;25302;25219;0;0;0;0
2024-08-20 04:47:58.673731;14763249;13984956;25303;25220;0;0;0;0
2024-08-20 04:48:00.675797;14763249;13984956;25303;25220;0;0;0;0
2024-08-20 04:48:02.677807;14763485;13985036;25305;25222;0;0;0;0
2024-08-20 04:48:04.680817;14763485;13985036;25305;25222;0;0;0;0
2024-08-20 04:48:06.682931;14763485;13985036;25305;25222;0;0;0;0
2024-08-20 04:48:08.684981;14763769;13985164;25307;25224;0;0;0;0
2024-08-20 04:48:10.687022;14763769;13985164;25307;25224;0;0;0;0
2024-08-20 04:48:12.689081;14763963;13985216;25308;25225;0;0;0;0
2024-08-20 04:48:14.691289;14763963;13985216;25308;25225;0;0;0;0
2024-08-20 04:48:16.693320;14763963;13985216;25308;25225;0;0;0;0
2024-08-20 04:48:18.695450;14764157;13985268;25309;25226;0;0;0;0
2024-08-20 04:48:20.697499;14764157;13985268;25309;25226;0;0;0;0
2024-08-20 04:48:22.699575;14764351;13985320;25310;25227;0;0;0;0
2024-08-20 04:48:24.701665;14764441;13985396;25311;25228;0;0;0;0
2024-08-20 04:48:26.703802;14769502;13993841;25336;25258;0;0;0;0
2024-08-20 04:48:28.705743;14769696;13993893;25337;25259;0;0;0;0
2024-08-20 04:48:30.707819;14769696;13993893;25337;25259;0;0;0;0
2024-08-20 04:48:32.709824;14769932;13993973;25339;25261;0;0;0;0
2024-08-20 04:48:34.713042;14769932;13993973;25339;25261;0;0;0;0
2024-08-20 04:48:36.715169;14770064;13994129;25341;25264;0;0;0;0
2024-08-20 04:48:38.717189;14770258;13994181;25342;25265;0;0;0;0
2024-08-20 04:48:40.719413;14770348;13994257;25343;25266;0;0;0;0
2024-08-20 04:48:42.721464;14770542;13994257;25344;25266;0;0;0;0
2024-08-20 04:48:44.723719;14770542;13994309;25344;25267;0;0;0;0
2024-08-20 04:48:46.725770;14770542;13994309;25344;25267;0;0;0;0
2024-08-20 04:48:48.727839;14770736;13994361;25345;25268;0;0;0;0
2024-08-20 04:48:50.729841;14770736;13994361;25345;25268;0;0;0;0
2024-08-20 04:48:52.732091;14770930;13994361;25346;25268;0;0;0;0
2024-08-20 04:48:54.734148;14770930;13994413;25346;25269;0;0;0;0
2024-08-20 04:48:56.736366;14771110;13994565;25348;25271;0;0;0;0
2024-08-20 04:48:58.738539;14771346;13994645;25350;25273;0;0;0;0
2024-08-20 04:49:00.740695;14771346;13994645;25350;25273;0;0;0;0
2024-08-20 04:49:02.742822;14771346;13994645;25350;25273;0;0;0;0
2024-08-20 04:49:04.746154;14771540;13994697;25351;25274;0;0;0;0
2024-08-20 04:49:06.748445;14771540;13994697;25351;25274;0;0;0;0
2024-08-20 04:49:08.750533;14771734;13994749;25352;25275;0;0;0;0
2024-08-20 04:49:10.752597;14771734;13994749;25352;25275;0;0;0;0
2024-08-20 04:49:12.754700;14771824;13994825;25353;25276;0;0;0;0
2024-08-20 04:49:14.756789;14772018;13994877;25354;25277;0;0;0;0
2024-08-20 04:49:16.758843;14772018;13994877;25354;25277;0;0;0;0
2024-08-20 04:49:18.760901;14772212;13994929;25355;25278;0;0;0;0
2024-08-20 04:49:20.763013;14772212;13994929;25355;25278;0;0;0;0
2024-08-20 04:49:22.765089;14772212;13994929;25355;25278;0;0;0;0
2024-08-20 04:49:24.767218;14777954;13998567;25383;25304;0;0;0;0
2024-08-20 04:49:26.769220;14805606;14025783;25527;25449;0;0;0;0
2024-08-20 04:49:28.771334;14805696;14025859;25528;25450;0;0;0;0
2024-08-20 04:49:30.773500;14805858;14025911;25529;25451;0;0;0;0
2024-08-20 04:49:32.775737;14805858;14025911;25529;25451;0;0;0;0
2024-08-20 04:49:34.779730;14805858;14025911;25529;25451;0;0;0;0
2024-08-20 04:49:36.781754;14806394;14026539;25531;25453;0;0;0;0
2024-08-20 04:49:38.783866;14806394;14026539;25531;25453;0;0;0;0
2024-08-20 04:49:40.785896;14806588;14026591;25532;25454;0;0;0;0
2024-08-20 04:49:42.788004;14806782;14026643;25533;25455;0;0;0;0
2024-08-20 04:49:44.790072;14806872;14026719;25534;25456;0;0;0;0
2024-08-20 04:49:46.792391;14807066;14026771;25535;25457;0;0;0;0
2024-08-20 04:49:48.794473;14807260;14026823;25536;25458;0;0;0;0
2024-08-20 04:49:50.796546;14807260;14026823;25536;25458;0;0;0;0
2024-08-20 04:49:52.798603;14807454;14026875;25537;25459;0;0;0;0
2024-08-20 04:49:54.800689;14807690;14026955;25539;25461;0;0;0;0
2024-08-20 04:49:56.802827;14807690;14026955;25539;25461;0;0;0;0
2024-08-20 04:49:58.804882;14807884;14027007;25540;25462;0;0;0;0
2024-08-20 04:50:00.807015;14808168;14027135;25542;25464;0;0;0;0
2024-08-20 04:50:02.809173;14808168;14027135;25542;25464;0;0;0;0
2024-08-20 04:50:04.811421;14808362;14027187;25543;25465;0;0;0;0
2024-08-20 04:50:06.813521;14808362;14027187;25543;25465;0;0;0;0
2024-08-20 04:50:08.815583;14808556;14027239;25544;25466;0;0;0;0
2024-08-20 04:50:10.817618;14808750;14027291;25545;25467;0;0;0;0
2024-08-20 04:50:12.819668;14808750;14027291;25545;25467;0;0;0;0
2024-08-20 04:50:14.821682;14808944;14027343;25546;25468;0;0;0;0
2024-08-20 04:50:16.823739;14809138;14027395;25547;25469;0;0;0;0
2024-08-20 04:50:18.825739;14809228;14027471;25548;25470;0;0;0;0
2024-08-20 04:50:20.827802;14809422;14027523;25549;25471;0;0;0;0
2024-08-20 04:50:22.829829;14809616;14027575;25550;25472;0;0;0;0
2024-08-20 04:50:24.831945;14809616;14027575;25550;25472;0;0;0;0
2024-08-20 04:50:26.834071;14809810;14027627;25551;25473;0;0;0;0
2024-08-20 04:50:28.836346;14810004;14027679;25552;25474;0;0;0;0
2024-08-20 04:50:30.838521;14810004;14027679;25552;25474;0;0;0;0
2024-08-20 04:50:32.840617;14810198;14027731;25553;25475;0;0;0;0
2024-08-20 04:50:34.842674;14810288;14027807;25554;25476;0;0;0;0
2024-08-20 04:50:36.844760;14831460;14046887;25797;25718;0;0;0;0
2024-08-20 04:50:38.846700;14904772;14119833;25854;25775;0;0;0;0
2024-08-20 04:50:40.848793;14904934;14119885;25855;25776;0;0;0;0
2024-08-20 04:50:42.850862;14905128;14119937;25856;25777;0;0;0;0
2024-08-20 04:50:44.853005;14905322;14119989;25857;25778;0;0;0;0
2024-08-20 04:50:46.855251;14905516;14120041;25858;25779;0;0;0;0
2024-08-20 04:50:48.857372;14905904;14120145;25860;25781;0;0;0;0
2024-08-20 04:50:50.859479;14906230;14120301;25863;25784;0;0;0;0
2024-08-20 04:50:52.861514;14906424;14120353;25864;25785;0;0;0;0
2024-08-20 04:50:54.863608;14906812;14120457;25866;25787;0;0;0;0
2024-08-20 04:50:56.865646;14907096;14120585;25868;25789;0;0;0;0
2024-08-20 04:50:58.867787;14907290;14120637;25869;25790;0;0;0;0
2024-08-20 04:51:00.869823;14907484;14120689;25870;25791;0;0;0;0
2024-08-20 04:51:02.871947;14908052;14120945;25874;25795;0;0;0;0
2024-08-20 04:51:04.874008;14908516;14121225;25878;25799;0;0;0;0
2024-08-20 04:51:06.876250;14908980;14121505;25882;25803;0;0;0;0
2024-08-20 04:51:08.878314;14909368;14121609;25884;25805;0;0;0;0
2024-08-20 04:51:10.880424;14909562;14121661;25885;25806;0;0;0;0
2024-08-20 04:51:12.882533;14916284;14126565;25941;25862;0;0;0;0
2024-08-20 04:51:14.884627;15233002;14442531;26497;26418;0;0;0;0
2024-08-20 04:51:16.886749;15233196;14442635;26498;26420;0;0;0;0
2024-08-20 04:51:18.888974;15233584;14442739;26500;26422;0;0;0;0
2024-08-20 04:51:20.891207;15234166;14442895;26503;26425;0;0;0;0
2024-08-20 04:51:22.893495;15234644;14443075;26506;26428;0;0;0;0
2024-08-20 04:51:24.895579;15235226;14443231;26509;26431;0;0;0;0
2024-08-20 04:51:26.897690;15235614;14443335;26511;26433;0;0;0;0
2024-08-20 04:51:28.899823;15236196;14443439;26514;26435;0;0;0;0
2024-08-20 04:51:30.901851;15236584;14443595;26516;26438;0;0;0;0
2024-08-20 04:51:32.904016;15246848;14451999;26624;26547;0;0;0;0
2024-08-20 04:51:34.906163;16444320;15648615;27962;27886;0;0;0;0
2024-08-20 04:51:36.910836;16444902;15648771;27965;27889;0;0;0;0
2024-08-20 04:51:38.914221;16445962;15649055;27971;27894;0;0;0;0
2024-08-20 04:51:40.918629;16446738;15649315;27975;27899;0;0;0;0
2024-08-20 04:51:42.924263;16447514;15649523;27979;27903;0;0;0;0
2024-08-20 04:51:44.927555;16462536;15662891;28179;28105;0;0;0;0
2024-08-20 04:51:46.929670;16480194;15667719;28211;28130;0;0;0;0
2024-08-20 04:51:48.931720;16523328;15672487;28257;28162;0;0;0;0
2024-08-20 04:51:50.937803;16558250;15676527;28297;28194;0;0;0;0
