timestamp;bytes_sent;bytes_recv;packets_sent;packets_recv;errin;errout;dropin;dropout
2024-08-20 02:32:32.807045;3721768;3784805;6686;6762;0;0;0;0
2024-08-20 02:32:34.810383;3730398;3792069;6785;6861;0;0;0;0
2024-08-20 02:32:36.813546;3730398;3792069;6785;6861;0;0;0;0
2024-08-20 02:32:38.816596;3730398;3792069;6785;6861;0;0;0;0
2024-08-20 02:32:40.819863;3730398;3792069;6785;6861;0;0;0;0
2024-08-20 02:32:42.823476;3730398;3792069;6785;6861;0;0;0;0
2024-08-20 02:32:44.826905;3730602;3792149;6787;6863;0;0;0;0
2024-08-20 02:32:46.829927;3730602;3792149;6787;6863;0;0;0;0
2024-08-20 02:32:48.833016;3730692;3792225;6788;6864;0;0;0;0
2024-08-20 02:32:50.836254;3730692;3792225;6788;6864;0;0;0;0
2024-08-20 02:32:52.839326;3730692;3792225;6788;6864;0;0;0;0
2024-08-20 02:32:54.842496;3730692;3792225;6788;6864;0;0;0;0
2024-08-20 02:32:56.846055;3730692;3792225;6788;6864;0;0;0;0
2024-08-20 02:32:58.849043;3730886;3792277;6789;6865;0;0;0;0
2024-08-20 02:33:00.852136;3730886;3792277;6789;6865;0;0;0;0
2024-08-20 02:33:02.855183;3731246;3792581;6793;6869;0;0;0;0
2024-08-20 02:33:04.858551;3731800;3792937;6798;6874;0;0;0;0
2024-08-20 02:33:06.861527;3731890;3793013;6799;6875;0;0;0;0
2024-08-20 02:33:08.864553;3731890;3793013;6799;6875;0;0;0;0
2024-08-20 02:33:10.867594;3732084;3793065;6800;6876;0;0;0;0
2024-08-20 02:33:12.870634;3732084;3793065;6800;6876;0;0;0;0
2024-08-20 02:33:14.873670;3732084;3793065;6800;6876;0;0;0;0
2024-08-20 02:33:16.876796;3732278;3793117;6801;6877;0;0;0;0
2024-08-20 02:33:18.879882;3732278;3793117;6801;6877;0;0;0;0
2024-08-20 02:33:20.884179;3732278;3793117;6801;6877;0;0;0;0
2024-08-20 02:33:22.887248;3732562;3793245;6803;6879;0;0;0;0
2024-08-20 02:33:24.890440;3732562;3793245;6803;6879;0;0;0;0
2024-08-20 02:33:26.893513;3732562;3793245;6803;6879;0;0;0;0
2024-08-20 02:33:28.896600;3732756;3793297;6804;6880;0;0;0;0
2024-08-20 02:33:30.899839;3732756;3793297;6804;6880;0;0;0;0
2024-08-20 02:33:32.903372;3732756;3793297;6804;6880;0;0;0;0
2024-08-20 02:33:34.906424;3732950;3793349;6805;6881;0;0;0;0
2024-08-20 02:33:36.909853;3732950;3793349;6805;6881;0;0;0;0
2024-08-20 02:33:38.912918;3733040;3793425;6806;6882;0;0;0;0
2024-08-20 02:33:40.915975;3733276;3793505;6808;6884;0;0;0;0
2024-08-20 02:33:42.919079;3733276;3793505;6808;6884;0;0;0;0
2024-08-20 02:33:44.922018;3733276;3793505;6808;6884;0;0;0;0
2024-08-20 02:33:46.925046;3733470;3793557;6809;6885;0;0;0;0
2024-08-20 02:33:48.928164;3733470;3793557;6809;6885;0;0;0;0
2024-08-20 02:33:50.932078;3733470;3793557;6809;6885;0;0;0;0
2024-08-20 02:33:52.935071;3733664;3793609;6810;6886;0;0;0;0
2024-08-20 02:33:54.938066;3733754;3793685;6811;6887;0;0;0;0
2024-08-20 02:33:56.941711;3733754;3793685;6811;6887;0;0;0;0
2024-08-20 02:33:58.944726;3733948;3793737;6812;6888;0;0;0;0
2024-08-20 02:34:00.947780;3733948;3793737;6812;6888;0;0;0;0
2024-08-20 02:34:02.950819;3733948;3793737;6812;6888;0;0;0;0
