timestamp;total;available;percent;used;free;active;inactive;buffers;cached;shared;slab
2024-08-20 03:03:51.485102;99083063296;97624428544;1.5;622936064;98124288000;310128640;73326592;21389312;314449920;3022848;188203008
2024-08-20 03:03:53.505944;99083063296;97613262848;1.5;622546944;98102026240;322048000;79855616;21749760;336740352;3039232;190943232
2024-08-20 03:03:55.580652;99083063296;96518012928;2.6;1717108736;97005588480;1413361664;80416768;21749760;338616320;3039232;191074304
2024-08-20 03:03:57.583214;99083063296;96526327808;2.6;1708785664;97013895168;1412296704;80416768;21749760;338632704;3039232;191107072
2024-08-20 03:03:59.585685;99083063296;96527720448;2.6;1707393024;97015287808;1412296704;80416768;21749760;338632704;3039232;191049728
2024-08-20 03:04:01.588214;99083063296;96528470016;2.6;1706643456;97016037376;1412296704;80416768;21749760;338632704;3039232;191049728
2024-08-20 03:04:03.590786;99083063296;96531390464;2.6;1703723008;97018957824;1412296704;80416768;21749760;338632704;3039232;191090688
2024-08-20 03:04:05.593268;99083063296;96533114880;2.6;1701998592;97020682240;1412296704;80416768;21749760;338632704;3039232;191090688
2024-08-20 03:04:07.595942;99083063296;96539185152;2.6;1695920128;97026744320;1411358720;80416768;21749760;338649088;3035136;191131648
2024-08-20 03:04:09.598457;99083063296;96540934144;2.6;1694167040;97028493312;1411358720;80416768;21749760;338653184;3035136;191131648
2024-08-20 03:04:11.601034;99083063296;96547004416;2.6;1688100864;97034563584;1411039232;80416768;21749760;338649088;3031040;191115264
2024-08-20 03:04:13.603598;99083063296;96563531776;2.5;1671573504;97051086848;1409961984;80416768;21749760;338653184;3026944;191098880
2024-08-20 03:04:15.606068;99083063296;96564109312;2.5;1670995968;97051664384;1409568768;80416768;21749760;338653184;3026944;191098880
2024-08-20 03:04:17.608548;99083063296;96566071296;2.5;1669033984;97053626368;1409568768;80416768;21749760;338653184;3026944;191098880
2024-08-20 03:04:19.611053;99083063296;96566902784;2.5;1668202496;97054457856;1409568768;80416768;21749760;338653184;3026944;191098880
2024-08-20 03:04:21.613527;99083063296;96574443520;2.5;1660649472;97061994496;1409568768;80416768;21762048;338657280;3026944;191107072
2024-08-20 03:04:23.616267;99083063296;96575881216;2.5;1659203584;97063415808;1409568768;80429056;21762048;338681856;3026944;191139840
2024-08-20 03:04:25.618869;99083063296;96577257472;2.5;1657823232;97064792064;1409568768;80429056;21762048;338685952;3026944;191139840
2024-08-20 03:04:27.621325;99083063296;96578482176;2.5;1656598528;97066016768;1409568768;80429056;21762048;338685952;3026944;191139840
2024-08-20 03:04:29.623872;99083063296;96580550656;2.5;1654530048;97068085248;1409568768;80429056;21762048;338685952;3026944;191139840
2024-08-20 03:04:31.626403;99083063296;96583790592;2.5;1651290112;97071325184;1409568768;80429056;21762048;338685952;3026944;191139840
2024-08-20 03:04:33.628914;99083063296;96585986048;2.5;1649094656;97073520640;1409568768;80429056;21762048;338685952;3026944;191139840
2024-08-20 03:04:35.631463;99083063296;96589242368;2.5;1645842432;97076772864;1409617920;80441344;21762048;338685952;3026944;191139840
2024-08-20 03:04:37.633970;99083063296;96589832192;2.5;1645252608;97077362688;1409617920;80441344;21762048;338685952;3026944;191139840
2024-08-20 03:04:39.636774;99083063296;96593100800;2.5;1641984000;97080631296;1409617920;80441344;21762048;338685952;3026944;191139840
2024-08-20 03:04:41.639366;99083063296;96593358848;2.5;1641721856;97080889344;1409617920;80441344;21762048;338690048;3026944;191139840
2024-08-20 03:04:43.641849;99083063296;96593604608;2.5;1641476096;97081135104;1409617920;80441344;21762048;338690048;3026944;191139840
2024-08-20 03:04:45.644351;99083063296;96593604608;2.5;1641476096;97081135104;1409617920;80441344;21762048;338690048;3026944;191139840
2024-08-20 03:04:47.646853;99083063296;96593604608;2.5;1641476096;97081135104;1409617920;80441344;21762048;338690048;3026944;191139840
2024-08-20 03:04:49.649382;99083063296;96593604608;2.5;1641476096;97081135104;1409617920;80441344;21762048;338690048;3026944;191139840
2024-08-20 03:04:51.652041;99083063296;96595066880;2.5;1640009728;97082597376;1409617920;80441344;21762048;338694144;3026944;191139840
2024-08-20 03:04:53.655508;99083063296;96595828736;2.5;1639235584;97083359232;1409622016;80441344;21770240;338698240;3026944;191139840
2024-08-20 03:04:55.658024;99083063296;96597708800;2.5;1637355520;97085239296;1409622016;80441344;21770240;338698240;3026944;191139840
2024-08-20 03:04:57.660587;99083063296;96600010752;2.5;1635049472;97087541248;1409622016;80441344;21774336;338698240;3026944;191139840
2024-08-20 03:04:59.663159;99083063296;96600018944;2.5;1635045376;97087541248;1409622016;80453632;21774336;338702336;3026944;191139840
2024-08-20 03:05:01.665657;99083063296;96600014848;2.5;1635049472;97087537152;1409617920;80453632;21774336;338702336;3026944;191148032
2024-08-20 03:05:03.668194;99083063296;96601620480;2.5;1633439744;97089138688;1409613824;80461824;21774336;338710528;3026944;191135744
2024-08-20 03:05:05.670748;99083063296;96601620480;2.5;1633439744;97089138688;1409613824;80461824;21774336;338710528;3026944;191135744
2024-08-20 03:05:07.673237;99083063296;96601620480;2.5;1633439744;97089138688;1409613824;80461824;21774336;338710528;3026944;191135744
2024-08-20 03:05:09.675837;99083063296;96601620480;2.5;1633439744;97089138688;1409613824;80461824;21774336;338710528;3026944;191135744
2024-08-20 03:05:11.678430;99083063296;96603009024;2.5;1632051200;97090527232;1409613824;80461824;21774336;338710528;3026944;191135744
2024-08-20 03:05:13.680945;99083063296;96604127232;2.5;1630928896;97091645440;1409613824;80461824;21774336;338714624;3026944;191135744
2024-08-20 03:05:15.683531;99083063296;96605343744;2.5;1629712384;97092861952;1409613824;80461824;21774336;338714624;3026944;191135744
2024-08-20 03:05:17.685990;99083063296;96605343744;2.5;1629712384;97092861952;1409613824;80461824;21774336;338714624;3026944;191135744
2024-08-20 03:05:19.688521;99083063296;96605343744;2.5;1629712384;97092861952;1409613824;80461824;21774336;338714624;3026944;191135744
2024-08-20 03:05:21.691050;99083063296;96605343744;2.5;1629712384;97092861952;1409613824;80461824;21774336;338714624;3026944;191135744
2024-08-20 03:05:23.698802;99083063296;96605343744;2.5;1629700096;97092861952;1409613824;80461824;21782528;338718720;3026944;191135744
2024-08-20 03:05:25.701322;99083063296;96605343744;2.5;1629700096;97092861952;1409613824;80461824;21782528;338718720;3026944;191135744
2024-08-20 03:05:27.703862;99083063296;96606412800;2.5;1628631040;97093931008;1409613824;80461824;21782528;338718720;3026944;191135744
2024-08-20 03:05:29.706384;99083063296;96606412800;2.5;1628626944;97093931008;1409613824;80461824;21782528;338722816;3026944;191135744
2024-08-20 03:05:31.708953;99083063296;96606412800;2.5;1628622848;97093931008;1409613824;80461824;21782528;338726912;3026944;191135744
2024-08-20 03:05:33.711576;99083063296;96606412800;2.5;1628622848;97093931008;1409613824;80461824;21782528;338726912;3026944;191135744
2024-08-20 03:05:35.714064;99083063296;96606412800;2.5;1628622848;97093931008;1409613824;80461824;21782528;338726912;3026944;191135744
2024-08-20 03:05:37.716598;99083063296;96606412800;2.5;1628622848;97093931008;1409613824;80461824;21782528;338726912;3026944;191135744
2024-08-20 03:05:39.719155;99083063296;96606412800;2.5;1628618752;97093931008;1409613824;80461824;21782528;338731008;3026944;191135744
2024-08-20 03:05:41.721682;99083063296;96607391744;2.5;1627643904;97094905856;1409613824;80470016;21782528;338731008;3026944;191135744
2024-08-20 03:05:43.724234;99083063296;96608354304;2.5;1626681344;97095868416;1409613824;80470016;21782528;338731008;3026944;191135744
2024-08-20 03:05:45.726764;99083063296;96608096256;2.5;1626935296;97095610368;1409613824;80470016;21782528;338735104;3026944;191135744
2024-08-20 03:05:47.729305;99083063296;96608952320;2.5;1626079232;97096466432;1409613824;80470016;21782528;338735104;3026944;191135744
2024-08-20 03:05:49.731895;99083063296;96608952320;2.5;1626079232;97096466432;1409613824;80470016;21782528;338735104;3026944;191135744
2024-08-20 03:05:51.734523;99083063296;96608952320;2.5;1626079232;97096466432;1409613824;80470016;21782528;338735104;3026944;191135744
2024-08-20 03:05:53.737839;99083063296;96609558528;2.5;1625477120;97097052160;1409691648;80515072;21790720;338743296;3026944;191135744
2024-08-20 03:05:55.740384;99083063296;96609558528;2.5;1625477120;97097052160;1409691648;80515072;21790720;338743296;3026944;191135744
2024-08-20 03:05:57.742966;99083063296;96610295808;2.5;1624739840;97097789440;1409691648;80515072;21790720;338743296;3026944;191135744
2024-08-20 03:05:59.745495;99083063296;96610942976;2.5;1624092672;97098436608;1409691648;80515072;21790720;338743296;3026944;191135744
2024-08-20 03:06:01.748086;99083063296;96611508224;2.5;1623523328;97099001856;1409691648;80515072;21790720;338747392;3026944;191135744
