timestamp;bytes_sent;bytes_recv;packets_sent;packets_recv;errin;errout;dropin;dropout
2024-08-20 00:58:44.688863;14587672;13997481;25290;25253;0;0;0;0
2024-08-20 00:58:46.691383;14587724;13997585;25291;25255;0;0;0;0
2024-08-20 00:58:48.693834;14587724;13997585;25291;25255;0;0;0;0
2024-08-20 00:58:50.696198;14587724;13997585;25291;25255;0;0;0;0
2024-08-20 00:58:52.698605;14587886;13997585;25292;25255;0;0;0;0
2024-08-20 00:58:54.700948;14587886;13997637;25292;25256;0;0;0;0
2024-08-20 00:58:56.703317;14587886;13997637;25292;25256;0;0;0;0
2024-08-20 00:58:58.705719;14587976;13997713;25293;25257;0;0;0;0
2024-08-20 00:59:00.708086;14587976;13997713;25293;25257;0;0;0;0
2024-08-20 00:59:02.710450;14587976;13997713;25293;25257;0;0;0;0
2024-08-20 00:59:04.712848;14588212;13997793;25295;25259;0;0;0;0
2024-08-20 00:59:06.715228;14588212;13997793;25295;25259;0;0;0;0
2024-08-20 00:59:08.717675;14588406;13997845;25296;25260;0;0;0;0
2024-08-20 00:59:10.720042;14588600;13997845;25297;25260;0;0;0;0
2024-08-20 00:59:12.722481;14588600;13997897;25297;25261;0;0;0;0
2024-08-20 00:59:14.724878;14588884;13998025;25299;25263;0;0;0;0
2024-08-20 00:59:16.727257;14588884;13998025;25299;25263;0;0;0;0
2024-08-20 00:59:18.729623;14589078;13998077;25300;25264;0;0;0;0
2024-08-20 00:59:20.732003;14589078;13998077;25300;25264;0;0;0;0
2024-08-20 00:59:22.734377;14589272;13998129;25301;25265;0;0;0;0
2024-08-20 00:59:24.736785;14589272;13998129;25301;25265;0;0;0;0
2024-08-20 00:59:26.739133;14589466;13998181;25302;25266;0;0;0;0
2024-08-20 00:59:28.741526;14589466;13998181;25302;25266;0;0;0;0
2024-08-20 00:59:30.743912;14589750;13998309;25304;25268;0;0;0;0
2024-08-20 00:59:32.746304;14589750;13998309;25304;25268;0;0;0;0
2024-08-20 00:59:34.748678;14589944;13998361;25305;25269;0;0;0;0
2024-08-20 00:59:36.751061;14590138;13998361;25306;25269;0;0;0;0
2024-08-20 00:59:38.753482;14590138;13998413;25306;25270;0;0;0;0
2024-08-20 00:59:40.755856;14590512;13998617;25309;25273;0;0;0;0
2024-08-20 00:59:42.758247;14590602;13998693;25310;25274;0;0;0;0
2024-08-20 00:59:44.760637;14591066;13998973;25314;25278;0;0;0;0
2024-08-20 00:59:46.763006;14591246;13999125;25316;25280;0;0;0;0
2024-08-20 00:59:48.765424;14591440;13999177;25317;25281;0;0;0;0
2024-08-20 00:59:50.772440;14591440;13999177;25317;25281;0;0;0;0
2024-08-20 00:59:52.774854;14591634;13999229;25318;25282;0;0;0;0
2024-08-20 00:59:54.777240;14591634;13999229;25318;25282;0;0;0;0
2024-08-20 00:59:56.779609;14591828;13999281;25319;25283;0;0;0;0
2024-08-20 00:59:58.782007;14591828;13999281;25319;25283;0;0;0;0
2024-08-20 01:00:00.784379;14592064;13999361;25321;25285;0;0;0;0
2024-08-20 01:00:02.786792;14592348;13999437;25323;25286;0;0;0;0
2024-08-20 01:00:04.789231;14592348;13999489;25323;25287;0;0;0;0
2024-08-20 01:00:06.791608;14592542;13999541;25324;25288;0;0;0;0
2024-08-20 01:00:08.794070;14592542;13999541;25324;25288;0;0;0;0
2024-08-20 01:00:10.796450;14592736;13999593;25325;25289;0;0;0;0
2024-08-20 01:00:12.798844;14592736;13999593;25325;25289;0;0;0;0
2024-08-20 01:00:14.801238;14595019;14000608;25340;25305;0;0;0;0
2024-08-20 01:00:16.803621;14626103;14030486;25496;25460;0;0;0;0
2024-08-20 01:00:18.806032;14626193;14030614;25497;25462;0;0;0;0
2024-08-20 01:00:20.809741;14626409;14030712;25499;25464;0;0;0;0
2024-08-20 01:00:22.812137;14626409;14030712;25499;25464;0;0;0;0
2024-08-20 01:00:24.814628;14626409;14030712;25499;25464;0;0;0;0
2024-08-20 01:00:26.817029;14626603;14030764;25500;25465;0;0;0;0
2024-08-20 01:00:28.819459;14626797;14030816;25501;25466;0;0;0;0
2024-08-20 01:00:30.821871;14626991;14030868;25502;25467;0;0;0;0
2024-08-20 01:00:32.824255;14627185;14030868;25503;25467;0;0;0;0
2024-08-20 01:00:34.826637;14627469;14030996;25505;25469;0;0;0;0
2024-08-20 01:00:36.829019;14627663;14031048;25506;25470;0;0;0;0
2024-08-20 01:00:38.831394;14627857;14031100;25507;25471;0;0;0;0
2024-08-20 01:00:40.833795;14628051;14031152;25508;25472;0;0;0;0
2024-08-20 01:00:42.836191;14628245;14031204;25509;25473;0;0;0;0
2024-08-20 01:00:44.838599;14628529;14031332;25511;25475;0;0;0;0
2024-08-20 01:00:46.840991;14628619;14031408;25512;25476;0;0;0;0
2024-08-20 01:00:48.843427;14628903;14031536;25514;25478;0;0;0;0
2024-08-20 01:00:50.846775;14629187;14031664;25516;25480;0;0;0;0
2024-08-20 01:00:52.849192;14629381;14031716;25517;25481;0;0;0;0
2024-08-20 01:00:54.851596;14629769;14031716;25519;25481;0;0;0;0
2024-08-20 01:00:56.853972;14630005;14031796;25521;25483;0;0;0;0
2024-08-20 01:00:58.856344;14630005;14031848;25521;25484;0;0;0;0
2024-08-20 01:01:00.858750;14630199;14031900;25522;25485;0;0;0;0
2024-08-20 01:01:02.861136;14630393;14031952;25523;25486;0;0;0;0
2024-08-20 01:01:04.863516;14630587;14032004;25524;25487;0;0;0;0
2024-08-20 01:01:06.865932;14630871;14032132;25526;25489;0;0;0;0
2024-08-20 01:01:08.868361;14631065;14032184;25527;25490;0;0;0;0
2024-08-20 01:01:10.870770;14631065;14032184;25527;25490;0;0;0;0
2024-08-20 01:01:12.873159;14637351;14035478;25560;25522;0;0;0;0
2024-08-20 01:01:14.875528;14726989;14124528;25832;25795;0;0;0;0
2024-08-20 01:01:16.877948;14727151;14124580;25833;25796;0;0;0;0
2024-08-20 01:01:18.880353;14727345;14124580;25834;25796;0;0;0;0
2024-08-20 01:01:20.884219;14727539;14124684;25835;25798;0;0;0;0
2024-08-20 01:01:22.886609;14728017;14124864;25838;25801;0;0;0;0
2024-08-20 01:01:24.889042;14728405;14124968;25840;25803;0;0;0;0
2024-08-20 01:01:26.891468;14728793;14125020;25842;25804;0;0;0;0
2024-08-20 01:01:28.893944;14728987;14125124;25843;25806;0;0;0;0
2024-08-20 01:01:30.896329;14729375;14125228;25845;25808;0;0;0;0
2024-08-20 01:01:32.898766;14729763;14125332;25847;25810;0;0;0;0
2024-08-20 01:01:34.901203;14730151;14125384;25849;25811;0;0;0;0
2024-08-20 01:01:36.903847;14730345;14125488;25850;25813;0;0;0;0
2024-08-20 01:01:38.906270;14730823;14125668;25853;25816;0;0;0;0
2024-08-20 01:01:40.908907;14735467;14128760;25901;25862;0;0;0;0
2024-08-20 01:01:42.911281;14738361;14131616;25915;25876;0;0;0;0
2024-08-20 01:01:44.913609;15055405;14447246;26474;26434;0;0;0;0
2024-08-20 01:01:46.915989;15055793;14447350;26476;26436;0;0;0;0
2024-08-20 01:01:48.918461;15056465;14447634;26480;26441;0;0;0;0
2024-08-20 01:01:50.920919;15057227;14447942;26485;26446;0;0;0;0
2024-08-20 01:01:52.923335;15057941;14448126;26490;26450;0;0;0;0
2024-08-20 01:01:54.925756;15058793;14448586;26496;26457;0;0;0;0
2024-08-20 01:01:56.928150;15059659;14448818;26501;26461;0;0;0;0
2024-08-20 01:01:58.930675;15068399;14456222;26612;26574;0;0;0;0
2024-08-20 01:02:00.933073;15124595;14511704;27333;27295;0;0;0;0
2024-08-20 01:02:02.935432;16269197;15655390;27957;27919;0;0;0;0
2024-08-20 01:02:04.937890;16270361;15655650;27963;27924;0;0;0;0
2024-08-20 01:02:06.941013;16271525;15655962;27969;27930;0;0;0;0
2024-08-20 01:02:08.945785;16272495;15656274;27974;27936;0;0;0;0
2024-08-20 01:02:10.948213;16289951;15672542;28193;28155;0;0;0;0
2024-08-20 01:02:12.950620;16305717;15675298;28215;28177;0;0;0;0
2024-08-20 01:02:14.953008;16337661;15676974;28243;28192;0;0;0;0
2024-08-20 01:02:16.955369;16350951;15680470;28267;28216;0;0;0;0
2024-08-20 01:02:18.957755;16369969;15683694;28291;28236;0;0;0;0
2024-08-20 01:02:20.961465;16373567;15686738;28305;28253;0;0;0;0
