timestamp;user;nice;system;idle;iowait;irq;softirq;steal;guest;guest_nice
2024-08-20 03:03:51.485102;6.05;0.0;5.32;859.5;5.85;0.0;0.0;0.37;0.0;0.0
2024-08-20 03:03:53.505944;6.37;0.0;5.51;955.46;6.34;0.0;0.0;0.38;0.0;0.0
2024-08-20 03:03:55.580652;7.94;0.0;5.99;1052.95;6.36;0.0;0.0;0.39;0.0;0.0
2024-08-20 03:03:57.583214;9.95;0.0;5.99;1147.06;6.36;0.0;0.0;0.4;0.0;0.0
2024-08-20 03:03:59.585685;11.95;0.0;5.99;1241.17;6.36;0.0;0.0;0.4;0.0;0.0
2024-08-20 03:04:01.588214;13.96;0.0;5.99;1335.27;6.36;0.0;0.0;0.41;0.0;0.0
2024-08-20 03:04:03.590786;15.96;0.0;5.99;1429.39;6.36;0.0;0.0;0.41;0.0;0.0
2024-08-20 03:04:05.593268;17.96;0.0;5.99;1523.5;6.36;0.0;0.0;0.42;0.0;0.0
2024-08-20 03:04:07.595942;19.97;0.0;6.0;1617.6;6.36;0.0;0.0;0.42;0.0;0.0
2024-08-20 03:04:09.598457;21.98;0.0;6.0;1711.71;6.36;0.0;0.0;0.43;0.0;0.0
2024-08-20 03:04:11.601034;23.99;0.0;6.0;1805.81;6.36;0.0;0.0;0.43;0.0;0.0
2024-08-20 03:04:13.603598;25.99;0.0;6.01;1899.91;6.36;0.0;0.0;0.45;0.0;0.0
2024-08-20 03:04:15.606068;28.0;0.0;6.01;1994.02;6.36;0.0;0.0;0.45;0.0;0.0
2024-08-20 03:04:17.608548;30.0;0.0;6.01;2088.12;6.36;0.0;0.0;0.46;0.0;0.0
2024-08-20 03:04:19.611053;32.01;0.0;6.02;2182.24;6.36;0.0;0.0;0.46;0.0;0.0
2024-08-20 03:04:21.613527;34.01;0.0;6.02;2276.33;6.38;0.0;0.0;0.47;0.0;0.0
2024-08-20 03:04:23.616267;36.02;0.0;6.02;2370.4;6.42;0.0;0.0;0.47;0.0;0.0
2024-08-20 03:04:25.618869;38.02;0.0;6.02;2464.52;6.42;0.0;0.0;0.48;0.0;0.0
2024-08-20 03:04:27.621325;40.02;0.0;6.02;2558.63;6.42;0.0;0.0;0.48;0.0;0.0
2024-08-20 03:04:29.623872;42.03;0.0;6.02;2652.74;6.42;0.0;0.0;0.49;0.0;0.0
2024-08-20 03:04:31.626403;44.03;0.0;6.02;2746.85;6.42;0.0;0.0;0.49;0.0;0.0
2024-08-20 03:04:33.628914;46.04;0.0;6.02;2840.96;6.42;0.0;0.0;0.5;0.0;0.0
2024-08-20 03:04:35.631463;48.04;0.0;6.02;2935.07;6.42;0.0;0.0;0.5;0.0;0.0
2024-08-20 03:04:37.633970;50.04;0.0;6.03;3029.19;6.42;0.0;0.0;0.51;0.0;0.0
2024-08-20 03:04:39.636774;52.05;0.0;6.03;3123.31;6.42;0.0;0.0;0.51;0.0;0.0
2024-08-20 03:04:41.639366;54.05;0.0;6.03;3217.42;6.42;0.0;0.0;0.52;0.0;0.0
2024-08-20 03:04:43.641849;56.06;0.0;6.03;3311.54;6.42;0.0;0.0;0.52;0.0;0.0
2024-08-20 03:04:45.644351;58.06;0.0;6.03;3405.64;6.42;0.0;0.0;0.53;0.0;0.0
2024-08-20 03:04:47.646853;60.06;0.0;6.03;3499.76;6.42;0.0;0.0;0.53;0.0;0.0
2024-08-20 03:04:49.649382;62.07;0.0;6.03;3593.87;6.42;0.0;0.0;0.57;0.0;0.0
2024-08-20 03:04:51.652041;64.07;0.0;6.04;3688.03;6.43;0.0;0.0;0.57;0.0;0.0
2024-08-20 03:04:53.655508;66.07;0.0;6.04;3782.14;6.43;0.0;0.0;0.58;0.0;0.0
2024-08-20 03:04:55.658024;68.08;0.0;6.04;3876.25;6.43;0.0;0.0;0.58;0.0;0.0
2024-08-20 03:04:57.660587;70.08;0.0;6.04;3970.36;6.43;0.0;0.0;0.58;0.0;0.0
2024-08-20 03:04:59.663159;72.09;0.0;6.04;4064.48;6.43;0.0;0.0;0.58;0.0;0.0
2024-08-20 03:05:01.665657;74.09;0.0;6.04;4158.58;6.43;0.0;0.0;0.61;0.0;0.0
2024-08-20 03:05:03.668194;76.1;0.0;6.04;4252.69;6.43;0.0;0.0;0.61;0.0;0.0
2024-08-20 03:05:05.670748;78.1;0.0;6.04;4346.8;6.43;0.0;0.0;0.61;0.0;0.0
2024-08-20 03:05:07.673237;80.11;0.0;6.04;4440.91;6.43;0.0;0.0;0.61;0.0;0.0
2024-08-20 03:05:09.675837;82.11;0.0;6.05;4535.02;6.43;0.0;0.0;0.62;0.0;0.0
2024-08-20 03:05:11.678430;84.11;0.0;6.05;4629.14;6.43;0.0;0.0;0.62;0.0;0.0
2024-08-20 03:05:13.680945;86.12;0.0;6.05;4723.25;6.43;0.0;0.0;0.63;0.0;0.0
2024-08-20 03:05:15.683531;88.12;0.0;6.05;4817.36;6.43;0.0;0.0;0.63;0.0;0.0
2024-08-20 03:05:17.685990;90.13;0.0;6.05;4911.47;6.43;0.0;0.0;0.64;0.0;0.0
2024-08-20 03:05:19.688521;92.13;0.0;6.05;5005.58;6.43;0.0;0.0;0.64;0.0;0.0
2024-08-20 03:05:21.691050;94.14;0.0;6.05;5099.93;6.44;0.0;0.0;0.65;0.0;0.0
2024-08-20 03:05:23.698802;96.15;0.0;6.05;5194.04;6.44;0.0;0.0;0.65;0.0;0.0
2024-08-20 03:05:25.701322;98.15;0.0;6.06;5288.15;6.44;0.0;0.0;0.66;0.0;0.0
2024-08-20 03:05:27.703862;100.15;0.0;6.06;5382.27;6.44;0.0;0.0;0.66;0.0;0.0
2024-08-20 03:05:29.706384;102.16;0.0;6.06;5476.38;6.44;0.0;0.0;0.67;0.0;0.0
2024-08-20 03:05:31.708953;104.16;0.0;6.06;5570.49;6.44;0.0;0.0;0.67;0.0;0.0
2024-08-20 03:05:33.711576;106.17;0.0;6.06;5664.61;6.44;0.0;0.0;0.68;0.0;0.0
2024-08-20 03:05:35.714064;108.17;0.0;6.06;5758.72;6.44;0.0;0.0;0.68;0.0;0.0
2024-08-20 03:05:37.716598;110.17;0.0;6.06;5852.83;6.44;0.0;0.0;0.68;0.0;0.0
2024-08-20 03:05:39.719155;112.18;0.0;6.06;5946.94;6.44;0.0;0.0;0.68;0.0;0.0
2024-08-20 03:05:41.721682;114.18;0.0;6.06;6041.06;6.44;0.0;0.0;0.69;0.0;0.0
2024-08-20 03:05:43.724234;116.19;0.0;6.06;6135.17;6.44;0.0;0.0;0.69;0.0;0.0
2024-08-20 03:05:45.726764;118.19;0.0;6.06;6229.28;6.44;0.0;0.0;0.7;0.0;0.0
2024-08-20 03:05:47.729305;120.2;0.0;6.06;6323.39;6.44;0.0;0.0;0.71;0.0;0.0
2024-08-20 03:05:49.731895;122.2;0.0;6.06;6417.51;6.44;0.0;0.0;0.74;0.0;0.0
2024-08-20 03:05:51.734523;124.21;0.0;6.06;6511.66;6.44;0.0;0.0;0.74;0.0;0.0
2024-08-20 03:05:53.737839;126.21;0.0;6.07;6605.77;6.44;0.0;0.0;0.75;0.0;0.0
2024-08-20 03:05:55.740384;128.22;0.0;6.07;6699.88;6.44;0.0;0.0;0.75;0.0;0.0
2024-08-20 03:05:57.742966;130.22;0.0;6.07;6793.99;6.44;0.0;0.0;0.76;0.0;0.0
2024-08-20 03:05:59.745495;132.22;0.0;6.07;6888.1;6.44;0.0;0.0;0.76;0.0;0.0
2024-08-20 03:06:01.748086;134.23;0.0;6.07;6982.22;6.44;0.0;0.0;0.77;0.0;0.0
2024-08-20 03:06:03.750614;136.23;0.0;6.07;7076.33;6.44;0.0;0.0;0.77;0.0;0.0
2024-08-20 03:06:05.753149;138.24;0.0;6.07;7170.44;6.44;0.0;0.0;0.78;0.0;0.0
2024-08-20 03:06:07.755725;140.24;0.0;6.08;7264.56;6.44;0.0;0.0;0.78;0.0;0.0
2024-08-20 03:06:09.758229;142.25;0.0;6.08;7358.67;6.44;0.0;0.0;0.79;0.0;0.0
2024-08-20 03:06:11.760832;144.25;0.0;6.08;7452.78;6.44;0.0;0.0;0.79;0.0;0.0
2024-08-20 03:06:13.763386;146.26;0.0;6.08;7546.89;6.44;0.0;0.0;0.81;0.0;0.0
2024-08-20 03:06:15.765892;148.26;0.0;6.08;7641.0;6.44;0.0;0.0;0.81;0.0;0.0
2024-08-20 03:06:17.768402;150.27;0.0;6.08;7735.11;6.44;0.0;0.0;0.82;0.0;0.0
2024-08-20 03:06:19.770989;152.27;0.0;6.08;7829.23;6.44;0.0;0.0;0.82;0.0;0.0
2024-08-20 03:06:21.773510;154.28;0.0;6.08;7923.37;6.45;0.0;0.0;0.82;0.0;0.0
2024-08-20 03:06:23.776872;156.28;0.0;6.08;8017.49;6.45;0.0;0.0;0.82;0.0;0.0
2024-08-20 03:06:25.779459;158.28;0.0;6.09;8111.6;6.45;0.0;0.0;0.83;0.0;0.0
2024-08-20 03:06:27.781927;160.29;0.0;6.09;8205.71;6.45;0.0;0.0;0.83;0.0;0.0
2024-08-20 03:06:29.784461;162.29;0.0;6.09;8299.82;6.45;0.0;0.0;0.84;0.0;0.0
2024-08-20 03:06:31.787070;164.3;0.0;6.09;8393.94;6.45;0.0;0.0;0.84;0.0;0.0
2024-08-20 03:06:33.789546;166.3;0.0;6.09;8488.05;6.45;0.0;0.0;0.85;0.0;0.0
2024-08-20 03:06:35.792090;168.3;0.0;6.09;8582.16;6.45;0.0;0.0;0.85;0.0;0.0
2024-08-20 03:06:37.794614;170.31;0.0;6.09;8676.27;6.45;0.0;0.0;0.86;0.0;0.0
2024-08-20 03:06:39.797128;172.31;0.0;6.09;8770.39;6.45;0.0;0.0;0.86;0.0;0.0
2024-08-20 03:06:41.799659;174.32;0.0;6.09;8864.5;6.45;0.0;0.0;0.87;0.0;0.0
2024-08-20 03:06:43.802146;176.32;0.0;6.1;8958.61;6.45;0.0;0.0;0.87;0.0;0.0
2024-08-20 03:06:45.804662;178.33;0.0;6.1;9052.72;6.45;0.0;0.0;0.88;0.0;0.0
2024-08-20 03:06:47.807265;180.32;0.0;6.1;9146.83;6.45;0.0;0.0;0.89;0.0;0.0
2024-08-20 03:06:49.809808;182.32;0.0;6.1;9240.95;6.45;0.0;0.0;0.91;0.0;0.0
2024-08-20 03:06:51.812446;184.33;0.0;6.1;9335.09;6.45;0.0;0.0;0.92;0.0;0.0
2024-08-20 03:06:53.815778;186.33;0.0;6.1;9429.21;6.45;0.0;0.0;0.92;0.0;0.0
2024-08-20 03:06:55.818300;188.33;0.0;6.1;9523.32;6.45;0.0;0.0;0.92;0.0;0.0
2024-08-20 03:06:57.820817;190.34;0.0;6.1;9617.43;6.45;0.0;0.0;0.93;0.0;0.0
2024-08-20 03:06:59.823368;192.34;0.0;6.1;9711.54;6.45;0.0;0.0;0.93;0.0;0.0
2024-08-20 03:07:01.825862;194.35;0.0;6.1;9805.65;6.45;0.0;0.0;0.94;0.0;0.0
2024-08-20 03:07:03.828355;196.35;0.0;6.11;9899.76;6.45;0.0;0.0;0.94;0.0;0.0
2024-08-20 03:07:05.830926;198.36;0.0;6.11;9993.88;6.45;0.0;0.0;0.95;0.0;0.0
2024-08-20 03:07:07.833413;200.36;0.0;6.11;10087.99;6.45;0.0;0.0;0.95;0.0;0.0
