timestamp;read_count;write_count;read_bytes;write_bytes;read_time;write_time;read_merged_count;write_merged_count;busy_time
2024-08-15 14:22:47.049882;79251;97926;3482685952;3019658240;20441;617279;35700;97079;216200
2024-08-15 14:22:49.051460;79251;97929;3482685952;3020084224;20441;617290;35700;97136;216216
2024-08-15 14:22:51.054679;79251;97949;3482685952;3020293120;20441;617333;35700;97165;216268
2024-08-15 14:22:53.057738;79251;98107;3482685952;3021440000;20441;617437;35700;97202;216284
2024-08-15 14:22:55.060980;79251;98107;3482685952;3021440000;20441;617437;35700;97202;216284
2024-08-15 14:22:57.065218;79251;98109;3482685952;3021509632;20441;617476;35700;97217;216324
2024-08-15 14:22:59.068381;79251;98112;3482685952;3021734912;20441;617487;35700;97225;216340
2024-08-15 14:23:01.071738;79251;98112;3482685952;3021734912;20441;617487;35700;97225;216340
2024-08-15 14:23:03.074520;79251;98155;3482685952;3022185472;20441;617532;35700;97243;216384
2024-08-15 14:23:05.077677;79251;98155;3482685952;3022185472;20441;617532;35700;97243;216384
2024-08-15 14:23:07.080864;79251;98213;3482685952;3022500864;20441;617840;35700;97243;216424
