timestamp;total;available;percent;used;free;active;inactive;buffers;cached;shared;slab
2024-08-20 04:41:14.242141;99611541504;98040016896;1.6;703995904;98514407424;314724352;89481216;25464832;367673344;3223552;226447360
2024-08-20 04:41:16.244206;99611541504;96947572736;2.7;1796313088;97421860864;1413320704;89489408;25464832;367902720;3223552;226516992
2024-08-20 04:41:18.246257;99611541504;96957734912;2.7;1786150912;97432023040;1413320704;89489408;25464832;367902720;3223552;226516992
2024-08-20 04:41:20.248385;99611541504;96964087808;2.7;1779798016;97438375936;1413320704;89489408;25464832;367902720;3223552;226516992
2024-08-20 04:41:22.250420;99611541504;96972316672;2.6;1771569152;97446604800;1413320704;89489408;25464832;367902720;3223552;226516992
2024-08-20 04:41:24.252486;99611541504;96994488320;2.6;1749397504;97468776448;1413320704;89489408;25464832;367902720;3223552;226516992
2024-08-20 04:41:26.254590;99611541504;96998313984;2.6;1745559552;97472602112;1413320704;89489408;25477120;367902720;3223552;226525184
2024-08-20 04:41:28.256653;99611541504;97004650496;2.6;1739223040;97478938624;1413320704;89489408;25477120;367902720;3223552;226525184
2024-08-20 04:41:30.258720;99611541504;97007579136;2.6;1736294400;97481867264;1413320704;89489408;25477120;367902720;3223552;226525184
2024-08-20 04:41:32.260783;99611541504;97010143232;2.6;1733730304;97484431360;1413320704;89489408;25477120;367902720;3223552;226525184
2024-08-20 04:41:34.262817;99611541504;97017212928;2.6;1726656512;97491501056;1413320704;89489408;25477120;367906816;3223552;226557952
2024-08-20 04:41:36.264906;99611541504;97023188992;2.6;1720680448;97497477120;1413320704;89489408;25477120;367906816;3223552;226557952
2024-08-20 04:41:38.267009;99611541504;97029783552;2.6;1714085888;97504071680;1413320704;89489408;25477120;367906816;3223552;226557952
2024-08-20 04:41:40.269046;99611541504;97038229504;2.6;1705639936;97512517632;1413320704;89489408;25477120;367906816;3223552;226557952
2024-08-20 04:41:42.271067;99611541504;97042378752;2.6;1701490688;97516666880;1413320704;89489408;25477120;367906816;3223552;226557952
2024-08-20 04:41:44.273137;99611541504;97047146496;2.6;1696722944;97521434624;1413320704;89489408;25477120;367906816;3223552;226557952
2024-08-20 04:41:46.275227;99611541504;97057746944;2.6;1686114304;97532030976;1413320704;89489408;25477120;367919104;3223552;226566144
2024-08-20 04:41:48.277267;99611541504;97059946496;2.6;1683914752;97534230528;1413320704;89489408;25477120;367919104;3223552;226566144
2024-08-20 04:41:50.279303;99611541504;97065820160;2.6;1678041088;97540104192;1413320704;89489408;25477120;367919104;3223552;226566144
2024-08-20 04:41:52.281317;99611541504;97066381312;2.6;1677479936;97540665344;1413320704;89489408;25477120;367919104;3223552;226566144
2024-08-20 04:41:54.283513;99611541504;97071656960;2.5;1672200192;97545940992;1413320704;89489408;25477120;367923200;3223552;226566144
2024-08-20 04:41:56.286197;99611541504;97072996352;2.5;1670852608;97547280384;1413320704;89489408;25485312;367923200;3223552;226566144
2024-08-20 04:41:58.288284;99611541504;97072996352;2.5;1670852608;97547280384;1413320704;89489408;25485312;367923200;3223552;226566144
2024-08-20 04:42:00.290323;99611541504;97072996352;2.5;1670852608;97547280384;1413320704;89489408;25485312;367923200;3223552;226566144
2024-08-20 04:42:02.292396;99611541504;97074167808;2.5;1669681152;97548451840;1413320704;89489408;25485312;367923200;3223552;226566144
2024-08-20 04:42:04.294440;99611541504;97074167808;2.5;1669681152;97548451840;1413320704;89489408;25485312;367923200;3223552;226566144
2024-08-20 04:42:06.296554;99611541504;97074167808;2.5;1669681152;97548451840;1413320704;89489408;25485312;367923200;3223552;226566144
2024-08-20 04:42:08.298610;99611541504;97075191808;2.5;1668657152;97549475840;1413320704;89489408;25485312;367923200;3223552;226566144
2024-08-20 04:42:10.300673;99611541504;97075253248;2.5;1668595712;97549537280;1413320704;89489408;25485312;367923200;3223552;226566144
2024-08-20 04:42:12.302801;99611541504;97075253248;2.5;1668595712;97549537280;1413320704;89489408;25485312;367923200;3223552;226566144
2024-08-20 04:42:14.304855;99611541504;97076150272;2.5;1667694592;97550434304;1413320704;89489408;25485312;367927296;3223552;226566144
2024-08-20 04:42:16.306951;99611541504;97076150272;2.5;1667686400;97550434304;1413320704;89489408;25485312;367935488;3223552;226566144
2024-08-20 04:42:18.309011;99611541504;97076936704;2.5;1666899968;97551220736;1413320704;89489408;25485312;367935488;3223552;226566144
2024-08-20 04:42:20.311061;99611541504;97076936704;2.5;1666899968;97551220736;1413320704;89489408;25485312;367935488;3223552;226566144
2024-08-20 04:42:22.313134;99611541504;97076936704;2.5;1666899968;97551220736;1413320704;89489408;25485312;367935488;3223552;226566144
2024-08-20 04:42:24.315138;99611541504;97077624832;2.5;1666211840;97551908864;1413320704;89489408;25485312;367935488;3223552;226566144
2024-08-20 04:42:26.318071;99611541504;97077624832;2.5;1666203648;97551908864;1413320704;89489408;25493504;367935488;3223552;226566144
2024-08-20 04:42:28.320239;99611541504;97078226944;2.5;1665601536;97552510976;1413320704;89489408;25493504;367935488;3223552;226566144
2024-08-20 04:42:30.322290;99611541504;97078226944;2.5;1665601536;97552510976;1413320704;89489408;25493504;367935488;3223552;226566144
2024-08-20 04:42:32.324369;99611541504;97078226944;2.5;1665601536;97552510976;1413320704;89489408;25493504;367935488;3223552;226566144
2024-08-20 04:42:34.326426;99611541504;97078255616;2.5;1665597440;97552510976;1413328896;89542656;25493504;367939584;3223552;226566144
2024-08-20 04:42:36.328491;99611541504;97078779904;2.5;1665073152;97553035264;1413328896;89542656;25493504;367939584;3223552;226566144
2024-08-20 04:42:38.330536;99611541504;97078779904;2.5;1665073152;97553035264;1413328896;89542656;25493504;367939584;3223552;226566144
2024-08-20 04:42:40.332590;99611541504;97079070720;2.5;1664782336;97553326080;1413328896;89542656;25493504;367939584;3223552;226566144
2024-08-20 04:42:42.334615;99611541504;97079070720;2.5;1664782336;97553326080;1413328896;89542656;25493504;367939584;3223552;226566144
2024-08-20 04:42:44.336669;99611541504;97079070720;2.5;1664782336;97553326080;1413328896;89542656;25493504;367939584;3223552;226566144
2024-08-20 04:42:46.338793;99611541504;97081438208;2.5;1662410752;97555693568;1413328896;89542656;25493504;367943680;3223552;226566144
2024-08-20 04:42:48.340860;99611541504;97081438208;2.5;1662410752;97555693568;1413328896;89542656;25493504;367943680;3223552;226566144
2024-08-20 04:42:50.342888;99611541504;97081438208;2.5;1662410752;97555693568;1413328896;89542656;25493504;367943680;3223552;226566144
2024-08-20 04:42:52.344964;99611541504;97081438208;2.5;1662406656;97555693568;1413328896;89542656;25493504;367947776;3223552;226566144
2024-08-20 04:42:54.347015;99611541504;97081438208;2.5;1662398464;97555693568;1413328896;89542656;25493504;367955968;3223552;226566144
2024-08-20 04:42:56.350371;99611541504;97081438208;2.5;1662390272;97555693568;1413328896;89542656;25501696;367955968;3223552;226566144
2024-08-20 04:42:58.352553;99611541504;97081438208;2.5;1662390272;97555693568;1413328896;89542656;25501696;367955968;3223552;226566144
2024-08-20 04:43:00.354589;99611541504;97081438208;2.5;1662390272;97555693568;1413328896;89542656;25501696;367955968;3223552;226566144
2024-08-20 04:43:02.356643;99611541504;97081438208;2.5;1662390272;97555693568;1413328896;89542656;25501696;367955968;3223552;226566144
2024-08-20 04:43:04.358692;99611541504;97081438208;2.5;1662390272;97555693568;1413328896;89542656;25501696;367955968;3223552;226566144
2024-08-20 04:43:06.360797;99611541504;97081438208;2.5;1662390272;97555693568;1413328896;89542656;25501696;367955968;3223552;226566144
2024-08-20 04:43:08.362846;99611541504;97081438208;2.5;1662390272;97555693568;1413328896;89542656;25501696;367955968;3223552;226566144
2024-08-20 04:43:10.364889;99611541504;97081438208;2.5;1662390272;97555693568;1413328896;89542656;25501696;367955968;3223552;226566144
2024-08-20 04:43:12.366913;99611541504;97081438208;2.5;1662390272;97555693568;1413328896;89542656;25501696;367955968;3223552;226566144
2024-08-20 04:43:14.368965;99611541504;97081438208;2.5;1662386176;97555693568;1413328896;89542656;25501696;367960064;3223552;226566144
2024-08-20 04:43:16.371061;99611541504;97081438208;2.5;1662377984;97555693568;1413328896;89542656;25501696;367968256;3223552;226566144
2024-08-20 04:43:18.373135;99611541504;97081438208;2.5;1662377984;97555693568;1413328896;89542656;25501696;367968256;3223552;226566144
2024-08-20 04:43:20.375205;99611541504;97081438208;2.5;1662377984;97555693568;1413328896;89542656;25501696;367968256;3223552;226566144
2024-08-20 04:43:22.377260;99611541504;97081438208;2.5;1662373888;97555693568;1413328896;89542656;25501696;367972352;3223552;226566144
2024-08-20 04:43:24.379312;99611541504;97081438208;2.5;1662373888;97555693568;1413328896;89542656;25501696;367972352;3223552;226566144
2024-08-20 04:43:26.382517;99611541504;97081438208;2.5;1662365696;97555693568;1413328896;89542656;25509888;367972352;3223552;226566144
2024-08-20 04:43:28.384636;99611541504;97081438208;2.5;1662365696;97555693568;1413328896;89542656;25509888;367972352;3223552;226566144
2024-08-20 04:43:30.386664;99611541504;97081438208;2.5;1662365696;97555693568;1413328896;89542656;25509888;367972352;3223552;226566144
2024-08-20 04:43:32.388740;99611541504;97081438208;2.5;1662361600;97555693568;1413328896;89542656;25509888;367976448;3223552;226566144
2024-08-20 04:43:34.390773;99611541504;97081438208;2.5;1662361600;97555693568;1413328896;89542656;25509888;367976448;3223552;226566144
2024-08-20 04:43:36.392877;99611541504;97081438208;2.5;1662361600;97555693568;1413328896;89542656;25509888;367976448;3223552;226566144
2024-08-20 04:43:38.394910;99611541504;97081438208;2.5;1662361600;97555693568;1413328896;89542656;25509888;367976448;3223552;226566144
2024-08-20 04:43:40.396969;99611541504;97081438208;2.5;1662361600;97555693568;1413328896;89542656;25509888;367976448;3223552;226566144
2024-08-20 04:43:42.399000;99611541504;97081438208;2.5;1662361600;97555693568;1413328896;89542656;25509888;367976448;3223552;226566144
2024-08-20 04:43:44.401029;99611541504;97081438208;2.5;1662361600;97555693568;1413328896;89542656;25509888;367976448;3223552;226566144
2024-08-20 04:43:46.403170;99611541504;97086701568;2.5;1657094144;97560956928;1413328896;89542656;25509888;367980544;3223552;226566144
2024-08-20 04:43:48.405190;99611541504;97086701568;2.5;1657094144;97560956928;1413328896;89542656;25509888;367980544;3223552;226566144
2024-08-20 04:43:50.407313;99611541504;97089167360;2.5;1654628352;97563422720;1413328896;89542656;25509888;367980544;3223552;226566144
2024-08-20 04:43:52.409403;99611541504;97089167360;2.5;1654624256;97563422720;1413328896;89542656;25509888;367984640;3223552;226566144
2024-08-20 04:43:54.411582;99611541504;97089187840;2.5;1654624256;97563422720;1413332992;89587712;25509888;367984640;3223552;226566144
2024-08-20 04:43:56.414583;99611541504;97089187840;2.5;1654616064;97563422720;1413332992;89587712;25518080;367984640;3223552;226566144
2024-08-20 04:43:58.416658;99611541504;98162413568;1.5;581517312;98636722176;323489792;89636864;25518080;367783936;3223552;226652160
2024-08-20 04:44:00.418649;99611541504;97032523776;2.6;1711132672;97506709504;1427890176;89640960;25518080;368181248;3379200;226754560
2024-08-20 04:44:02.420897;99611541504;97032523776;2.6;1711132672;97506709504;1427890176;89640960;25518080;368181248;3379200;226754560
2024-08-20 04:44:04.422942;99611541504;97037934592;2.6;1705721856;97512120320;1427890176;89640960;25518080;368181248;3379200;226754560
2024-08-20 04:44:06.425137;99611541504;97037934592;2.6;1705721856;97512120320;1427890176;89640960;25518080;368181248;3379200;226754560
2024-08-20 04:44:08.427178;99611541504;97042669568;2.6;1700986880;97516855296;1427890176;89640960;25518080;368181248;3379200;226754560
2024-08-20 04:44:10.429232;99611541504;97042669568;2.6;1700986880;97516855296;1427890176;89640960;25518080;368181248;3379200;226754560
2024-08-20 04:44:12.431324;99611541504;97042669568;2.6;1700982784;97516855296;1427890176;89640960;25518080;368185344;3379200;226754560
2024-08-20 04:44:14.433488;99611541504;97042669568;2.6;1700982784;97516855296;1427890176;89640960;25518080;368185344;3379200;226754560
2024-08-20 04:44:16.435577;99611541504;97042669568;2.6;1700978688;97516855296;1427890176;89640960;25518080;368189440;3379200;226754560
2024-08-20 04:44:18.437627;99611541504;97042669568;2.6;1700974592;97516855296;1427890176;89640960;25518080;368193536;3379200;226754560
2024-08-20 04:44:20.439710;99611541504;97043185664;2.6;1700458496;97517371392;1427890176;89640960;25518080;368193536;3379200;226754560
2024-08-20 04:44:22.441711;99611541504;97046138880;2.6;1697505280;97520324608;1427890176;89640960;25518080;368193536;3379200;226754560
2024-08-20 04:44:24.443764;99611541504;97050718208;2.6;1692925952;97524903936;1427890176;89640960;25518080;368193536;3379200;226754560
2024-08-20 04:44:26.447060;99611541504;97054154752;2.6;1689477120;97528340480;1427918848;89640960;25530368;368193536;3379200;226754560
2024-08-20 04:44:28.449222;99611541504;97056661504;2.6;1686970368;97530847232;1427918848;89640960;25530368;368193536;3379200;226754560
2024-08-20 04:44:30.451321;99611541504;97058467840;2.6;1685159936;97532653568;1427918848;89640960;25530368;368197632;3379200;226754560
2024-08-20 04:44:32.453359;99611541504;97059917824;2.6;1683705856;97534103552;1427918848;89640960;25530368;368201728;3379200;226754560
2024-08-20 04:44:34.455533;99611541504;97060229120;2.6;1683390464;97534414848;1427918848;89640960;25530368;368205824;3379200;226754560
2024-08-20 04:44:36.457585;99611541504;97059983360;2.6;1683636224;97534169088;1427918848;89640960;25530368;368205824;3379200;226754560
2024-08-20 04:44:38.459634;99611541504;97062121472;2.6;1681498112;97536307200;1427918848;89640960;25530368;368205824;3379200;226754560
2024-08-20 04:44:40.461641;99611541504;97062121472;2.6;1681498112;97536307200;1427918848;89640960;25530368;368205824;3379200;226754560
2024-08-20 04:44:42.463720;99611541504;97062121472;2.6;1681498112;97536307200;1427918848;89640960;25530368;368205824;3379200;226754560
2024-08-20 04:44:44.465731;99611541504;98185756672;1.4;558080000;98660003840;313520128;89632768;25530368;367927296;3215360;226545664
2024-08-20 04:44:46.467804;99611541504;97030524928;2.6;1712926720;97504624640;1442500608;89653248;25530368;368459776;3461120;227221504
2024-08-20 04:44:48.469958;99611541504;97030524928;2.6;1712840704;97504624640;1442717696;89653248;25530368;368545792;3543040;227221504
2024-08-20 04:44:50.472076;99611541504;97032421376;2.6;1710944256;97506521088;1442717696;89653248;25530368;368545792;3543040;227209216
2024-08-20 04:44:52.474145;99611541504;97032437760;2.6;1710940160;97506521088;1442721792;89686016;25530368;368549888;3543040;227168256
2024-08-20 04:44:54.476345;99611541504;97032437760;2.6;1710919680;97506521088;1442750464;89686016;25550848;368549888;3543040;227168256
2024-08-20 04:44:56.478435;99611541504;97032437760;2.6;1710919680;97506521088;1442750464;89686016;25550848;368549888;3543040;227168256
2024-08-20 04:44:58.480620;99611541504;97032953856;2.6;1710403584;97507037184;1442750464;89686016;25550848;368549888;3543040;227168256
2024-08-20 04:45:00.482759;99611541504;97034596352;2.6;1708761088;97508679680;1442750464;89686016;25550848;368549888;3543040;227209216
2024-08-20 04:45:02.484935;99611541504;97039032320;2.6;1704312832;97513111552;1442758656;89686016;25559040;368558080;3543040;227201024
2024-08-20 04:45:04.487017;99611541504;97042558976;2.6;1700786176;97516638208;1442758656;89686016;25559040;368558080;3543040;227201024
2024-08-20 04:45:06.489209;99611541504;97043165184;2.6;1700179968;97517244416;1442758656;89686016;25559040;368558080;3543040;227201024
2024-08-20 04:45:08.491433;99611541504;97046409216;2.6;1696935936;97520488448;1442758656;89686016;25559040;368558080;3543040;227201024
2024-08-20 04:45:10.493519;99611541504;98199691264;1.4;544129024;98673897472;314679296;89706496;25559040;367955968;3223552;226701312
2024-08-20 04:45:12.495495;99611541504;97001250816;2.6;1741701120;97475260416;1486884864;89714688;25559040;369020928;3895296;228155392
2024-08-20 04:45:14.497673;99611541504;97002926080;2.6;1740025856;97476935680;1486884864;89714688;25559040;369020928;3895296;228093952
2024-08-20 04:45:16.499790;99611541504;97006153728;2.6;1736794112;97480163328;1486909440;89714688;25559040;369025024;3895296;228028416
2024-08-20 04:45:18.501859;99611541504;97008386048;2.6;1734557696;97482395648;1486909440;89714688;25559040;369029120;3895296;227942400
2024-08-20 04:45:20.504140;99611541504;97011220480;2.6;1731723264;97485230080;1486909440;89714688;25559040;369029120;3895296;227942400
2024-08-20 04:45:22.506199;99611541504;97013047296;2.6;1729896448;97487056896;1486909440;89714688;25559040;369029120;3895296;227942400
