timestamp;read_count;write_count;read_bytes;write_bytes;read_time;write_time;read_merged_count;write_merged_count;busy_time
2024-08-20 02:55:17.135597;7845;5000;302818816;63313920;12269;4865;4271;3846;6682
2024-08-20 02:55:19.139304;7845;5083;302818816;63797248;12269;4939;4271;3848;6690
2024-08-20 02:55:21.142550;7845;5083;302818816;63797248;12269;4939;4271;3848;6690
2024-08-20 02:55:23.145683;7845;5083;302818816;63797248;12269;4939;4271;3848;6690
2024-08-20 02:55:25.148912;7845;5114;302818816;64124928;12269;4970;4271;3851;6696
2024-08-20 02:55:27.152078;7845;5114;302818816;64124928;12269;4970;4271;3851;6696
2024-08-20 02:55:29.155583;7845;5114;302818816;64124928;12269;4970;4271;3851;6696
2024-08-20 02:55:31.158581;7845;5114;302818816;64124928;12269;4970;4271;3851;6696
2024-08-20 02:55:33.161595;7845;5114;302818816;64124928;12269;4970;4271;3851;6696
2024-08-20 02:55:35.166432;7845;5117;302818816;64288768;12269;4975;4271;3888;6699
2024-08-20 02:55:37.169563;7845;5117;302818816;64288768;12269;4975;4271;3888;6699
2024-08-20 02:55:39.172724;7845;5146;302818816;64436224;12269;4996;4271;3895;6700
2024-08-20 02:55:41.175825;7845;5146;302818816;64436224;12269;4996;4271;3895;6700
2024-08-20 02:55:43.178902;7845;5146;302818816;64436224;12269;4996;4271;3895;6700
2024-08-20 02:55:45.182420;7845;5146;302818816;64436224;12269;4996;4271;3895;6700
2024-08-20 02:55:47.185477;7845;5146;302818816;64436224;12269;4996;4271;3895;6700
2024-08-20 02:55:49.188733;7845;5147;302818816;64468992;12269;4997;4271;3900;6701
2024-08-20 02:55:51.191780;7845;5147;302818816;64468992;12269;4997;4271;3900;6701
2024-08-20 02:55:53.194862;7845;5147;302818816;64468992;12269;4997;4271;3900;6701
2024-08-20 02:55:55.197829;7845;5196;302818816;64772096;12269;5039;4271;3901;6706
2024-08-20 02:55:57.200950;7845;5200;302818816;64907264;12269;5044;4271;3901;6707
2024-08-20 02:55:59.204539;7845;5200;302818816;64907264;12269;5044;4271;3901;6707
2024-08-20 02:56:01.207546;7845;5200;302818816;64907264;12269;5044;4271;3901;6707
2024-08-20 02:56:03.210611;7845;5200;302818816;64907264;12269;5044;4271;3901;6707
2024-08-20 02:56:05.215717;7845;5203;302818816;65034240;12269;5048;4271;3929;6710
2024-08-20 02:56:07.219185;7845;5203;302818816;65034240;12269;5048;4271;3929;6710
2024-08-20 02:56:09.222256;7845;5222;302818816;65144832;12269;5066;4271;3937;6711
2024-08-20 02:56:11.225348;7845;5223;302818816;65148928;12269;5067;4271;3937;6712
2024-08-20 02:56:13.228601;7845;5223;302818816;65148928;12269;5067;4271;3937;6712
2024-08-20 02:56:15.232080;7845;5271;302818816;65447936;12269;5110;4271;3939;6718
2024-08-20 02:56:17.235655;7845;5275;302818816;65591296;12269;5114;4271;3939;6719
2024-08-20 02:56:19.239468;7845;5275;302818816;65591296;12269;5114;4271;3939;6719
2024-08-20 02:56:21.242772;7845;5282;302818816;65632256;12269;5121;4271;3941;6720
2024-08-20 02:56:23.246272;7845;5282;302818816;65632256;12269;5121;4271;3941;6720
2024-08-20 02:56:25.250013;7845;5330;302818816;65939456;12269;5163;4271;3942;6726
2024-08-20 02:56:27.253320;7845;5334;302818816;66103296;12269;5169;4271;3942;6728
2024-08-20 02:56:29.256674;7845;5334;302818816;66103296;12269;5169;4271;3942;6728
2024-08-20 02:56:31.262523;7845;5334;302818816;66103296;12269;5169;4271;3942;6728
2024-08-20 02:56:33.269555;7845;5385;302818816;66521088;12269;5229;4271;3967;6738
2024-08-20 02:56:35.272927;7845;5385;302818816;66521088;12269;5229;4271;3967;6738
