2024-08-20 00:58:44.688863;99083067392;97101516800;2.0;1125580800;97581223936;374554624;84717568;23011328;353251328;3219456;227340288
2024-08-20 00:58:46.691383;99083067392;96126955520;3.0;2100105216;96606642176;1396584448;84729856;23011328;353308672;3219456;227540992
2024-08-20 00:58:48.693834;99083067392;93979844608;5.2;4247203840;94459527168;3544281088;84729856;23023616;353312768;3219456;227545088
2024-08-20 00:58:50.696198;99083067392;93993910272;5.1;4233138176;94473592832;3562921984;84729856;23023616;353312768;3219456;227487744
2024-08-20 00:58:52.698605;99083067392;91882541056;7.3;6344507392;92362223616;5691719680;84729856;23023616;353312768;3219456;227487744
2024-08-20 00:58:54.700948;99083067392;91901792256;7.2;6325256192;92381474816;5691858944;84729856;23023616;353312768;3219456;227487744
2024-08-20 00:58:56.703317;99083067392;91911909376;7.2;6315139072;92391591936;5691858944;84729856;23023616;353312768;3219456;227487744
2024-08-20 00:58:58.705719;99083067392;91938820096;7.2;6288228352;92418502656;5691858944;84729856;23023616;353312768;3219456;227487744
2024-08-20 00:59:00.708086;99083067392;91944435712;7.2;6282612736;92424118272;5691858944;84729856;23023616;353312768;3219456;227487744
2024-08-20 00:59:02.710450;99083067392;90455154688;8.7;7771893760;90934837248;7204106240;84729856;23023616;353312768;3219456;227512320
2024-08-20 00:59:04.712848;99083067392;89824575488;9.3;8402468864;90304258048;7839309824;84729856;23023616;353316864;3219456;227512320
2024-08-20 00:59:06.715228;99083067392;89843806208;9.3;8383238144;90323488768;7839309824;84729856;23023616;353316864;3219456;227512320
2024-08-20 00:59:08.717675;99083067392;89853259776;9.3;8373784576;90332942336;7839309824;84729856;23023616;353316864;3219456;227512320
2024-08-20 00:59:10.720042;99083067392;89860386816;9.3;8366657536;90340069376;7839309824;84729856;23023616;353316864;3219456;227512320
2024-08-20 00:59:12.722481;99083067392;89869484032;9.3;8357560320;90349166592;7839309824;84729856;23023616;353316864;3219456;227512320
2024-08-20 00:59:14.724878;99083067392;89888485376;9.3;8338558976;90368167936;7839309824;84729856;23023616;353316864;3219456;227512320
2024-08-20 00:59:16.727257;99083067392;89893564416;9.3;8333475840;90373246976;7839309824;84729856;23023616;353320960;3219456;227512320
2024-08-20 00:59:18.729623;99083067392;89909100544;9.3;8317939712;90388783104;7839309824;84729856;23031808;353312768;3219456;227512320
2024-08-20 00:59:20.732003;99083067392;89911590912;9.3;8315437056;90391269376;7839309824;84729856;23031808;353329152;3219456;227520512
2024-08-20 00:59:22.734377;99083067392;89924354048;9.2;8302673920;90404032512;7839309824;84729856;23031808;353329152;3219456;227520512
2024-08-20 00:59:24.736785;99083067392;89929945088;9.2;8297078784;90409623552;7839313920;84729856;23031808;353333248;3219456;227520512
2024-08-20 00:59:26.739133;99083067392;89986781184;9.2;8239288320;90466025472;7841673216;84959232;23060480;354693120;3223552;227753984
2024-08-20 00:59:28.741526;99083067392;89993056256;9.2;8233115648;90471862272;7840604160;85192704;23060480;355028992;3219456;227786752
2024-08-20 00:59:30.743912;99083067392;90000642048;9.2;8225529856;90479448064;7840604160;85192704;23060480;355028992;3219456;227786752
2024-08-20 00:59:32.746304;99083067392;90004180992;9.2;8221990912;90482987008;7840604160;85192704;23060480;355028992;3219456;227819520
2024-08-20 00:59:34.748678;99083067392;90011398144;9.2;8214773760;90490204160;7840604160;85192704;23060480;355028992;3219456;227819520
2024-08-20 00:59:36.751061;99083067392;90013618176;9.2;8212553728;90492424192;7840604160;85192704;23060480;355028992;3219456;227819520
2024-08-20 00:59:38.753482;99083067392;90022891520;9.1;8203280384;90501697536;7840604160;85192704;23060480;355028992;3219456;227819520
2024-08-20 00:59:40.755856;99083067392;90026278912;9.1;8199892992;90505084928;7840604160;85192704;23060480;355028992;3219456;227819520
2024-08-20 00:59:42.758247;99083067392;90037067776;9.1;8189104128;90515873792;7840604160;85192704;23060480;355028992;3219456;227819520
2024-08-20 00:59:44.760637;99083067392;90038636544;9.1;8187531264;90517442560;7840604160;85192704;23060480;355033088;3219456;227819520
2024-08-20 00:59:46.763006;99083067392;90044305408;9.1;8181854208;90523111424;7840604160;85192704;23060480;355041280;3219456;227819520
2024-08-20 00:59:48.765424;99083067392;90044878848;9.1;8181280768;90523684864;7840604160;85192704;23060480;355041280;3219456;227819520
2024-08-20 00:59:50.772440;99083067392;90050752512;9.1;8175398912;90529558528;7840604160;85192704;23068672;355041280;3219456;227819520
2024-08-20 00:59:52.774854;99083067392;90052292608;9.1;8173858816;90531098624;7840604160;85192704;23068672;355041280;3219456;227819520
2024-08-20 00:59:54.777240;99083067392;90052292608;9.1;8173858816;90531098624;7840604160;85192704;23068672;355041280;3219456;227819520
2024-08-20 00:59:56.779609;99083067392;90052292608;9.1;8173858816;90531098624;7840604160;85192704;23068672;355041280;3219456;227819520
2024-08-20 00:59:58.782007;99083067392;90053754880;9.1;8172396544;90532560896;7840604160;85192704;23068672;355041280;3219456;227819520
2024-08-20 01:00:00.784379;99083067392;90053754880;9.1;8172396544;90532560896;7840604160;85192704;23068672;355041280;3219456;227819520
2024-08-20 01:00:02.786792;99083067392;90058731520;9.1;8167419904;90537537536;7840604160;85192704;23068672;355041280;3219456;227819520
2024-08-20 01:00:04.789231;99083067392;90059976704;9.1;8166170624;90538778624;7840841728;85192704;23068672;355049472;3219456;227831808
2024-08-20 01:00:06.791608;99083067392;90063818752;9.1;8162324480;90542616576;7840645120;85200896;23068672;355057664;3219456;227864576
2024-08-20 01:00:08.794070;99083067392;90065043456;9.1;8161099776;90543841280;7840645120;85200896;23068672;355057664;3219456;227864576
2024-08-20 01:00:10.796450;99083067392;90067181568;9.1;8158961664;90545979392;7840645120;85200896;23068672;355057664;3219456;227864576
