timestamp;user;nice;system;idle;iowait;irq;softirq;steal;guest;guest_nice
2024-08-20 04:19:44.837845;4.26;0.0;5.41;859.78;9.91;0.0;0.01;0.25;0.0;0.0
2024-08-20 04:19:46.841951;4.5;0.0;5.54;955.01;10.46;0.0;0.01;0.25;0.0;0.0
2024-08-20 04:19:48.844459;6.06;0.0;5.86;1049.2;10.5;0.0;0.01;0.25;0.0;0.0
2024-08-20 04:19:50.851087;8.07;0.0;5.86;1143.5;10.5;0.0;0.01;0.26;0.0;0.0
2024-08-20 04:19:52.854735;10.07;0.0;5.87;1237.67;10.5;0.0;0.01;0.27;0.0;0.0
2024-08-20 04:19:54.858536;12.07;0.0;5.87;1331.83;10.5;0.0;0.01;0.29;0.0;0.0
2024-08-20 04:19:56.860697;14.08;0.0;5.87;1425.93;10.5;0.0;0.01;0.29;0.0;0.0
2024-08-20 04:19:58.862771;16.08;0.0;5.87;1520.01;10.5;0.0;0.01;0.3;0.0;0.0
2024-08-20 04:20:00.864783;18.09;0.05;5.94;1613.5;10.94;0.0;0.01;0.3;0.0;0.0
2024-08-20 04:20:02.866937;20.1;0.05;5.94;1707.6;10.94;0.0;0.01;0.31;0.0;0.0
2024-08-20 04:20:04.869046;22.1;0.05;5.94;1801.69;10.94;0.0;0.01;0.31;0.0;0.0
2024-08-20 04:20:06.871085;24.1;0.05;5.94;1895.77;10.94;0.0;0.01;0.31;0.0;0.0
2024-08-20 04:20:08.873080;26.11;0.05;5.95;1989.85;10.94;0.0;0.01;0.31;0.0;0.0
2024-08-20 04:20:10.875184;28.11;0.05;5.95;2083.93;10.94;0.0;0.01;0.32;0.0;0.0
2024-08-20 04:20:12.877249;30.11;0.05;5.95;2178.02;10.94;0.0;0.01;0.32;0.0;0.0
2024-08-20 04:20:14.879269;32.12;0.05;5.95;2272.1;10.94;0.0;0.01;0.33;0.0;0.0
2024-08-20 04:20:16.881257;34.12;0.05;5.95;2366.19;10.94;0.0;0.01;0.33;0.0;0.0
2024-08-20 04:20:18.883287;36.13;0.05;5.95;2460.28;10.94;0.0;0.01;0.34;0.0;0.0
2024-08-20 04:20:20.885276;38.13;0.05;5.95;2554.36;10.94;0.0;0.01;0.34;0.0;0.0
2024-08-20 04:20:22.887365;40.13;0.05;5.95;2648.45;10.94;0.0;0.01;0.43;0.0;0.0
2024-08-20 04:20:24.889470;42.14;0.05;5.96;2742.55;10.94;0.0;0.01;0.43;0.0;0.0
