timestamp;user;nice;system;idle;iowait;irq;softirq;steal;guest;guest_nice
2024-08-20 02:45:38.142120;2659.15;0.01;141.26;52856.29;9.47;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:45:40.145907;2659.26;0.01;141.83;52951.72;9.48;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:45:42.149185;2661.11;0.01;142.0;53045.88;9.48;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:45:44.152712;2662.41;0.01;142.7;53140.02;9.48;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:45:46.155668;2664.41;0.01;142.7;53234.15;9.48;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:45:48.158711;2665.91;0.01;143.22;53328.3;9.48;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:45:50.162238;2667.53;0.01;143.6;53422.46;9.48;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:45:52.165587;2669.53;0.01;143.61;53516.6;9.48;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:45:54.168756;2671.53;0.01;143.61;53610.74;9.48;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:45:56.172198;2673.54;0.01;143.61;53704.97;9.49;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:45:58.177141;2675.55;0.01;143.61;53799.13;9.49;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:46:00.180647;2677.55;0.01;143.61;53893.26;9.49;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:46:02.183673;2679.21;0.01;143.97;53987.4;9.49;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:46:04.186728;2680.62;0.01;144.56;54081.53;9.49;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:46:06.189784;2682.63;0.01;144.56;54175.67;9.49;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:46:08.193123;2684.63;0.01;144.57;54269.83;9.49;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:46:10.197196;2686.64;0.01;144.57;54364.01;9.49;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:46:12.200407;2688.64;0.01;144.57;54458.16;9.49;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:46:14.203616;2690.65;0.01;144.57;54552.31;9.49;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:46:16.207223;2692.65;0.01;144.57;54646.46;9.49;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:46:18.210316;2694.66;0.01;144.58;54740.61;9.49;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:46:20.213663;2696.66;0.01;144.58;54834.76;9.49;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:46:22.216869;2698.66;0.01;144.58;54928.89;9.49;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:46:24.219949;2700.67;0.01;144.58;55023.04;9.49;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:46:26.223033;2702.68;0.01;144.58;55117.21;9.49;0.0;0.42;0.04;0.0;0.0
2024-08-20 02:46:28.226936;2704.68;0.01;144.59;55211.34;9.49;0.0;0.42;0.04;0.0;0.0
