timestamp;bytes_sent;bytes_recv;packets_sent;packets_recv;errin;errout;dropin;dropout
2024-08-20 03:19:12.868695;5799700;6940143;10085;10975;0;0;0;0
2024-08-20 03:19:14.871858;5809439;6948928;10187;11079;0;0;0;0
2024-08-20 03:19:16.875474;5809439;6948928;10187;11079;0;0;0;0
2024-08-20 03:19:18.877984;5809439;6948928;10187;11079;0;0;0;0
2024-08-20 03:19:20.880512;5809439;6948928;10187;11079;0;0;0;0
2024-08-20 03:19:22.883049;5809439;6948928;10187;11079;0;0;0;0
2024-08-20 03:19:24.885555;5809665;6948980;10188;11080;0;0;0;0
2024-08-20 03:19:26.888107;5809665;6948980;10188;11080;0;0;0;0
2024-08-20 03:19:28.890642;5809665;6948980;10188;11080;0;0;0;0
2024-08-20 03:19:30.893188;5809665;6948980;10188;11080;0;0;0;0
2024-08-20 03:19:32.895857;5809797;6949084;10190;11082;0;0;0;0
2024-08-20 03:19:34.898394;5809797;6949084;10190;11082;0;0;0;0
2024-08-20 03:19:36.900928;5809797;6949084;10190;11082;0;0;0;0
2024-08-20 03:19:38.903495;5809975;6949136;10191;11083;0;0;0;0
2024-08-20 03:19:40.906019;5809975;6949136;10191;11083;0;0;0;0
2024-08-20 03:19:42.908548;5809975;6949136;10191;11083;0;0;0;0
2024-08-20 03:19:44.911129;5809975;6949136;10191;11083;0;0;0;0
2024-08-20 03:19:46.913680;5809975;6949136;10191;11083;0;0;0;0
2024-08-20 03:19:48.916229;5810065;6949212;10192;11084;0;0;0;0
2024-08-20 03:19:50.918781;5810065;6949212;10192;11084;0;0;0;0
2024-08-20 03:19:52.921351;5810065;6949212;10192;11084;0;0;0;0
2024-08-20 03:19:54.924842;5810065;6949212;10192;11084;0;0;0;0
2024-08-20 03:19:56.927470;5810333;6949340;10194;11086;0;0;0;0
2024-08-20 03:19:58.929964;5810423;6949416;10195;11087;0;0;0;0
2024-08-20 03:20:00.932524;5810513;6949492;10196;11088;0;0;0;0
2024-08-20 03:20:02.935095;5811017;6949918;10202;11094;0;0;0;0
2024-08-20 03:20:04.937617;5811107;6949994;10203;11095;0;0;0;0
2024-08-20 03:20:06.940163;5811107;6949994;10203;11095;0;0;0;0
2024-08-20 03:20:08.942700;5811107;6949994;10203;11095;0;0;0;0
2024-08-20 03:20:10.945223;5811107;6949994;10203;11095;0;0;0;0
2024-08-20 03:20:12.947901;5811285;6949994;10204;11095;0;0;0;0
