2024-08-20 03:13:24.386736;3853090;3793599;6811;6866;0;0;0;0
2024-08-20 03:13:26.389525;3854290;3794433;6820;6875;0;0;0;0
2024-08-20 03:13:28.392092;3856358;3795813;6829;6885;0;0;0;0
2024-08-20 03:13:30.394670;3856358;3795813;6829;6885;0;0;0;0
2024-08-20 03:13:32.397317;3856628;3796041;6832;6888;0;0;0;0
2024-08-20 03:13:34.399942;3857078;3796421;6837;6893;0;0;0;0
2024-08-20 03:13:36.402507;3857078;3796421;6837;6893;0;0;0;0
2024-08-20 03:13:38.405062;3857306;3796577;6839;6896;0;0;0;0
2024-08-20 03:13:40.407620;3857306;3796577;6839;6896;0;0;0;0
2024-08-20 03:13:42.410005;3857306;3796577;6839;6896;0;0;0;0
2024-08-20 03:13:44.412605;3857306;3796577;6839;6896;0;0;0;0
2024-08-20 03:13:46.415213;3857306;3796577;6839;6896;0;0;0;0
2024-08-20 03:13:48.417781;3857306;3796577;6839;6896;0;0;0;0
2024-08-20 03:13:50.420342;3857396;3796653;6840;6897;0;0;0;0
2024-08-20 03:13:52.422971;3857396;3796653;6840;6897;0;0;0;0
2024-08-20 03:13:54.425575;3857632;3796733;6842;6899;0;0;0;0
2024-08-20 03:13:56.428223;3857632;3796733;6842;6899;0;0;0;0
2024-08-20 03:13:58.430805;3857632;3796733;6842;6899;0;0;0;0
2024-08-20 03:14:00.433370;3857674;3796761;6843;6900;0;0;0;0
2024-08-20 03:14:02.435989;3857922;3796859;6845;6902;0;0;0;0
2024-08-20 03:14:04.438561;3857922;3796859;6845;6902;0;0;0;0
2024-08-20 03:14:06.441131;3858012;3796935;6846;6903;0;0;0;0
2024-08-20 03:14:08.443771;3858206;3796987;6847;6904;0;0;0;0
2024-08-20 03:14:10.446313;3858206;3796987;6847;6904;0;0;0;0
2024-08-20 03:14:12.448955;3858206;3796987;6847;6904;0;0;0;0
2024-08-20 03:14:14.452299;3858400;3796987;6848;6904;0;0;0;0
2024-08-20 03:14:16.454948;3858400;3797039;6848;6905;0;0;0;0
2024-08-20 03:14:18.457490;3858400;3797039;6848;6905;0;0;0;0
2024-08-20 03:14:20.460067;3858400;3797039;6848;6905;0;0;0;0
2024-08-20 03:14:22.462650;3858684;3797167;6850;6907;0;0;0;0
2024-08-20 03:14:24.465219;3868439;5242970;6970;7921;0;0;0;0
2024-08-20 03:14:26.467873;3868439;5242970;6970;7921;0;0;0;0
2024-08-20 03:14:28.470429;3868633;5243022;6971;7922;0;0;0;0
2024-08-20 03:14:30.472955;3868633;5243022;6971;7922;0;0;0;0
2024-08-20 03:14:32.475641;3868723;5243098;6972;7923;0;0;0;0
2024-08-20 03:14:34.478182;3868723;5243098;6972;7923;0;0;0;0
2024-08-20 03:14:36.480743;3869097;5243302;6975;7926;0;0;0;0
2024-08-20 03:14:38.483367;3869457;5243606;6979;7930;0;0;0;0
2024-08-20 03:14:40.485904;3869637;5243758;6981;7932;0;0;0;0
2024-08-20 03:14:42.488489;3869831;5243810;6982;7933;0;0;0;0
2024-08-20 03:14:44.491123;3869831;5243810;6982;7933;0;0;0;0
2024-08-20 03:14:46.493673;3869831;5243810;6982;7933;0;0;0;0
2024-08-20 03:14:48.496297;3870025;5243862;6983;7934;0;0;0;0
2024-08-20 03:14:50.498949;3870067;5243890;6984;7935;0;0;0;0
2024-08-20 03:14:52.501569;3870067;5243890;6984;7935;0;0;0;0
2024-08-20 03:14:54.504143;3870067;5243890;6984;7935;0;0;0;0
2024-08-20 03:14:56.507628;3870351;5244018;6986;7937;0;0;0;0
2024-08-20 03:14:58.510168;3870351;5244018;6986;7937;0;0;0;0
2024-08-20 03:15:00.512744;3870351;5244018;6986;7937;0;0;0;0
2024-08-20 03:15:02.515438;3870545;5244070;6987;7938;0;0;0;0
2024-08-20 03:15:04.517961;3870545;5244070;6987;7938;0;0;0;0
2024-08-20 03:15:06.520556;3870545;5244070;6987;7938;0;0;0;0
2024-08-20 03:15:08.523190;3870545;5244070;6987;7938;0;0;0;0
2024-08-20 03:15:10.525720;3870739;5244122;6988;7939;0;0;0;0
2024-08-20 03:15:12.528341;3870829;5244198;6989;7940;0;0;0;0
2024-08-20 03:15:14.530960;3870829;5244198;6989;7940;0;0;0;0
2024-08-20 03:15:16.533535;3871023;5244250;6990;7941;0;0;0;0
2024-08-20 03:15:18.536150;3871023;5244250;6990;7941;0;0;0;0
2024-08-20 03:15:20.538731;3871023;5244250;6990;7941;0;0;0;0
2024-08-20 03:15:22.541299;3871217;5244302;6991;7942;0;0;0;0
2024-08-20 03:15:24.543871;3871217;5244302;6991;7942;0;0;0;0
2024-08-20 03:15:26.547250;3871217;5244302;6991;7942;0;0;0;0
2024-08-20 03:15:28.549797;3871307;5244378;6992;7943;0;0;0;0
2024-08-20 03:15:30.552364;3871501;5244430;6993;7944;0;0;0;0
2024-08-20 03:15:32.555041;3871501;5244430;6993;7944;0;0;0;0
2024-08-20 03:15:34.557602;3871501;5244430;6993;7944;0;0;0;0
2024-08-20 03:15:36.560184;3871695;5244482;6994;7945;0;0;0;0
2024-08-20 03:15:38.562732;3871785;5244558;6995;7946;0;0;0;0
2024-08-20 03:15:40.565331;3871875;5244634;6996;7947;0;0;0;0
2024-08-20 03:15:42.567910;3872249;5244786;6999;7949;0;0;0;0
2024-08-20 03:15:44.570492;3872699;5245218;7004;7955;0;0;0;0
2024-08-20 03:15:46.573076;3872741;5245246;7005;7956;0;0;0;0
2024-08-20 03:15:48.575702;3872741;5245246;7005;7956;0;0;0;0
2024-08-20 03:15:50.578231;3872935;5245298;7006;7957;0;0;0;0
2024-08-20 03:15:52.580828;3872935;5245298;7006;7957;0;0;0;0
2024-08-20 03:15:54.583463;3872935;5245298;7006;7957;0;0;0;0
2024-08-20 03:15:56.586652;3873129;5245350;7007;7958;0;0;0;0
2024-08-20 03:15:58.589148;3873129;5245350;7007;7958;0;0;0;0
2024-08-20 03:16:00.591783;3873219;5245426;7008;7959;0;0;0;0
2024-08-20 03:16:02.594357;3873219;5245426;7008;7959;0;0;0;0
2024-08-20 03:16:04.596901;3878080;5249165;7035;7986;0;0;0;0
2024-08-20 03:16:06.599420;3906652;5276419;7180;8131;0;0;0;0
2024-08-20 03:16:08.601977;3906652;5276419;7180;8131;0;0;0;0
2024-08-20 03:16:10.604587;3906814;5276419;7181;8131;0;0;0;0
2024-08-20 03:16:12.607293;3906814;5276471;7181;8132;0;0;0;0
2024-08-20 03:16:14.609797;3906814;5276471;7181;8132;0;0;0;0
2024-08-20 03:16:16.612491;3906904;5276547;7182;8133;0;0;0;0
2024-08-20 03:16:18.615172;3906904;5276547;7182;8133;0;0;0;0
2024-08-20 03:16:20.617723;3907098;5276599;7183;8134;0;0;0;0
2024-08-20 03:16:22.620366;3907098;5276599;7183;8134;0;0;0;0
2024-08-20 03:16:24.623027;3907292;5276651;7184;8135;0;0;0;0
2024-08-20 03:16:26.630102;3907486;5276651;7185;8135;0;0;0;0
2024-08-20 03:16:28.632774;3907486;5276703;7185;8136;0;0;0;0
2024-08-20 03:16:30.635395;3907680;5276703;7186;8136;0;0;0;0
2024-08-20 03:16:32.638066;3907770;5276831;7187;8138;0;0;0;0
2024-08-20 03:16:34.640648;3907964;5276883;7188;8139;0;0;0;0
2024-08-20 03:16:36.643326;3907964;5276883;7188;8139;0;0;0;0
2024-08-20 03:16:38.645882;3908158;5276935;7189;8140;0;0;0;0
2024-08-20 03:16:40.648489;3908212;5276981;7190;8141;0;0;0;0
2024-08-20 03:16:42.651078;3908538;5277137;7193;8144;0;0;0;0
2024-08-20 03:16:44.653647;3908538;5277137;7193;8144;0;0;0;0
2024-08-20 03:16:46.656229;3908912;5277341;7196;8147;0;0;0;0
2024-08-20 03:16:48.658879;3909272;5277645;7200;8151;0;0;0;0
2024-08-20 03:16:50.661444;3909646;5277849;7203;8154;0;0;0;0
2024-08-20 03:16:52.664087;3909646;5277849;7203;8154;0;0;0;0
2024-08-20 03:16:54.666665;3909840;5277901;7204;8155;0;0;0;0
2024-08-20 03:16:56.671533;3909840;5277901;7204;8155;0;0;0;0
2024-08-20 03:16:58.674115;3910034;5277953;7205;8156;0;0;0;0
2024-08-20 03:17:00.676703;3910034;5277953;7205;8156;0;0;0;0
2024-08-20 03:17:02.679314;3910228;5278005;7206;8157;0;0;0;0
2024-08-20 03:17:04.681842;3910228;5278005;7206;8157;0;0;0;0
2024-08-20 03:17:06.684407;3910512;5278133;7208;8159;0;0;0;0
2024-08-20 03:17:08.687015;3910512;5278133;7208;8159;0;0;0;0
2024-08-20 03:17:10.689564;3910706;5278185;7209;8160;0;0;0;0
