timestamp;bytes_sent;bytes_recv;packets_sent;packets_recv;errin;errout;dropin;dropout
2024-08-20 02:44:13.994103;7623087;7215635;13370;13318;0;0;0;0
2024-08-20 02:44:15.997400;7623297;7215791;13371;13321;0;0;0;0
2024-08-20 02:44:18.000920;7623297;7215791;13371;13321;0;0;0;0
2024-08-20 02:44:20.003971;7623605;7215895;13373;13323;0;0;0;0
2024-08-20 02:44:22.006950;7623605;7215895;13373;13323;0;0;0;0
2024-08-20 02:44:24.009957;7623735;7215947;13374;13324;0;0;0;0
2024-08-20 02:44:26.012977;7623825;7216023;13375;13325;0;0;0;0
2024-08-20 02:44:28.018016;7623825;7216023;13375;13325;0;0;0;0
2024-08-20 02:44:30.021014;7623825;7216023;13375;13325;0;0;0;0
2024-08-20 02:44:32.024095;7623955;7216075;13376;13326;0;0;0;0
2024-08-20 02:44:34.027358;7623955;7216075;13376;13326;0;0;0;0
2024-08-20 02:44:36.030873;7623955;7216075;13376;13326;0;0;0;0
2024-08-20 02:44:38.034532;7624085;7216127;13377;13327;0;0;0;0
2024-08-20 02:44:40.037647;7624085;7216127;13377;13327;0;0;0;0
2024-08-20 02:44:42.040958;7624175;7216203;13378;13328;0;0;0;0
2024-08-20 02:44:44.044031;7624305;7216255;13379;13329;0;0;0;0
2024-08-20 02:44:46.047011;7638738;7228540;13531;13482;0;0;0;0
2024-08-20 02:44:48.050193;7658034;7247494;13554;13506;0;0;0;0
2024-08-20 02:44:50.053151;7658342;7247598;13556;13508;0;0;0;0
2024-08-20 02:44:52.056781;7658472;7247650;13557;13509;0;0;0;0
2024-08-20 02:44:54.059891;7658832;7247954;13561;13513;0;0;0;0
2024-08-20 02:44:56.063301;7659274;7248262;13566;13518;0;0;0;0
2024-08-20 02:44:58.068238;7659454;7248414;13568;13520;0;0;0;0
2024-08-20 02:45:00.071571;7659584;7248466;13569;13521;0;0;0;0
2024-08-20 02:45:02.075010;7659584;7248466;13569;13521;0;0;0;0
2024-08-20 02:45:04.078524;7663228;7250664;13601;13555;0;0;0;0
2024-08-20 02:45:06.081637;7754364;7340718;13872;13824;0;0;0;0
2024-08-20 02:45:08.085094;7754882;7340874;13875;13827;0;0;0;0
2024-08-20 02:45:10.088592;7755012;7340926;13876;13828;0;0;0;0
2024-08-20 02:45:12.092085;7755272;7341030;13878;13830;0;0;0;0
2024-08-20 02:45:14.095526;7757978;7342294;13899;13848;0;0;0;0
2024-08-20 02:45:16.098905;8079056;7662380;14494;14447;0;0;0;0
2024-08-20 02:45:18.102340;8079704;7662588;14498;14451;0;0;0;0
2024-08-20 02:45:20.106373;8079964;7662692;14500;14453;0;0;0;0
2024-08-20 02:45:22.110241;8090992;7672364;14619;14573;0;0;0;0
2024-08-20 02:45:24.113678;9288500;8868520;15949;15905;0;0;0;0
2024-08-20 02:45:26.118599;9288760;8868624;15951;15907;0;0;0;0
2024-08-20 02:45:28.125234;9306442;8884768;16181;16139;0;0;0;0
2024-08-20 02:45:30.128552;9314920;8888352;16207;16161;0;0;0;0
2024-08-20 02:45:32.131633;9335178;8892624;16239;16185;0;0;0;0
2024-08-20 02:45:34.134833;9347224;8897700;16268;16214;0;0;0;0
