timestamp;bytes_sent;bytes_recv;packets_sent;packets_recv;errin;errout;dropin;dropout
2024-08-20 02:50:48.671295;11309735;10617353;19632;19517;0;0;0;0
2024-08-20 02:50:50.674605;11315977;10623321;19721;19608;0;0;0;0
2024-08-20 02:50:52.678030;11315977;10623321;19721;19608;0;0;0;0
2024-08-20 02:50:54.681049;11316293;10623449;19723;19610;0;0;0;0
2024-08-20 02:50:56.684181;11316293;10623449;19723;19610;0;0;0;0
2024-08-20 02:50:58.687443;11316293;10623449;19723;19610;0;0;0;0
2024-08-20 02:51:00.692952;11316471;10623501;19724;19611;0;0;0;0
2024-08-20 02:51:02.696001;11316471;10623501;19724;19611;0;0;0;0
2024-08-20 02:51:04.699020;11316471;10623501;19724;19611;0;0;0;0
2024-08-20 02:51:06.702319;11316471;10623501;19724;19611;0;0;0;0
2024-08-20 02:51:08.705385;11316649;10623553;19725;19612;0;0;0;0
2024-08-20 02:51:10.708406;11316739;10623629;19726;19613;0;0;0;0
2024-08-20 02:51:12.711364;11316739;10623629;19726;19613;0;0;0;0
2024-08-20 02:51:14.714366;11316739;10623629;19726;19613;0;0;0;0
2024-08-20 02:51:16.717849;11316917;10623629;19727;19613;0;0;0;0
2024-08-20 02:51:18.721017;11316917;10623681;19727;19614;0;0;0;0
2024-08-20 02:51:20.724145;11316917;10623681;19727;19614;0;0;0;0
2024-08-20 02:51:22.727184;11317367;10623985;19732;19618;0;0;0;0
2024-08-20 02:51:24.730752;11317815;10624289;19736;19622;0;0;0;0
2024-08-20 02:51:26.733725;11317905;10624417;19737;19624;0;0;0;0
2024-08-20 02:51:28.737166;11317905;10624417;19737;19624;0;0;0;0
2024-08-20 02:51:30.741064;11317947;10624445;19738;19625;0;0;0;0
2024-08-20 02:51:32.744120;11317947;10624445;19738;19625;0;0;0;0
2024-08-20 02:51:34.747039;11318125;10624497;19739;19626;0;0;0;0
2024-08-20 02:51:36.750077;11318125;10624497;19739;19626;0;0;0;0
2024-08-20 02:51:38.753155;11318125;10624497;19739;19626;0;0;0;0
2024-08-20 02:51:40.756262;11318125;10624497;19739;19626;0;0;0;0
2024-08-20 02:51:42.759307;11318393;10624625;19741;19628;0;0;0;0
2024-08-20 02:51:44.762378;11318393;10624625;19741;19628;0;0;0;0
2024-08-20 02:51:46.765754;11318393;10624625;19741;19628;0;0;0;0
2024-08-20 02:51:48.769044;11318393;10624625;19741;19628;0;0;0;0
2024-08-20 02:51:50.772024;11318571;10624677;19742;19629;0;0;0;0
2024-08-20 02:51:52.775539;11318571;10624677;19742;19629;0;0;0;0
2024-08-20 02:51:54.778601;11318571;10624677;19742;19629;0;0;0;0
2024-08-20 02:51:56.781729;11318571;10624677;19742;19629;0;0;0;0
2024-08-20 02:51:58.785339;11318839;10624805;19744;19631;0;0;0;0
2024-08-20 02:52:00.789440;11318839;10624805;19744;19631;0;0;0;0
2024-08-20 02:52:02.793059;11318839;10624805;19744;19631;0;0;0;0
2024-08-20 02:52:04.796454;11318839;10624805;19744;19631;0;0;0;0
2024-08-20 02:52:06.799507;11319017;10624857;19745;19632;0;0;0;0
2024-08-20 02:52:08.802508;11319017;10624857;19745;19632;0;0;0;0
2024-08-20 02:52:10.805812;11319017;10624857;19745;19632;0;0;0;0
2024-08-20 02:52:12.808942;11319017;10624857;19745;19632;0;0;0;0
2024-08-20 02:52:14.811991;11319285;10624985;19747;19634;0;0;0;0
2024-08-20 02:52:16.814965;11319285;10624985;19747;19634;0;0;0;0
2024-08-20 02:52:18.818119;11319285;10624985;19747;19634;0;0;0;0
2024-08-20 02:52:20.821108;11319285;10624985;19747;19634;0;0;0;0
2024-08-20 02:52:22.824063;11319463;10625037;19748;19635;0;0;0;0
2024-08-20 02:52:24.827154;11319463;10625037;19748;19635;0;0;0;0
2024-08-20 02:52:26.830433;11319505;10625065;19749;19636;0;0;0;0
2024-08-20 02:52:28.833742;11319505;10625065;19749;19636;0;0;0;0
2024-08-20 02:52:30.838033;11319773;10625193;19751;19638;0;0;0;0
2024-08-20 02:52:32.841374;11319773;10625193;19751;19638;0;0;0;0
2024-08-20 02:52:34.844547;11319773;10625193;19751;19638;0;0;0;0
2024-08-20 02:52:36.847664;11319773;10625193;19751;19638;0;0;0;0
2024-08-20 02:52:38.851329;11319951;10625245;19752;19639;0;0;0;0
