timestamp;total;available;percent;used;free;active;inactive;buffers;cached;shared;slab
2024-08-20 03:55:24.873116;99083087872;97768722432;1.3;465580032;98255417344;311455744;80515072;21921792;340168704;3026944;198381568
2024-08-20 03:55:26.876254;99083087872;96993980416;2.1;1240154112;97480507392;1077248000;80564224;21921792;340504576;3026944;198578176
2024-08-20 03:55:28.879070;99083087872;94322900992;4.8;3911233536;94809427968;3752611840;80564224;21921792;340504576;3026944;198578176
2024-08-20 03:55:30.881869;99083087872;94166065152;5.0;4068069376;94652592128;3907489792;80564224;21921792;340504576;3026944;198578176
2024-08-20 03:55:32.884889;99083087872;94166953984;5.0;4067180544;94653480960;3907551232;80564224;21921792;340504576;3026944;198553600
2024-08-20 03:55:34.887880;99083087872;94166953984;5.0;4067180544;94653480960;3907551232;80564224;21921792;340504576;3026944;198553600
2024-08-20 03:55:36.890996;99083087872;94166953984;5.0;4067180544;94653480960;3907551232;80564224;21921792;340504576;3026944;198553600
2024-08-20 03:55:38.894009;99083087872;94166953984;5.0;4067180544;94653480960;3907551232;80564224;21921792;340504576;3026944;198553600
2024-08-20 03:55:40.897154;99083087872;94166953984;5.0;4067180544;94653480960;3907551232;80564224;21921792;340504576;3026944;198553600
2024-08-20 03:55:42.900097;99083087872;94166953984;5.0;4067180544;94653480960;3907551232;80564224;21921792;340504576;3026944;198553600
2024-08-20 03:55:44.903269;99083087872;94166695936;5.0;4067434496;94653222912;3907551232;80564224;21929984;340500480;3026944;198553600
2024-08-20 03:55:46.907684;99083087872;94167539712;5.0;4066582528;94654062592;3907604480;80572416;21934080;340508672;3026944;198553600
2024-08-20 03:55:48.910608;99083087872;94168997888;5.0;4065124352;94655520768;3907604480;80572416;21934080;340508672;3026944;198553600
2024-08-20 03:55:50.913451;99083087872;94170116096;5.0;4064006144;94656638976;3907604480;80572416;21934080;340508672;3026944;198553600
2024-08-20 03:55:52.916559;99083087872;94170423296;5.0;4063698944;94656946176;3907604480;80572416;21934080;340508672;3026944;198553600
2024-08-20 03:55:54.919469;99083087872;97741832192;1.4;492318720;98228396032;311980032;80568320;21934080;340439040;3026944;198582272
2024-08-20 03:55:56.922802;99083087872;94067638272;5.1;4166193152;94554071040;3939975168;80576512;21934080;340889600;3215360;199221248
2024-08-20 03:55:58.925757;99083087872;94071930880;5.1;4161892352;94558363648;3940442112;80576512;21934080;340897792;3223552;199221248
2024-08-20 03:56:00.928825;99083087872;94079512576;5.0;4154310656;94565945344;3940442112;80576512;21934080;340897792;3223552;199208960
2024-08-20 03:56:02.931826;99083087872;94079512576;5.0;4154310656;94565945344;3940442112;80576512;21934080;340897792;3223552;199204864
2024-08-20 03:56:04.935008;99083087872;94084644864;5.0;4149174272;94571077632;3940442112;80576512;21934080;340901888;3223552;199204864
2024-08-20 03:56:06.937912;99083087872;94085296128;5.0;4148523008;94571728896;3940442112;80576512;21934080;340901888;3223552;199204864
2024-08-20 03:56:08.940983;99083087872;94087499776;5.0;4146319360;94573932544;3940442112;80576512;21934080;340901888;3223552;199204864
2024-08-20 03:56:10.944014;99083087872;97746952192;1.3;487202816;98233491456;310312960;80580608;21934080;340459520;3018752;199036928
2024-08-20 03:56:12.947413;99083087872;94003105792;5.1;4230512640;94489485312;3980247040;80588800;21934080;341155840;3387392;200003584
2024-08-20 03:56:14.951470;99083087872;94002630656;5.1;4230987776;94489010176;3981692928;80588800;21942272;341147648;3387392;200036352
2024-08-20 03:56:16.955544;99083087872;94003671040;5.1;4229931008;94490046464;3981692928;80588800;21946368;341164032;3387392;200073216
2024-08-20 03:56:18.958550;99083087872;94004527104;5.1;4229074944;94490898432;3981701120;80588800;21946368;341168128;3387392;200069120
2024-08-20 03:56:20.961550;99083087872;97596538880;1.5;637566976;98083053568;310804480;80580608;21946368;340520960;3022848;199811072
2024-08-20 03:56:22.965011;99083087872;93931851776;5.2;4301324288;94418153472;3996114944;80609280;21946368;341663744;3760128;201326592
2024-08-20 03:56:24.970475;99083087872;93931393024;5.2;4301725696;94417694720;3998576640;80609280;21946368;341721088;3813376;201490432
2024-08-20 03:56:26.976006;99083087872;93931393024;5.2;4301717504;94417694720;3998638080;80609280;21946368;341729280;3813376;201490432
2024-08-20 03:56:28.980570;99083087872;97451016192;1.6;782934016;97937367040;311939072;80629760;21975040;340811776;3026944;200704000
2024-08-20 03:56:30.983713;99083087872;94503059456;4.6;3729838080;94988812288;3369177088;81043456;22007808;342429696;3489792;204279808
2024-08-20 03:56:32.987050;99083087872;93713256448;5.4;4518387712;94198996992;4093026304;81043456;22007808;343695360;4730880;204660736
2024-08-20 03:56:34.989977;99083087872;93717774336;5.4;4513869824;94203514880;4090482688;81043456;22007808;343695360;4730880;204701696
2024-08-20 03:56:36.995298;99083087872;93718282240;5.4;4510683136;94201352192;4094300160;83480576;22061056;348991488;4734976;205520896
2024-08-20 03:56:38.999486;99083087872;97244684288;1.9;986288128;97728057344;313950208;83488768;22077440;346664960;3031040;203988992
2024-08-20 03:56:41.002455;99083087872;97324109824;1.8;906870784;97807482880;312475648;83492864;22077440;346656768;3022848;203796480
2024-08-20 03:56:43.005632;99083087872;97363980288;1.7;866988032;97847349248;312426496;83492864;22077440;346673152;3022848;203710464
