timestamp;read_count;write_count;read_bytes;write_bytes;read_time;write_time;read_merged_count;write_merged_count;busy_time
2024-08-20 03:13:24.386736;8601;1817;305051136;37402624;8092;7317;4271;2555;5158
2024-08-20 03:13:26.389525;8601;1817;305051136;37402624;8092;7317;4271;2555;5158
2024-08-20 03:13:28.392092;8601;1819;305051136;37410816;8092;7319;4271;2555;5158
2024-08-20 03:13:30.394670;8601;1823;305051136;37545984;8092;7322;4271;2557;5159
2024-08-20 03:13:32.397317;8601;1823;305051136;37545984;8092;7322;4271;2557;5159
2024-08-20 03:13:34.399942;8601;1823;305051136;37545984;8092;7322;4271;2557;5159
2024-08-20 03:13:36.402507;8601;1823;305051136;37545984;8092;7322;4271;2557;5159
2024-08-20 03:13:38.405062;8601;1823;305051136;37545984;8092;7322;4271;2557;5159
2024-08-20 03:13:40.407620;8601;1823;305051136;37545984;8092;7322;4271;2557;5159
2024-08-20 03:13:42.410005;8601;1949;305051136;38483968;8092;7658;4271;2603;5268
2024-08-20 03:13:44.412605;8601;1950;305051136;38488064;8092;7659;4271;2603;5268
2024-08-20 03:13:46.415213;8601;1950;305051136;38488064;8092;7659;4271;2603;5268
2024-08-20 03:13:48.417781;8601;1977;305051136;38627328;8092;7686;4271;2610;5270
2024-08-20 03:13:50.420342;8601;1977;305051136;38627328;8092;7686;4271;2610;5270
2024-08-20 03:13:52.422971;8601;1977;305051136;38627328;8092;7686;4271;2610;5270
2024-08-20 03:13:54.425575;8601;1977;305051136;38627328;8092;7686;4271;2610;5270
2024-08-20 03:13:56.428223;8601;1978;305051136;38660096;8092;7687;4271;2615;5271
2024-08-20 03:13:58.430805;8601;1978;305051136;38660096;8092;7687;4271;2615;5271
2024-08-20 03:14:00.433370;8601;1978;305051136;38660096;8092;7687;4271;2615;5271
2024-08-20 03:14:02.435989;8601;1982;305051136;38688768;8092;7690;4271;2618;5272
2024-08-20 03:14:04.438561;8601;1982;305051136;38688768;8092;7690;4271;2618;5272
2024-08-20 03:14:06.441131;8601;1982;305051136;38688768;8092;7690;4271;2618;5272
2024-08-20 03:14:08.443771;8601;1986;305051136;38713344;8092;7696;4271;2620;5273
2024-08-20 03:14:10.446313;8601;1986;305051136;38713344;8092;7696;4271;2620;5273
2024-08-20 03:14:12.448955;8601;1986;305051136;38713344;8092;7696;4271;2620;5273
2024-08-20 03:14:14.452299;8601;1992;305051136;38766592;8092;7701;4271;2627;5275
2024-08-20 03:14:16.454948;8601;1992;305051136;38766592;8092;7701;4271;2627;5275
2024-08-20 03:14:18.457490;8601;1993;305051136;38770688;8092;7702;4271;2627;5275
2024-08-20 03:14:20.460067;8601;1997;305051136;38795264;8092;7704;4271;2629;5275
2024-08-20 03:14:22.462650;8852;2000;324523520;38828032;10006;7706;4271;2634;6684
2024-08-20 03:14:24.465219;8928;2087;330126848;51406848;10518;9227;4271;2758;7307
2024-08-20 03:14:26.467873;8928;2119;330126848;51562496;10518;9277;4271;2764;7313
2024-08-20 03:14:28.470429;8928;2119;330126848;51562496;10518;9277;4271;2764;7313
2024-08-20 03:14:30.472955;8928;2119;330126848;51562496;10518;9277;4271;2764;7313
2024-08-20 03:14:32.475641;8928;2119;330126848;51562496;10518;9277;4271;2764;7313
2024-08-20 03:14:34.478182;8928;2119;330126848;51562496;10518;9277;4271;2764;7313
2024-08-20 03:14:36.480743;8928;2119;330126848;51562496;10518;9277;4271;2764;7313
2024-08-20 03:14:38.483367;8928;2119;330126848;51562496;10518;9277;4271;2764;7313
2024-08-20 03:14:40.485904;8928;2119;330126848;51562496;10518;9277;4271;2764;7313
2024-08-20 03:14:42.488489;8928;2119;330126848;51562496;10518;9277;4271;2764;7313
2024-08-20 03:14:44.491123;8928;2119;330126848;51562496;10518;9277;4271;2764;7313
2024-08-20 03:14:46.493673;8928;2119;330126848;51562496;10518;9277;4271;2764;7313
2024-08-20 03:14:48.496297;8928;2119;330126848;51562496;10518;9277;4271;2764;7313
2024-08-20 03:14:50.498949;8928;2119;330126848;51562496;10518;9277;4271;2764;7313
2024-08-20 03:14:52.501569;8928;2171;330126848;51849216;10518;9316;4271;2765;7318
2024-08-20 03:14:54.504143;8928;2171;330126848;51849216;10518;9316;4271;2765;7318
2024-08-20 03:14:56.507628;8928;2173;330126848;51877888;10518;9317;4271;2770;7319
2024-08-20 03:14:58.510168;8928;2179;330126848;51914752;10518;9323;4271;2772;7320
2024-08-20 03:15:00.512744;8928;2181;330126848;51922944;10518;9324;4271;2772;7321
