timestamp;bytes_sent;bytes_recv;packets_sent;packets_recv;errin;errout;dropin;dropout
2024-08-20 03:51:44.355148;55042;355270;454;553;0;0;0;0
2024-08-20 03:51:46.370477;65716;374259;562;666;0;0;0;0
2024-08-20 03:51:48.540200;66888;375091;572;675;0;0;0;0
2024-08-20 03:51:50.547234;67114;375143;573;676;0;0;0;0
2024-08-20 03:51:52.549818;67114;375143;573;676;0;0;0;0
2024-08-20 03:51:54.552352;67114;375143;573;676;0;0;0;0
2024-08-20 03:51:56.555149;67292;375195;574;677;0;0;0;0
2024-08-20 03:51:58.558148;67382;375271;575;678;0;0;0;0
2024-08-20 03:52:00.561058;67382;375271;575;678;0;0;0;0
2024-08-20 03:52:02.563732;67560;375323;576;679;0;0;0;0
2024-08-20 03:52:04.566623;67630;375323;577;679;0;0;0;0
2024-08-20 03:52:06.569513;67630;375323;577;679;0;0;0;0
2024-08-20 03:52:08.572554;67808;375375;578;680;0;0;0;0
2024-08-20 03:52:10.575484;67808;375375;578;680;0;0;0;0
2024-08-20 03:52:12.578456;67808;375375;578;680;0;0;0;0
2024-08-20 03:52:14.581440;68076;375503;580;682;0;0;0;0
2024-08-20 03:52:16.584482;68076;375503;580;682;0;0;0;0
2024-08-20 03:52:18.587260;68076;375503;580;682;0;0;0;0
2024-08-20 03:52:20.590206;68076;375503;580;682;0;0;0;0
2024-08-20 03:52:22.593423;68254;375555;581;683;0;0;0;0
2024-08-20 03:52:24.596736;68254;375555;581;683;0;0;0;0
2024-08-20 03:52:26.599369;68254;375555;581;683;0;0;0;0
2024-08-20 03:52:28.603046;68432;375607;582;684;0;0;0;0
2024-08-20 03:52:30.606161;68564;375711;584;686;0;0;0;0
2024-08-20 03:52:32.609064;68564;375711;584;686;0;0;0;0
2024-08-20 03:52:34.611845;68742;375763;585;687;0;0;0;0
2024-08-20 03:52:36.614775;68742;375763;585;687;0;0;0;0
2024-08-20 03:52:38.617710;68742;375763;585;687;0;0;0;0
2024-08-20 03:52:40.620263;68990;375815;587;688;0;0;0;0
2024-08-20 03:52:42.623044;68990;375815;587;688;0;0;0;0
2024-08-20 03:52:44.626103;68990;375815;587;688;0;0;0;0
