timestamp;user;nice;system;idle;iowait;irq;softirq;steal;guest;guest_nice
2024-08-20 03:26:55.494057;2957.76;0.0;101.55;64232.17;9.22;0.0;0.11;5.1;0.0;0.0
2024-08-20 03:26:57.498586;2957.96;0.0;102.13;64327.49;9.22;0.0;0.11;5.11;0.0;0.0
2024-08-20 03:26:59.501151;2959.17;0.0;102.92;64421.61;9.22;0.0;0.11;5.11;0.0;0.0
2024-08-20 03:27:01.503751;2960.92;0.0;103.19;64515.72;9.22;0.0;0.11;5.12;0.0;0.0
2024-08-20 03:27:03.506347;2962.92;0.0;103.19;64609.83;9.22;0.0;0.11;5.12;0.0;0.0
2024-08-20 03:27:05.508905;2964.93;0.0;103.19;64703.95;9.22;0.0;0.11;5.14;0.0;0.0
2024-08-20 03:27:07.511509;2966.93;0.0;103.19;64798.06;9.22;0.0;0.11;5.14;0.0;0.0
2024-08-20 03:27:09.514051;2968.93;0.0;103.19;64892.17;9.22;0.0;0.11;5.15;0.0;0.0
2024-08-20 03:27:11.516633;2970.94;0.0;103.19;64986.29;9.22;0.0;0.11;5.16;0.0;0.0
2024-08-20 03:27:13.519350;2972.94;0.0;103.19;65080.4;9.22;0.0;0.11;5.17;0.0;0.0
2024-08-20 03:27:15.521885;2974.95;0.0;103.19;65174.52;9.22;0.0;0.11;5.18;0.0;0.0
2024-08-20 03:27:17.524449;2976.95;0.0;103.19;65268.63;9.22;0.0;0.11;5.19;0.0;0.0
2024-08-20 03:27:19.527075;2978.96;0.0;103.19;65362.74;9.22;0.0;0.11;5.19;0.0;0.0
2024-08-20 03:27:21.529659;2980.96;0.0;103.2;65456.84;9.23;0.0;0.11;5.2;0.0;0.0
2024-08-20 03:27:23.532236;2982.96;0.0;103.2;65550.95;9.23;0.0;0.11;5.2;0.0;0.0
2024-08-20 03:27:25.534899;2984.97;0.0;103.2;65645.13;9.23;0.0;0.11;5.22;0.0;0.0
2024-08-20 03:27:27.538960;2986.98;0.0;103.2;65739.25;9.23;0.0;0.11;5.22;0.0;0.0
2024-08-20 03:27:29.541544;2988.98;0.0;103.2;65833.36;9.23;0.0;0.11;5.24;0.0;0.0
2024-08-20 03:27:31.544199;2990.98;0.0;103.2;65927.48;9.23;0.0;0.11;5.24;0.0;0.0
2024-08-20 03:27:33.546851;2992.98;0.0;103.21;66021.59;9.23;0.0;0.11;5.27;0.0;0.0
2024-08-20 03:27:35.549411;2994.99;0.0;103.21;66115.71;9.23;0.0;0.11;5.27;0.0;0.0
2024-08-20 03:27:37.552023;2996.99;0.0;103.21;66209.82;9.23;0.0;0.11;5.29;0.0;0.0
2024-08-20 03:27:39.554617;2999.0;0.0;103.21;66303.94;9.23;0.0;0.11;5.29;0.0;0.0
2024-08-20 03:27:41.557122;2999.77;0.0;103.37;66399.08;9.23;0.0;0.11;5.3;0.0;0.0
2024-08-20 03:27:43.559635;3001.24;0.0;104.7;66492.34;9.23;0.0;0.11;5.31;0.0;0.0
2024-08-20 03:27:45.562216;3004.88;0.0;105.07;66584.44;9.23;0.0;0.11;5.32;0.0;0.0
2024-08-20 03:27:47.564817;3008.86;0.0;105.08;66676.55;9.23;0.0;0.11;5.35;0.0;0.0
2024-08-20 03:27:49.567489;3012.86;0.0;105.09;66768.66;9.23;0.0;0.11;5.37;0.0;0.0
2024-08-20 03:27:51.570055;3016.86;0.0;105.11;66860.77;9.23;0.0;0.11;5.37;0.0;0.0
2024-08-20 03:27:53.572723;3020.86;0.0;105.12;66952.87;9.23;0.0;0.11;5.39;0.0;0.0
2024-08-20 03:27:55.575387;3024.86;0.0;105.13;67045.19;9.24;0.0;0.11;5.39;0.0;0.0
2024-08-20 03:27:57.582813;3028.85;0.0;105.15;67137.3;9.24;0.0;0.11;5.41;0.0;0.0
2024-08-20 03:27:59.585392;3032.84;0.0;105.16;67229.41;9.24;0.0;0.11;5.41;0.0;0.0
2024-08-20 03:28:01.588049;3036.84;0.0;105.17;67321.52;9.24;0.0;0.11;5.43;0.0;0.0
2024-08-20 03:28:03.590656;3040.84;0.0;105.19;67413.63;9.24;0.0;0.11;5.43;0.0;0.0
2024-08-20 03:28:05.593324;3043.38;0.0;105.36;67507.03;9.24;0.0;0.11;5.45;0.0;0.0
2024-08-20 03:28:07.596182;3045.34;0.0;107.08;67599.42;9.24;0.0;0.12;5.46;0.0;0.0
2024-08-20 03:28:09.598822;3053.18;0.0;107.25;67687.51;9.24;0.0;0.12;5.47;0.0;0.0
2024-08-20 03:28:11.601525;3061.14;0.0;107.31;67775.6;9.26;0.0;0.12;5.47;0.0;0.0
2024-08-20 03:28:13.604302;3069.11;0.0;107.35;67863.69;9.26;0.0;0.12;5.49;0.0;0.0
2024-08-20 03:28:15.607002;3077.09;0.0;107.39;67951.8;9.26;0.0;0.12;5.49;0.0;0.0
2024-08-20 03:28:17.609688;3085.04;0.0;107.45;68039.89;9.26;0.0;0.12;5.52;0.0;0.0
2024-08-20 03:28:19.612367;3091.13;0.0;107.71;68129.65;9.26;0.0;0.12;5.53;0.0;0.0
2024-08-20 03:28:21.615298;3094.14;0.0;109.69;68220.67;9.26;0.0;0.12;5.55;0.0;0.0
2024-08-20 03:28:23.617892;3109.88;0.0;109.98;68300.76;9.26;0.0;0.12;5.55;0.0;0.0
2024-08-20 03:28:25.620800;3125.77;0.0;110.13;68380.9;9.26;0.0;0.12;5.57;0.0;0.0
2024-08-20 03:28:27.625316;3141.64;0.0;110.29;68461.0;9.26;0.0;0.12;5.57;0.0;0.0
2024-08-20 03:28:29.628205;3145.41;0.0;110.79;68552.82;9.26;0.0;0.12;5.59;0.0;0.0
2024-08-20 03:28:31.631352;3169.12;0.0;113.29;68622.63;9.26;0.0;0.12;5.59;0.0;0.0
2024-08-20 03:28:33.635214;3200.92;0.0;113.55;68686.73;9.26;0.0;0.12;5.61;0.0;0.0
2024-08-20 03:28:35.639210;3224.89;0.0;114.62;68757.76;9.26;0.0;0.16;5.62;0.0;0.0
