timestamp;bytes_sent;bytes_recv;packets_sent;packets_recv;errin;errout;dropin;dropout
2024-08-20 04:19:44.837845;51790;354304;408;539;0;0;0;0
2024-08-20 04:19:46.841951;63243;373790;525;658;0;0;0;0
2024-08-20 04:19:48.844459;64607;374932;538;673;0;0;0;0
2024-08-20 04:19:50.851087;64677;374932;539;673;0;0;0;0
2024-08-20 04:19:52.854735;64945;375012;541;675;0;0;0;0
2024-08-20 04:19:54.858536;64945;375012;541;675;0;0;0;0
2024-08-20 04:19:56.860697;64945;375012;541;675;0;0;0;0
2024-08-20 04:19:58.862771;64945;375012;541;675;0;0;0;0
2024-08-20 04:20:00.864783;64945;375012;541;675;0;0;0;0
2024-08-20 04:20:02.866937;65213;375140;543;677;0;0;0;0
2024-08-20 04:20:04.869046;65213;375140;543;677;0;0;0;0
2024-08-20 04:20:06.871085;65283;375140;544;677;0;0;0;0
2024-08-20 04:20:08.873080;65283;375140;544;677;0;0;0;0
2024-08-20 04:20:10.875184;65283;375140;544;677;0;0;0;0
2024-08-20 04:20:12.877249;65461;375192;545;678;0;0;0;0
2024-08-20 04:20:14.879269;65461;375192;545;678;0;0;0;0
2024-08-20 04:20:16.881257;65461;375192;545;678;0;0;0;0
2024-08-20 04:20:18.883287;65551;375268;546;679;0;0;0;0
2024-08-20 04:20:20.885276;65551;375268;546;679;0;0;0;0
2024-08-20 04:20:22.887365;65729;375320;547;680;0;0;0;0
2024-08-20 04:20:24.889470;65729;375320;547;680;0;0;0;0
2024-08-20 04:20:26.891577;65729;375320;547;680;0;0;0;0
2024-08-20 04:20:28.893674;65729;375320;547;680;0;0;0;0
2024-08-20 04:20:30.895742;65729;375320;547;680;0;0;0;0
2024-08-20 04:20:32.897777;65907;375320;548;680;0;0;0;0
2024-08-20 04:20:34.899852;65997;375448;549;682;0;0;0;0
2024-08-20 04:20:36.902011;65997;375448;549;682;0;0;0;0
2024-08-20 04:20:38.904154;66067;375448;550;682;0;0;0;0
2024-08-20 04:20:40.906186;66067;375448;550;682;0;0;0;0
2024-08-20 04:20:42.908238;66067;375448;550;682;0;0;0;0
2024-08-20 04:20:44.910284;66245;375500;551;683;0;0;0;0
2024-08-20 04:20:46.912358;66245;375500;551;683;0;0;0;0
2024-08-20 04:20:48.914367;66287;375528;552;684;0;0;0;0
2024-08-20 04:20:50.916425;66827;375984;558;690;0;0;0;0
2024-08-20 04:20:52.918494;67097;376212;561;693;0;0;0;0
2024-08-20 04:20:54.920605;67275;376264;562;694;0;0;0;0
2024-08-20 04:20:56.922661;67275;376264;562;694;0;0;0;0
2024-08-20 04:20:58.924717;67275;376264;562;694;0;0;0;0
2024-08-20 04:21:00.926754;67275;376264;562;694;0;0;0;0
2024-08-20 04:21:02.929994;67275;376264;562;694;0;0;0;0
2024-08-20 04:21:04.932151;67453;376316;563;695;0;0;0;0
2024-08-20 04:21:06.934132;67453;376316;563;695;0;0;0;0
2024-08-20 04:21:08.936185;67543;376392;564;696;0;0;0;0
2024-08-20 04:21:10.938302;67543;376392;564;696;0;0;0;0
2024-08-20 04:21:12.940364;67543;376392;564;696;0;0;0;0
2024-08-20 04:21:14.942432;67543;376392;564;696;0;0;0;0
2024-08-20 04:21:16.944581;67721;376444;565;697;0;0;0;0
2024-08-20 04:21:18.946603;67721;376444;565;697;0;0;0;0
2024-08-20 04:21:20.948642;67721;376444;565;697;0;0;0;0
2024-08-20 04:21:22.950687;67721;376444;565;697;0;0;0;0
2024-08-20 04:21:24.952805;67811;376520;566;698;0;0;0;0
2024-08-20 04:21:26.954782;67989;376572;567;699;0;0;0;0
2024-08-20 04:21:28.956872;67989;376572;567;699;0;0;0;0
2024-08-20 04:21:30.958932;67989;376572;567;699;0;0;0;0
2024-08-20 04:21:32.962227;67989;376572;567;699;0;0;0;0
2024-08-20 04:21:34.964299;67989;376572;567;699;0;0;0;0
2024-08-20 04:21:36.966298;68167;376624;568;700;0;0;0;0
2024-08-20 04:21:38.968429;68167;376624;568;700;0;0;0;0
2024-08-20 04:21:40.970407;68257;376700;569;701;0;0;0;0
2024-08-20 04:21:42.972496;68257;376700;569;701;0;0;0;0
2024-08-20 04:21:44.974625;68299;376728;570;702;0;0;0;0
2024-08-20 04:21:46.976768;68547;376780;572;703;0;0;0;0
2024-08-20 04:21:48.978794;68547;376780;572;703;0;0;0;0
2024-08-20 04:21:50.980814;68547;376780;572;703;0;0;0;0
2024-08-20 04:21:52.982851;68547;376780;572;703;0;0;0;0
2024-08-20 04:21:54.984951;68907;377008;576;706;0;0;0;0
2024-08-20 04:21:56.987004;69357;377464;581;712;0;0;0;0
2024-08-20 04:21:58.989028;69535;377516;582;713;0;0;0;0
2024-08-20 04:22:00.991145;69535;377516;582;713;0;0;0;0
