timestamp;read_count;write_count;read_bytes;write_bytes;read_time;write_time;read_merged_count;write_merged_count;busy_time
2024-08-20 03:42:18.913495;9091;4821;332256768;74770432;10586;12363;4271;4049;8222
2024-08-20 03:42:20.916777;9091;4821;332256768;74770432;10586;12363;4271;4049;8222
2024-08-20 03:42:22.919402;9091;4821;332256768;74770432;10586;12363;4271;4049;8222
2024-08-20 03:42:24.921918;9091;4821;332256768;74770432;10586;12363;4271;4049;8222
2024-08-20 03:42:26.924512;9091;4823;332256768;74897408;10586;12365;4271;4051;8223
2024-08-20 03:42:28.927160;9091;4823;332256768;74897408;10586;12365;4271;4051;8223
2024-08-20 03:42:30.929737;9091;4823;332256768;74897408;10586;12365;4271;4051;8223
2024-08-20 03:42:32.932443;9091;4823;332256768;74897408;10586;12365;4271;4051;8223
2024-08-20 03:42:34.935128;9091;4823;332256768;74897408;10586;12365;4271;4051;8223
2024-08-20 03:42:36.937676;9091;4823;332256768;74897408;10586;12365;4271;4051;8223
2024-08-20 03:42:38.940296;9091;4823;332256768;74897408;10586;12365;4271;4051;8223
2024-08-20 03:42:40.942868;9091;4823;332256768;74897408;10586;12365;4271;4051;8223
2024-08-20 03:42:42.950597;9091;4854;332256768;75200512;10586;12398;4271;4094;8230
2024-08-20 03:42:44.953169;9091;4956;332256768;75823104;10586;12478;4271;4095;8240
2024-08-20 03:42:46.955815;9091;4956;332256768;75823104;10586;12478;4271;4095;8240
2024-08-20 03:42:48.958394;9091;4956;332256768;75823104;10586;12478;4271;4095;8240
2024-08-20 03:42:50.960969;9091;4956;332256768;75823104;10586;12478;4271;4095;8240
2024-08-20 03:42:52.963626;9091;4957;332256768;75859968;10586;12479;4271;4100;8241
2024-08-20 03:42:54.966268;9091;4957;332256768;75859968;10586;12479;4271;4100;8241
2024-08-20 03:42:56.968864;9091;4957;332256768;75859968;10586;12479;4271;4100;8241
2024-08-20 03:42:58.971526;9091;4957;332256768;75859968;10586;12479;4271;4100;8241
2024-08-20 03:43:00.974081;9091;4957;332256768;75859968;10586;12479;4271;4100;8241
2024-08-20 03:43:02.976681;9091;4957;332256768;75859968;10586;12479;4271;4100;8241
2024-08-20 03:43:04.979362;9091;4957;332256768;75859968;10586;12479;4271;4100;8241
2024-08-20 03:43:06.982155;9091;4958;332256768;75864064;10586;12480;4271;4100;8242
2024-08-20 03:43:08.984753;9091;4958;332256768;75864064;10586;12480;4271;4100;8242
2024-08-20 03:43:10.987395;9091;4962;332256768;75995136;10586;12483;4271;4100;8243
2024-08-20 03:43:12.991383;9091;4965;332256768;76130304;10586;12486;4271;4130;8245
2024-08-20 03:43:14.994009;9091;4965;332256768;76130304;10586;12486;4271;4130;8245
2024-08-20 03:43:16.996609;9091;4965;332256768;76130304;10586;12486;4271;4130;8245
2024-08-20 03:43:18.999295;9091;4965;332256768;76130304;10586;12486;4271;4130;8245
2024-08-20 03:43:21.001856;9091;4965;332256768;76130304;10586;12486;4271;4130;8245
2024-08-20 03:43:23.004500;9091;4965;332256768;76130304;10586;12486;4271;4130;8245
2024-08-20 03:43:25.007195;9091;4972;332256768;76171264;10586;12493;4271;4132;8246
2024-08-20 03:43:27.009801;9091;4972;332256768;76171264;10586;12493;4271;4132;8246
2024-08-20 03:43:29.012473;9091;4972;332256768;76171264;10586;12493;4271;4132;8246
2024-08-20 03:43:31.015406;9091;4972;332256768;76171264;10586;12493;4271;4132;8246
2024-08-20 03:43:33.018049;9091;4972;332256768;76171264;10586;12493;4271;4132;8246
2024-08-20 03:43:35.020795;9091;5045;332256768;76609536;10586;12550;4271;4134;8254
2024-08-20 03:43:37.023559;9091;5049;332256768;76748800;10586;12555;4271;4134;8255
2024-08-20 03:43:39.026241;9091;5049;332256768;76748800;10586;12555;4271;4134;8255
2024-08-20 03:43:41.028947;9091;5049;332256768;76748800;10586;12555;4271;4134;8255
2024-08-20 03:43:43.033325;9091;5075;332256768;77023232;10586;12583;4271;4175;8259
2024-08-20 03:43:45.036192;9091;5075;332256768;77023232;10586;12583;4271;4175;8259
2024-08-20 03:43:47.040329;9091;5075;332256768;77023232;10586;12583;4271;4175;8259
2024-08-20 03:43:49.045187;9091;5075;332256768;77023232;10586;12583;4271;4175;8259
2024-08-20 03:43:51.049882;9091;5079;332256768;77182976;10586;12587;4271;4175;8260
2024-08-20 03:43:53.055007;9091;5079;332256768;77182976;10586;12587;4271;4175;8260
2024-08-20 03:43:55.057643;9091;5079;332256768;77182976;10586;12587;4271;4175;8260
2024-08-20 03:43:57.061189;9091;5088;332256768;77223936;10586;12597;4271;4175;8261
2024-08-20 03:43:59.064789;9091;5092;332256768;77420544;10586;12602;4271;4175;8262
2024-08-20 03:44:01.067715;9091;5092;332256768;77420544;10586;12602;4271;4175;8262
