timestamp;total;available;percent;used;free;active;inactive;buffers;cached;shared;slab
2024-08-20 04:47:24.636535;99611541504;97698521088;1.9;1045192704;98172616704;323256320;89653248;25608192;368123904;3223552;228212736
2024-08-20 04:47:26.638649;99611541504;96643407872;3.0;2100281344;97117503488;1397645312;89653248;25608192;368148480;3223552;228249600
2024-08-20 04:47:28.640685;99611541504;94514724864;5.1;4228964352;94988820480;3544985600;89653248;25608192;368148480;3223552;228249600
2024-08-20 04:47:30.642738;99611541504;94534701056;5.1;4208988160;95008796672;3545403392;89653248;25608192;368148480;3223552;228249600
2024-08-20 04:47:32.644812;99611541504;93353435136;6.3;5390254080;93827530752;4740841472;89653248;25608192;368148480;3223552;228249600
2024-08-20 04:47:34.648811;99611541504;92429692928;7.2;6313984000;92903788544;5692915712;89653248;25620480;368148480;3223552;228249600
2024-08-20 04:47:36.650857;99611541504;92441014272;7.2;6302662656;92915109888;5692915712;89653248;25620480;368148480;3223552;228249600
2024-08-20 04:47:38.652935;99611541504;92452216832;7.2;6291460096;92926312448;5692915712;89653248;25620480;368148480;3223552;228249600
2024-08-20 04:47:40.655064;99611541504;92459331584;7.2;6284345344;92933427200;5692915712;89653248;25620480;368148480;3223552;228249600
2024-08-20 04:47:42.657139;99611541504;92466913280;7.2;6276763648;92941008896;5692915712;89653248;25620480;368148480;3223552;228249600
2024-08-20 04:47:44.659200;99611541504;92473548800;7.2;6270124032;92947644416;5692915712;89653248;25620480;368152576;3223552;228249600
2024-08-20 04:47:46.661299;99611541504;90557669376;9.1;8186003456;91031764992;7598243840;89653248;25620480;368152576;3223552;228249600
2024-08-20 04:47:48.663446;99611541504;90326446080;9.3;8417226752;90800541696;7840366592;89653248;25620480;368152576;3223552;228249600
2024-08-20 04:47:50.665532;99611541504;90341294080;9.3;8402378752;90815389696;7840366592;89653248;25620480;368152576;3223552;228249600
2024-08-20 04:47:52.667618;99611541504;90348290048;9.3;8395382784;90822385664;7840366592;89653248;25620480;368152576;3223552;228249600
2024-08-20 04:47:54.669626;99611541504;90351300608;9.3;8392372224;90825396224;7840366592;89653248;25620480;368152576;3223552;228249600
2024-08-20 04:47:56.671729;99611541504;90353934336;9.3;8389734400;90828029952;7840366592;89653248;25620480;368156672;3223552;228249600
2024-08-20 04:47:58.673731;99611541504;90359185408;9.3;8384483328;90833281024;7840366592;89653248;25620480;368156672;3223552;228249600
2024-08-20 04:48:00.675797;99611541504;90360172544;9.3;8383508480;90834255872;7840366592;89677824;25620480;368156672;3223552;228249600
2024-08-20 04:48:02.677807;99611541504;90363711488;9.3;8379969536;90837794816;7840366592;89677824;25620480;368156672;3223552;228249600
2024-08-20 04:48:04.680817;99611541504;90364928000;9.3;8378740736;90839011328;7840366592;89677824;25628672;368160768;3223552;228249600
