timestamp;read_count;write_count;read_bytes;write_bytes;read_time;write_time;read_merged_count;write_merged_count;busy_time
2024-08-19 16:52:13.866401;7400;700;254070272;23082496;13885;3435;4214;1853;6000
2024-08-19 16:52:15.873544;7755;700;290196992;23082496;17361;3435;4272;1853;7796
2024-08-19 16:52:17.885419;8008;704;301059584;23127552;18348;3441;4272;1859;8631
2024-08-19 16:52:19.926175;8008;704;301059584;23127552;18348;3441;4272;1859;8631
2024-08-19 16:52:21.939109;8008;706;301059584;23307776;18348;3446;4272;1861;8634
2024-08-19 16:52:23.941847;8008;707;301059584;23332352;18348;3448;4272;1866;8635
2024-08-19 16:52:25.944211;8008;729;301059584;28395008;18348;3783;4272;1866;8683
2024-08-19 16:52:27.946544;8008;729;301059584;28395008;18348;3783;4272;1866;8683
2024-08-19 16:52:29.948919;8008;730;301059584;28419584;18348;3784;4272;1871;8684
2024-08-19 16:52:31.951290;8008;730;301059584;28419584;18348;3784;4272;1871;8684
2024-08-19 16:52:33.953696;8008;731;301059584;28423680;18348;3785;4272;1871;8684
2024-08-19 16:52:35.956079;8008;734;301059584;28452352;18348;3804;4272;1875;8701
2024-08-19 16:52:37.958458;8008;735;301059584;28476928;18348;3817;4272;1880;8714
2024-08-19 16:52:39.960848;8008;760;301059584;28603904;18348;3839;4272;1881;8717
2024-08-19 16:52:41.963217;8008;763;301059584;28628480;18348;3842;4272;1884;8718
2024-08-19 16:52:43.965577;8008;770;301059584;29468160;18348;3866;4272;2082;8726
2024-08-19 16:52:45.967968;8008;777;301059584;29509120;18348;3874;4272;2083;8727
2024-08-19 16:52:47.970346;8008;783;301059584;29541888;18348;3880;4272;2085;8728
2024-08-19 16:52:49.972731;8008;888;301059584;30353408;18348;4008;4272;2179;8739
2024-08-19 16:52:51.975104;8008;888;301059584;30353408;18348;4008;4272;2179;8739
2024-08-19 16:52:53.977547;8008;891;301059584;30377984;18348;4011;4272;2182;8740
2024-08-19 16:52:55.979935;8008;891;301059584;30377984;18348;4011;4272;2182;8740
2024-08-19 16:52:57.982360;8008;891;301059584;30377984;18348;4011;4272;2182;8740
2024-08-19 16:52:59.984744;8008;894;301059584;30402560;18348;4014;4272;2185;8741
2024-08-19 16:53:01.987128;8008;894;301059584;30402560;18348;4014;4272;2185;8741
2024-08-19 16:53:03.989537;8008;894;301059584;30402560;18348;4014;4272;2185;8741
2024-08-19 16:53:05.991927;8008;898;301059584;30431232;18348;4018;4272;2188;8742
2024-08-19 16:53:07.994328;8008;898;301059584;30431232;18348;4018;4272;2188;8742
2024-08-19 16:53:09.996730;8008;898;301059584;30431232;18348;4018;4272;2188;8742
2024-08-19 16:53:11.999085;8008;902;301059584;30455808;18348;4021;4272;2190;8743
2024-08-19 16:53:14.001539;8008;902;301059584;30455808;18348;4021;4272;2190;8743
2024-08-19 16:53:16.004776;8008;904;301059584;30476288;18348;4023;4272;2193;8744
2024-08-19 16:53:18.007144;8008;911;301059584;30509056;18348;4035;4272;2194;8748
2024-08-19 16:53:20.009560;8008;911;301059584;30509056;18348;4035;4272;2194;8748
2024-08-19 16:53:22.011947;8008;911;301059584;30509056;18348;4035;4272;2194;8748
2024-08-19 16:53:24.014325;8008;917;301059584;30537728;18348;4044;4272;2195;8749
2024-08-19 16:53:26.016719;8008;917;301059584;30537728;18348;4044;4272;2195;8749
2024-08-19 16:53:28.019112;8008;917;301059584;30537728;18348;4044;4272;2195;8749
2024-08-19 16:53:30.021487;8008;922;301059584;30562304;18348;4048;4272;2196;8749
2024-08-19 16:53:32.023875;8008;922;301059584;30562304;18348;4048;4272;2196;8749
2024-08-19 16:53:34.026316;8008;922;301059584;30562304;18348;4048;4272;2196;8749
2024-08-19 16:53:36.028737;8008;927;301059584;30590976;18348;4053;4272;2198;8750
2024-08-19 16:53:38.031122;8008;927;301059584;30590976;18348;4053;4272;2198;8750
2024-08-19 16:53:40.033506;8008;927;301059584;30590976;18348;4053;4272;2198;8750
2024-08-19 16:53:42.035901;8008;933;301059584;30615552;18348;4059;4272;2198;8751
2024-08-19 16:53:44.038258;8008;933;301059584;30615552;18348;4059;4272;2198;8751
2024-08-19 16:53:46.041526;8008;936;301059584;30644224;18348;4062;4272;2202;8752
2024-08-19 16:53:48.043898;8008;943;301059584;30672896;18348;4070;4272;2202;8753
2024-08-19 16:53:50.046274;8011;945;301452800;30681088;18352;4071;4272;2202;8759
2024-08-19 16:53:52.048722;8011;945;301452800;30681088;18352;4071;4272;2202;8759
