2024-08-19 23:04:21.595572;3017.24;0.42;106.14;74920.52;10.62;0.0;0.14;6.23;0.0;0.0
2024-08-19 23:04:23.598174;3017.51;0.42;106.88;75015.57;10.62;0.0;0.14;6.26;0.0;0.0
2024-08-19 23:04:25.600794;3020.61;0.42;107.79;75107.68;10.62;0.0;0.14;6.27;0.0;0.0
2024-08-19 23:04:27.603447;3024.61;0.42;107.8;75199.79;10.62;0.0;0.14;6.28;0.0;0.0
2024-08-19 23:04:29.606082;3028.6;0.42;107.81;75291.9;10.62;0.0;0.14;6.29;0.0;0.0
2024-08-19 23:04:31.608700;3032.6;0.42;107.83;75384.01;10.62;0.0;0.14;6.3;0.0;0.0
2024-08-19 23:04:33.611359;3036.6;0.42;107.84;75476.12;10.62;0.0;0.14;6.31;0.0;0.0
2024-08-19 23:04:35.614035;3040.59;0.42;107.85;75568.22;10.62;0.0;0.14;6.32;0.0;0.0
2024-08-19 23:04:37.616673;3044.6;0.42;107.86;75660.32;10.64;0.0;0.14;6.33;0.0;0.0
2024-08-19 23:04:39.619383;3048.6;0.42;107.87;75752.38;10.64;0.0;0.14;6.34;0.0;0.0
2024-08-19 23:04:41.622027;3052.59;0.42;107.88;75844.49;10.64;0.0;0.14;6.35;0.0;0.0
2024-08-19 23:04:43.624632;3056.59;0.42;107.9;75936.59;10.64;0.0;0.14;6.36;0.0;0.0
2024-08-19 23:04:45.627314;3060.58;0.42;107.91;76028.7;10.64;0.0;0.14;6.36;0.0;0.0
