timestamp;bytes_sent;bytes_recv;packets_sent;packets_recv;errin;errout;dropin;dropout
2024-08-19 21:57:32.714815;53398;354783;430;543;0;0;0;0
2024-08-19 21:57:34.717761;57712;358363;452;568;0;0;0;0
2024-08-19 21:57:36.720786;63637;364018;539;655;0;0;0;0
2024-08-19 21:57:38.724120;65769;375083;555;673;0;0;0;0
2024-08-19 21:57:40.727149;66037;375163;557;675;0;0;0;0
2024-08-19 21:57:42.730093;66037;375163;557;675;0;0;0;0
2024-08-19 21:57:44.733065;66037;375163;557;675;0;0;0;0
2024-08-19 21:57:46.736260;66215;375215;558;676;0;0;0;0
2024-08-19 21:57:48.739456;66375;375291;560;677;0;0;0;0
2024-08-19 21:57:50.742384;66375;375291;560;677;0;0;0;0
2024-08-19 21:57:52.745681;66375;375291;560;677;0;0;0;0
2024-08-19 21:57:54.748772;66553;375343;561;678;0;0;0;0
2024-08-19 21:57:56.752502;66553;375343;561;678;0;0;0;0
2024-08-19 21:57:58.755535;66553;375343;561;678;0;0;0;0
2024-08-19 21:58:00.758774;66553;375343;561;678;0;0;0;0
2024-08-19 21:58:02.761745;66731;375395;562;679;0;0;0;0
2024-08-19 21:58:04.765394;66821;375471;563;680;0;0;0;0
2024-08-19 21:58:06.768320;66821;375471;563;680;0;0;0;0
2024-08-19 21:58:08.771288;66821;375471;563;680;0;0;0;0
2024-08-19 21:58:10.774194;66999;375523;564;681;0;0;0;0
2024-08-19 21:58:12.777222;66999;375523;564;681;0;0;0;0
2024-08-19 21:58:14.780477;66999;375523;564;681;0;0;0;0
2024-08-19 21:58:16.783535;66999;375523;564;681;0;0;0;0
2024-08-19 21:58:18.786757;67247;375575;566;682;0;0;0;0
2024-08-19 21:58:20.790130;67337;375651;567;683;0;0;0;0
2024-08-19 21:58:22.793090;67337;375651;567;683;0;0;0;0
2024-08-19 21:58:24.796495;67337;375651;567;683;0;0;0;0
2024-08-19 21:58:26.799430;67515;375703;568;684;0;0;0;0
2024-08-19 21:58:28.802375;67515;375703;568;684;0;0;0;0
2024-08-19 21:58:30.805282;67515;375703;568;684;0;0;0;0
2024-08-19 21:58:32.808773;67515;375703;568;684;0;0;0;0
2024-08-19 21:58:34.812509;67693;375755;569;685;0;0;0;0
2024-08-19 21:58:36.815549;68095;376087;574;690;0;0;0;0
2024-08-19 21:58:38.818498;68545;376467;579;695;0;0;0;0
2024-08-19 21:58:40.821438;68545;376467;579;695;0;0;0;0
2024-08-19 21:58:42.824590;68723;376519;580;696;0;0;0;0
2024-08-19 21:58:44.827501;68723;376519;580;696;0;0;0;0
2024-08-19 21:58:46.830408;68723;376519;580;696;0;0;0;0
2024-08-19 21:58:48.833460;68723;376519;580;696;0;0;0;0
2024-08-19 21:58:50.836777;68901;376571;581;697;0;0;0;0
2024-08-19 21:58:52.840242;68901;376571;581;697;0;0;0;0
2024-08-19 21:58:54.843315;68991;376647;582;698;0;0;0;0
2024-08-19 21:58:56.846429;68991;376647;582;698;0;0;0;0
2024-08-19 21:58:58.849502;69169;376699;583;699;0;0;0;0
2024-08-19 21:59:00.853244;69169;376699;583;699;0;0;0;0
2024-08-19 21:59:02.856206;69169;376699;583;699;0;0;0;0
2024-08-19 21:59:04.859883;69347;376699;584;699;0;0;0;0
2024-08-19 21:59:06.863278;69347;376751;584;700;0;0;0;0
2024-08-19 21:59:08.866220;69347;376751;584;700;0;0;0;0
2024-08-19 21:59:10.869843;69437;376827;585;701;0;0;0;0
2024-08-19 21:59:12.873060;69615;376879;586;702;0;0;0;0
2024-08-19 21:59:14.876492;69615;376879;586;702;0;0;0;0
2024-08-19 21:59:16.879921;69739;376927;588;703;0;0;0;0
2024-08-19 21:59:18.882872;69793;376975;589;704;0;0;0;0
2024-08-19 21:59:20.885849;69971;377027;590;705;0;0;0;0
2024-08-19 21:59:22.888844;69971;377027;590;705;0;0;0;0
2024-08-19 21:59:24.892038;69971;377027;590;705;0;0;0;0
2024-08-19 21:59:26.895200;70061;377103;591;706;0;0;0;0
2024-08-19 21:59:28.898331;70239;377155;592;707;0;0;0;0
2024-08-19 21:59:30.901388;70239;377155;592;707;0;0;0;0
2024-08-19 21:59:32.904388;70281;377183;593;708;0;0;0;0
2024-08-19 21:59:34.908467;70281;377183;593;708;0;0;0;0
2024-08-19 21:59:36.912041;75203;380085;619;734;0;0;0;0
2024-08-19 21:59:38.915569;84971;383597;646;756;0;0;0;0
2024-08-19 21:59:40.918686;108521;388169;680;785;0;0;0;0
2024-08-19 21:59:42.922206;130077;393837;720;822;0;0;0;0
