2024-08-19 22:15:26.514800;100140048384;98777817088;1.4;489127936;99251970048;324534272;97091584;22999040;375951360;3018752;216911872
2024-08-19 22:15:28.518162;100140048384;96575741952;3.6;2691194880;97049665536;2507120640;97124352;22999040;376188928;3026944;217034752
2024-08-19 22:15:30.521713;100140048384;95163703296;5.0;4103233536;95637626880;3921420288;97124352;22999040;376188928;3026944;217034752
2024-08-19 22:15:32.525007;100140048384;95163703296;5.0;4103233536;95637626880;3921850368;97124352;22999040;376188928;3026944;216989696
2024-08-19 22:15:34.528149;100140048384;95163703296;5.0;4103233536;95637626880;3921850368;97124352;22999040;376188928;3026944;216989696
2024-08-19 22:15:36.531173;100140048384;95163703296;5.0;4103233536;95637626880;3921850368;97124352;22999040;376188928;3026944;216989696
2024-08-19 22:15:38.534126;100140048384;95163703296;5.0;4103233536;95637626880;3921850368;97124352;22999040;376188928;3026944;216989696
2024-08-19 22:15:40.537312;100140048384;95163703296;5.0;4103233536;95637626880;3921850368;97124352;22999040;376188928;3026944;216989696
2024-08-19 22:15:42.540219;100140048384;95163703296;5.0;4103233536;95637626880;3921850368;97124352;22999040;376188928;3026944;216989696
2024-08-19 22:15:44.543165;100140048384;95163703296;5.0;4103229440;95637626880;3921850368;97124352;22999040;376193024;3026944;216989696
2024-08-19 22:15:46.546377;100140048384;95163703296;5.0;4103229440;95637626880;3921850368;97124352;22999040;376193024;3026944;216989696
2024-08-19 22:15:48.549387;100140048384;95164510208;5.0;4102422528;95638433792;3921850368;97124352;22999040;376193024;3026944;216989696
2024-08-19 22:15:50.552312;100140048384;95164510208;5.0;4102422528;95638433792;3921850368;97124352;22999040;376193024;3026944;216989696
2024-08-19 22:15:52.555603;100140048384;95164510208;5.0;4102422528;95638433792;3921850368;97124352;22999040;376193024;3026944;216989696
2024-08-19 22:15:54.558567;100140048384;95164510208;5.0;4102422528;95638433792;3921850368;97124352;23003136;376188928;3026944;216989696
2024-08-19 22:15:56.563291;100140048384;95165149184;5.0;4101775360;95639072768;3921850368;97124352;23007232;376193024;3026944;216989696
2024-08-19 22:15:58.566248;100140048384;98759561216;1.4;507359232;99233583104;325906432;97116160;23007232;376098816;3026944;216915968
2024-08-19 22:16:00.569376;100140048384;98759667712;1.4;507277312;99233771520;324501504;97140736;23007232;375992320;3018752;216932352
2024-08-19 22:16:02.572538;100140048384;98758832128;1.4;508112896;99232935936;324542464;97140736;23007232;375992320;3018752;216928256
