2024-08-19 22:55:02.846238;2061.44;0.42;92.07;49073.84;10.37;0.0;0.13;4.23;0.0;0.0
2024-08-19 22:55:04.848961;2062.62;0.42;92.54;49168.27;10.37;0.0;0.13;4.23;0.0;0.0
2024-08-19 22:55:06.851521;2064.62;0.42;92.54;49262.38;10.37;0.0;0.13;4.23;0.0;0.0
2024-08-19 22:55:08.854011;2066.63;0.42;92.55;49356.49;10.37;0.0;0.13;4.24;0.0;0.0
2024-08-19 22:55:10.856499;2068.63;0.42;92.55;49450.6;10.37;0.0;0.13;4.24;0.0;0.0
2024-08-19 22:55:12.859000;2070.64;0.42;92.55;49544.71;10.37;0.0;0.13;4.25;0.0;0.0
2024-08-19 22:55:14.861551;2072.64;0.42;92.55;49638.83;10.37;0.0;0.13;4.25;0.0;0.0
2024-08-19 22:55:16.864062;2074.63;0.42;92.55;49732.94;10.37;0.0;0.13;4.28;0.0;0.0
2024-08-19 22:55:18.866623;2076.64;0.42;92.55;49827.05;10.37;0.0;0.13;4.28;0.0;0.0
2024-08-19 22:55:20.869103;2078.64;0.42;92.55;49921.16;10.37;0.0;0.13;4.3;0.0;0.0
2024-08-19 22:55:22.871644;2080.65;0.42;92.55;50015.32;10.37;0.0;0.13;4.3;0.0;0.0
2024-08-19 22:55:24.875335;2082.65;0.42;92.55;50109.44;10.37;0.0;0.13;4.31;0.0;0.0
2024-08-19 22:55:26.877794;2084.66;0.42;92.55;50203.55;10.37;0.0;0.13;4.31;0.0;0.0
2024-08-19 22:55:28.880318;2086.66;0.42;92.55;50297.66;10.37;0.0;0.13;4.32;0.0;0.0
2024-08-19 22:55:30.882876;2088.66;0.42;92.55;50391.77;10.37;0.0;0.13;4.32;0.0;0.0
2024-08-19 22:55:32.885363;2090.67;0.42;92.55;50485.88;10.37;0.0;0.13;4.33;0.0;0.0
2024-08-19 22:55:34.887946;2092.67;0.42;92.56;50580.0;10.37;0.0;0.13;4.33;0.0;0.0
2024-08-19 22:55:36.890511;2094.68;0.42;92.56;50674.11;10.37;0.0;0.13;4.34;0.0;0.0
2024-08-19 22:55:38.893006;2096.68;0.42;92.56;50768.22;10.37;0.0;0.13;4.35;0.0;0.0
2024-08-19 22:55:40.895509;2098.68;0.42;92.56;50862.34;10.37;0.0;0.13;4.36;0.0;0.0
2024-08-19 22:55:42.898042;2100.69;0.42;92.56;50956.45;10.37;0.0;0.13;4.37;0.0;0.0
2024-08-19 22:55:44.900519;2102.69;0.42;92.56;51050.56;10.37;0.0;0.13;4.37;0.0;0.0
2024-08-19 22:55:46.903118;2104.69;0.42;92.56;51144.67;10.37;0.0;0.13;4.38;0.0;0.0
2024-08-19 22:55:48.905557;2106.7;0.42;92.56;51238.78;10.37;0.0;0.13;4.39;0.0;0.0
2024-08-19 22:55:50.908101;2108.7;0.42;92.56;51332.9;10.37;0.0;0.13;4.39;0.0;0.0
2024-08-19 22:55:52.910653;2110.71;0.42;92.57;51427.04;10.38;0.0;0.13;4.4;0.0;0.0
2024-08-19 22:55:54.913844;2112.71;0.42;92.57;51521.15;10.38;0.0;0.13;4.4;0.0;0.0
2024-08-19 22:55:56.916370;2114.72;0.42;92.57;51615.26;10.38;0.0;0.13;4.41;0.0;0.0
2024-08-19 22:55:58.918905;2116.72;0.42;92.57;51709.37;10.38;0.0;0.13;4.41;0.0;0.0
2024-08-19 22:56:00.921386;2118.73;0.42;92.57;51803.48;10.38;0.0;0.13;4.42;0.0;0.0
2024-08-19 22:56:02.923939;2120.73;0.42;92.57;51897.59;10.38;0.0;0.13;4.42;0.0;0.0
2024-08-19 22:56:04.926511;2122.74;0.42;92.57;51991.71;10.38;0.0;0.13;4.43;0.0;0.0
2024-08-19 22:56:06.928989;2124.74;0.42;92.57;52085.82;10.38;0.0;0.13;4.43;0.0;0.0
2024-08-19 22:56:08.931525;2126.75;0.42;92.58;52179.93;10.38;0.0;0.13;4.44;0.0;0.0
2024-08-19 22:56:10.934029;2128.75;0.42;92.58;52274.04;10.38;0.0;0.13;4.44;0.0;0.0
2024-08-19 22:56:12.936492;2130.75;0.42;92.58;52368.16;10.38;0.0;0.13;4.45;0.0;0.0
2024-08-19 22:56:14.939120;2132.76;0.42;92.58;52462.27;10.38;0.0;0.13;4.45;0.0;0.0
2024-08-19 22:56:16.941589;2134.76;0.42;92.58;52556.38;10.38;0.0;0.13;4.45;0.0;0.0
2024-08-19 22:56:18.944107;2136.77;0.42;92.58;52650.49;10.38;0.0;0.13;4.46;0.0;0.0
2024-08-19 22:56:20.946624;2138.77;0.42;92.58;52744.61;10.38;0.0;0.13;4.46;0.0;0.0
2024-08-19 22:56:22.949114;2140.77;0.42;92.58;52838.74;10.38;0.0;0.13;4.47;0.0;0.0
