timestamp;user;nice;system;idle;iowait;irq;softirq;steal;guest;guest_nice
2024-08-19 22:37:33.395844;6.06;0.01;4.67;853.21;8.45;0.0;0.0;0.38;0.0;0.0
2024-08-19 22:37:35.398354;6.38;0.01;4.84;947.76;9.48;0.0;0.0;0.39;0.0;0.0
2024-08-19 22:37:37.400988;7.68;0.01;5.28;1042.04;9.55;0.0;0.0;0.39;0.0;0.0
2024-08-19 22:37:39.403513;9.68;0.01;5.28;1136.15;9.55;0.0;0.0;0.4;0.0;0.0
2024-08-19 22:37:41.406029;11.68;0.01;5.29;1230.26;9.55;0.0;0.0;0.41;0.0;0.0
2024-08-19 22:37:43.408541;13.69;0.01;5.29;1324.37;9.55;0.0;0.0;0.43;0.0;0.0
2024-08-19 22:37:45.411095;15.69;0.01;5.29;1418.48;9.55;0.0;0.0;0.43;0.0;0.0
2024-08-19 22:37:47.413576;17.7;0.01;5.29;1512.59;9.55;0.0;0.0;0.44;0.0;0.0
2024-08-19 22:37:49.416127;20.39;0.42;5.46;1605.35;9.61;0.0;0.0;0.45;0.0;0.0
2024-08-19 22:37:51.418705;22.39;0.42;5.46;1699.46;9.61;0.0;0.0;0.45;0.0;0.0
2024-08-19 22:37:53.421254;24.4;0.42;5.46;1793.57;9.61;0.0;0.0;0.45;0.0;0.0
2024-08-19 22:37:55.423728;26.4;0.42;5.47;1887.67;9.61;0.0;0.0;0.46;0.0;0.0
2024-08-19 22:37:57.426278;28.41;0.42;5.47;1981.77;9.61;0.0;0.0;0.46;0.0;0.0
2024-08-19 22:37:59.428773;30.41;0.42;5.48;2075.88;9.61;0.0;0.0;0.48;0.0;0.0
2024-08-19 22:38:01.431281;32.42;0.42;5.48;2169.99;9.61;0.0;0.0;0.48;0.0;0.0
2024-08-19 22:38:03.433719;34.42;0.42;5.48;2264.09;9.62;0.0;0.0;0.49;0.0;0.0
2024-08-19 22:38:05.436317;36.43;0.42;5.48;2358.21;9.62;0.0;0.0;0.49;0.0;0.0
2024-08-19 22:38:07.438897;38.43;0.42;5.48;2452.32;9.62;0.0;0.0;0.5;0.0;0.0
2024-08-19 22:38:09.441372;40.43;0.42;5.48;2546.43;9.62;0.0;0.0;0.5;0.0;0.0
2024-08-19 22:38:11.443903;42.44;0.42;5.48;2640.54;9.62;0.0;0.0;0.51;0.0;0.0
2024-08-19 22:38:13.446508;44.44;0.42;5.48;2734.66;9.62;0.0;0.0;0.51;0.0;0.0
2024-08-19 22:38:15.449008;46.45;0.42;5.48;2828.77;9.62;0.0;0.0;0.55;0.0;0.0
2024-08-19 22:38:17.451574;48.45;0.42;5.49;2922.89;9.62;0.0;0.0;0.55;0.0;0.0
2024-08-19 22:38:19.454162;50.45;0.42;5.49;3017.0;9.62;0.0;0.0;0.56;0.0;0.0
2024-08-19 22:38:21.456656;52.46;0.42;5.49;3111.11;9.62;0.0;0.0;0.56;0.0;0.0
2024-08-19 22:38:23.459259;54.46;0.42;5.49;3205.23;9.62;0.0;0.0;0.57;0.0;0.0
2024-08-19 22:38:25.461775;56.47;0.42;5.49;3299.34;9.62;0.0;0.0;0.57;0.0;0.0
2024-08-19 22:38:27.464298;58.48;0.42;5.49;3393.45;9.62;0.0;0.0;0.58;0.0;0.0
2024-08-19 22:38:29.466840;60.48;0.42;5.49;3487.56;9.62;0.0;0.0;0.58;0.0;0.0
2024-08-19 22:38:31.469306;62.49;0.42;5.49;3581.68;9.62;0.0;0.0;0.6;0.0;0.0
2024-08-19 22:38:33.471929;64.49;0.42;5.49;3675.82;9.62;0.0;0.0;0.6;0.0;0.0
2024-08-19 22:38:35.475227;66.5;0.42;5.49;3769.94;9.63;0.0;0.0;0.6;0.0;0.0
2024-08-19 22:38:37.477724;68.5;0.42;5.49;3864.03;9.64;0.0;0.0;0.6;0.0;0.0
2024-08-19 22:38:39.480253;70.51;0.42;5.49;3958.14;9.64;0.0;0.0;0.61;0.0;0.0
2024-08-19 22:38:41.482857;72.51;0.42;5.49;4052.26;9.64;0.0;0.0;0.61;0.0;0.0
2024-08-19 22:38:43.485364;74.52;0.42;5.5;4146.37;9.64;0.0;0.0;0.62;0.0;0.0
2024-08-19 22:38:45.487862;76.52;0.42;5.5;4240.48;9.64;0.0;0.0;0.62;0.0;0.0
2024-08-19 22:38:47.490461;78.52;0.42;5.5;4334.6;9.64;0.0;0.0;0.63;0.0;0.0
2024-08-19 22:38:49.492924;80.53;0.42;5.5;4428.71;9.64;0.0;0.0;0.63;0.0;0.0
2024-08-19 22:38:51.495455;82.53;0.42;5.5;4522.82;9.64;0.0;0.0;0.64;0.0;0.0
2024-08-19 22:38:53.498034;84.53;0.42;5.5;4616.93;9.64;0.0;0.0;0.64;0.0;0.0
2024-08-19 22:38:55.500540;86.54;0.42;5.5;4711.05;9.64;0.0;0.0;0.65;0.0;0.0
2024-08-19 22:38:57.503120;88.54;0.42;5.5;4805.16;9.64;0.0;0.0;0.65;0.0;0.0
2024-08-19 22:38:59.505583;90.55;0.42;5.5;4899.27;9.64;0.0;0.0;0.66;0.0;0.0
2024-08-19 22:39:01.508150;92.55;0.42;5.5;4993.38;9.64;0.0;0.0;0.66;0.0;0.0
2024-08-19 22:39:03.510686;94.56;0.42;5.51;5087.54;9.64;0.0;0.0;0.67;0.0;0.0
2024-08-19 22:39:05.514242;96.57;0.42;5.51;5181.64;9.64;0.0;0.0;0.67;0.0;0.0
2024-08-19 22:39:07.516756;98.57;0.42;5.51;5275.75;9.64;0.0;0.0;0.68;0.0;0.0
2024-08-19 22:39:09.519332;100.58;0.42;5.51;5369.87;9.64;0.0;0.0;0.68;0.0;0.0
2024-08-19 22:39:11.521799;102.58;0.42;5.51;5463.98;9.64;0.0;0.0;0.69;0.0;0.0
2024-08-19 22:39:13.524417;104.59;0.42;5.51;5558.09;9.64;0.0;0.0;0.69;0.0;0.0
2024-08-19 22:39:15.526981;106.58;0.42;5.51;5652.2;9.64;0.0;0.0;0.72;0.0;0.0
2024-08-19 22:39:17.529458;108.58;0.42;5.51;5746.32;9.64;0.0;0.0;0.72;0.0;0.0
2024-08-19 22:39:19.532001;110.59;0.42;5.51;5840.43;9.64;0.0;0.0;0.73;0.0;0.0
2024-08-19 22:39:21.534533;112.59;0.42;5.52;5934.54;9.64;0.0;0.0;0.73;0.0;0.0
2024-08-19 22:39:23.537022;114.59;0.42;5.52;6028.65;9.64;0.0;0.0;0.75;0.0;0.0
2024-08-19 22:39:25.539540;116.6;0.42;5.52;6122.77;9.64;0.0;0.0;0.75;0.0;0.0
2024-08-19 22:39:27.542081;118.6;0.42;5.52;6216.88;9.64;0.0;0.0;0.76;0.0;0.0
2024-08-19 22:39:29.544579;120.61;0.42;5.52;6310.99;9.64;0.0;0.0;0.76;0.0;0.0
2024-08-19 22:39:31.547132;122.61;0.42;5.52;6405.1;9.64;0.0;0.0;0.77;0.0;0.0
2024-08-19 22:39:33.549679;124.62;0.42;5.52;6499.26;9.65;0.0;0.0;0.77;0.0;0.0
2024-08-19 22:39:35.553073;126.62;0.42;5.52;6593.37;9.65;0.0;0.0;0.77;0.0;0.0
2024-08-19 22:39:37.555626;128.62;0.42;5.52;6687.48;9.65;0.0;0.0;0.77;0.0;0.0
2024-08-19 22:39:39.558180;130.63;0.42;5.52;6781.59;9.65;0.0;0.0;0.78;0.0;0.0
2024-08-19 22:39:41.560674;132.63;0.42;5.53;6875.7;9.65;0.0;0.0;0.78;0.0;0.0
2024-08-19 22:39:43.563222;134.64;0.42;5.53;6969.81;9.65;0.0;0.0;0.79;0.0;0.0
2024-08-19 22:39:45.565728;136.64;0.42;5.53;7063.93;9.65;0.0;0.0;0.79;0.0;0.0
2024-08-19 22:39:47.568275;138.64;0.42;5.53;7158.04;9.65;0.0;0.0;0.8;0.0;0.0
2024-08-19 22:39:49.570813;140.65;0.42;5.53;7252.15;9.65;0.0;0.0;0.8;0.0;0.0
2024-08-19 22:39:51.573314;142.65;0.42;5.53;7346.26;9.65;0.0;0.0;0.82;0.0;0.0
2024-08-19 22:39:53.575907;144.66;0.42;5.53;7440.38;9.65;0.0;0.0;0.82;0.0;0.0
2024-08-19 22:39:55.578513;146.66;0.42;5.53;7534.49;9.65;0.0;0.0;0.83;0.0;0.0
2024-08-19 22:39:57.581021;148.67;0.42;5.53;7628.6;9.65;0.0;0.0;0.83;0.0;0.0
2024-08-19 22:39:59.583568;150.67;0.42;5.54;7722.71;9.65;0.0;0.0;0.84;0.0;0.0
2024-08-19 22:40:01.586197;152.68;0.42;5.54;7816.83;9.65;0.0;0.0;0.84;0.0;0.0
2024-08-19 22:40:03.588690;154.69;0.42;5.55;7910.96;9.65;0.0;0.0;0.85;0.0;0.0
2024-08-19 22:40:05.592153;156.69;0.42;5.55;8005.07;9.65;0.0;0.0;0.85;0.0;0.0
2024-08-19 22:40:07.594692;158.7;0.42;5.55;8099.19;9.65;0.0;0.0;0.86;0.0;0.0
2024-08-19 22:40:09.597178;160.7;0.42;5.55;8193.3;9.65;0.0;0.0;0.86;0.0;0.0
2024-08-19 22:40:11.599681;162.7;0.42;5.55;8287.41;9.65;0.0;0.0;0.87;0.0;0.0
2024-08-19 22:40:13.602327;164.71;0.42;5.55;8381.53;9.65;0.0;0.0;0.87;0.0;0.0
2024-08-19 22:40:15.604811;166.7;0.42;5.55;8475.64;9.65;0.0;0.0;0.91;0.0;0.0
2024-08-19 22:40:17.607390;168.71;0.42;5.55;8569.75;9.65;0.0;0.0;0.91;0.0;0.0
2024-08-19 22:40:19.609933;170.71;0.42;5.55;8663.86;9.65;0.0;0.0;0.92;0.0;0.0
2024-08-19 22:40:21.612401;172.71;0.42;5.55;8757.98;9.65;0.0;0.0;0.92;0.0;0.0
2024-08-19 22:40:23.614958;174.72;0.42;5.55;8852.09;9.65;0.0;0.0;0.93;0.0;0.0
2024-08-19 22:40:25.617401;176.72;0.42;5.56;8946.2;9.65;0.0;0.0;0.93;0.0;0.0
2024-08-19 22:40:27.619937;178.73;0.42;5.56;9040.31;9.65;0.0;0.0;0.94;0.0;0.0
2024-08-19 22:40:29.622456;180.73;0.42;5.56;9134.42;9.65;0.0;0.0;0.94;0.0;0.0
2024-08-19 22:40:31.624944;182.73;0.42;5.56;9228.53;9.65;0.0;0.0;0.95;0.0;0.0
2024-08-19 22:40:33.627555;184.74;0.42;5.56;9322.69;9.65;0.0;0.0;0.95;0.0;0.0
2024-08-19 22:40:35.631003;186.74;0.42;5.56;9416.8;9.65;0.0;0.0;0.96;0.0;0.0
