2024-08-19 23:37:39.594408;2177934;2255950;4635;4725;0;0;0;0
2024-08-19 23:37:41.597584;2269322;2346184;4907;4997;0;0;0;0
2024-08-19 23:37:43.600429;2269630;2346340;4909;5000;0;0;0;0
2024-08-19 23:37:45.603618;2269760;2346392;4910;5001;0;0;0;0
2024-08-19 23:37:47.606518;2270110;2346520;4913;5003;0;0;0;0
2024-08-19 23:37:49.609653;2270240;2346624;4914;5005;0;0;0;0
2024-08-19 23:37:51.612568;2278710;2352764;4978;5069;0;0;0;0
2024-08-19 23:37:53.615704;2286082;2356072;5001;5088;0;0;0;0
2024-08-19 23:37:55.618817;2291158;2359312;5022;5108;0;0;0;0
2024-08-19 23:37:57.621888;2296506;2362436;5039;5125;0;0;0;0
