2024-08-19 22:59:47.212658;8857;4281;308192768;56276992;12313;8064;4272;3310;6880
2024-08-19 22:59:49.215468;8857;4281;308192768;56276992;12313;8064;4272;3310;6880
2024-08-19 22:59:51.218049;8857;4281;308192768;56276992;12313;8064;4272;3310;6880
2024-08-19 22:59:53.220605;8857;4339;308192768;56719360;12313;8116;4272;3311;6889
2024-08-19 22:59:55.223282;8857;4339;308192768;56719360;12313;8116;4272;3311;6889
2024-08-19 22:59:57.225807;8857;4339;308192768;56719360;12313;8116;4272;3311;6889
2024-08-19 22:59:59.228385;8857;4339;308192768;56719360;12313;8116;4272;3311;6889
2024-08-19 23:00:01.230991;8857;4339;308192768;56719360;12313;8116;4272;3311;6889
2024-08-19 23:00:03.233508;8857;4339;308192768;56719360;12313;8116;4272;3311;6889
2024-08-19 23:00:05.236082;8857;4339;308192768;56719360;12313;8116;4272;3311;6889
2024-08-19 23:00:07.238714;8857;4342;308192768;56879104;12313;8118;4272;3347;6890
2024-08-19 23:00:09.241238;8857;4374;308192768;57030656;12313;8145;4272;3348;6894
2024-08-19 23:00:11.243803;8857;4374;308192768;57030656;12313;8145;4272;3348;6894
2024-08-19 23:00:13.246444;8857;4374;308192768;57030656;12313;8145;4272;3348;6894
2024-08-19 23:00:15.249033;8857;4374;308192768;57030656;12313;8145;4272;3348;6894
2024-08-19 23:00:17.251614;8857;4374;308192768;57030656;12313;8145;4272;3348;6894
2024-08-19 23:00:19.254201;8857;4375;308192768;57063424;12313;8146;4272;3353;6895
2024-08-19 23:00:21.256819;8857;4375;308192768;57063424;12313;8146;4272;3353;6895
2024-08-19 23:00:23.259411;8857;4375;308192768;57063424;12313;8146;4272;3353;6895
2024-08-19 23:00:25.261949;8857;4375;308192768;57063424;12313;8146;4272;3353;6895
2024-08-19 23:00:27.264453;8857;4375;308192768;57063424;12313;8146;4272;3353;6895
2024-08-19 23:00:29.267060;8857;4375;308192768;57063424;12313;8146;4272;3353;6895
2024-08-19 23:00:31.269589;8857;4375;308192768;57063424;12313;8146;4272;3353;6895
2024-08-19 23:00:33.272170;8857;4375;308192768;57063424;12313;8146;4272;3353;6895
2024-08-19 23:00:35.274859;8857;4375;308192768;57063424;12313;8146;4272;3353;6895
2024-08-19 23:00:37.277447;8857;4398;308192768;57190400;12313;8183;4272;3361;6899
2024-08-19 23:00:39.280904;8857;4400;308192768;57219072;12313;8184;4272;3366;6900
2024-08-19 23:00:41.283479;8857;4400;308192768;57219072;12313;8184;4272;3366;6900
2024-08-19 23:00:43.286055;8857;4400;308192768;57219072;12313;8184;4272;3366;6900
2024-08-19 23:00:45.288612;8857;4400;308192768;57219072;12313;8184;4272;3366;6900
2024-08-19 23:00:47.291237;8857;4400;308192768;57219072;12313;8184;4272;3366;6900
2024-08-19 23:00:49.293791;8857;4400;308192768;57219072;12313;8184;4272;3366;6900
2024-08-19 23:00:51.296430;8857;4407;308192768;57260032;12313;8191;4272;3368;6901
2024-08-19 23:00:53.299101;8857;4407;308192768;57260032;12313;8191;4272;3368;6901
2024-08-19 23:00:55.301699;8857;4407;308192768;57260032;12313;8191;4272;3368;6901
2024-08-19 23:00:57.304272;8857;4407;308192768;57260032;12313;8191;4272;3368;6901
2024-08-19 23:00:59.306909;8857;4407;308192768;57260032;12313;8191;4272;3368;6901
2024-08-19 23:01:01.309420;8857;4407;308192768;57260032;12313;8191;4272;3368;6901
2024-08-19 23:01:03.311984;8857;4407;308192768;57260032;12313;8191;4272;3368;6901
2024-08-19 23:01:05.314599;8857;4407;308192768;57260032;12313;8191;4272;3368;6901
2024-08-19 23:01:07.317187;8857;4407;308192768;57260032;12313;8191;4272;3368;6901
2024-08-19 23:01:09.320831;8857;4413;308192768;57296896;12313;8195;4272;3371;6902
2024-08-19 23:01:11.323422;8857;4413;308192768;57296896;12313;8195;4272;3371;6902
2024-08-19 23:01:13.326003;8857;4413;308192768;57296896;12313;8195;4272;3371;6902
2024-08-19 23:01:15.328626;8857;4413;308192768;57296896;12313;8195;4272;3371;6902
2024-08-19 23:01:17.331229;8857;4413;308192768;57296896;12313;8195;4272;3371;6902
2024-08-19 23:01:19.333779;8857;4413;308192768;57296896;12313;8195;4272;3371;6902
2024-08-19 23:01:21.336409;8857;4413;308192768;57296896;12313;8195;4272;3371;6902
2024-08-19 23:01:23.338998;8857;4421;308192768;57333760;12313;8204;4272;3371;6903
2024-08-19 23:01:25.341543;8857;4421;308192768;57333760;12313;8204;4272;3371;6903
2024-08-19 23:01:27.344099;8857;4422;308192768;57337856;12313;8204;4272;3371;6904
2024-08-19 23:01:29.346989;8857;4422;308192768;57337856;12313;8204;4272;3371;6904
