2024-08-19 21:59:46.928507;7967;982;301551104;30341120;17765;1136;4271;2187;8107
2024-08-19 21:59:48.931678;7967;1059;301551104;30787584;17765;1176;4271;2194;8112
2024-08-19 21:59:50.934847;7967;1059;301551104;30787584;17765;1176;4271;2194;8112
2024-08-19 21:59:52.937929;7967;1076;301551104;30910464;17765;1187;4271;2194;8113
2024-08-19 21:59:54.940885;7967;1083;301551104;31078400;17765;1192;4271;2199;8114
2024-08-19 21:59:56.944283;7967;1083;301551104;31078400;17765;1192;4271;2199;8114
2024-08-19 21:59:58.947241;7967;1083;301551104;31078400;17765;1192;4271;2199;8114
2024-08-19 22:00:00.950147;7967;1084;301551104;31102976;17765;1192;4271;2204;8114
2024-08-19 22:00:02.953090;7967;1084;301551104;31102976;17765;1192;4271;2204;8114
2024-08-19 22:00:04.957161;7967;1087;301551104;31262720;17765;1194;4271;2240;8116
2024-08-19 22:00:06.960101;7967;1090;301551104;31291392;17765;1196;4271;2244;8116
2024-08-19 22:00:08.963154;7967;1114;301551104;31426560;17765;1214;4271;2253;8117
2024-08-19 22:00:10.966155;7967;1114;301551104;31426560;17765;1214;4271;2253;8117
2024-08-19 22:00:12.969592;7967;1117;301551104;31451136;17765;1216;4271;2256;8117
2024-08-19 22:00:14.972558;7967;1117;301551104;31451136;17765;1216;4271;2256;8117
2024-08-19 22:00:16.976298;7967;1135;301551104;31553536;17765;1225;4271;2257;8118
2024-08-19 22:00:18.979241;7967;1140;301551104;31582208;17765;1228;4271;2259;8118
2024-08-19 22:00:20.982262;7967;1140;301551104;31582208;17765;1228;4271;2259;8118
2024-08-19 22:00:22.985203;7967;1140;301551104;31582208;17765;1228;4271;2259;8118
2024-08-19 22:00:24.988134;7967;1143;301551104;31610880;17765;1229;4271;2263;8118
2024-08-19 22:00:26.991412;7967;1143;301551104;31610880;17765;1229;4271;2263;8118
2024-08-19 22:00:28.994615;7967;1143;301551104;31610880;17765;1229;4271;2263;8118
2024-08-19 22:00:30.997507;7967;1146;301551104;31635456;17765;1230;4271;2266;8118
2024-08-19 22:00:33.000571;7967;1146;301551104;31635456;17765;1230;4271;2266;8118
2024-08-19 22:00:35.004226;7967;1148;301551104;31668224;17765;1232;4271;2272;8119
2024-08-19 22:00:37.007148;7967;1151;301551104;31696896;17765;1234;4271;2276;8119
2024-08-19 22:00:39.010567;7967;1154;301551104;31709184;17765;1235;4271;2276;8119
2024-08-19 22:00:41.013614;7967;1154;301551104;31709184;17765;1235;4271;2276;8119
2024-08-19 22:00:43.016970;7967;1158;301551104;31733760;17765;1238;4271;2278;8119
2024-08-19 22:00:45.020213;7967;1158;301551104;31733760;17765;1238;4271;2278;8119
2024-08-19 22:00:47.023300;7967;1158;301551104;31733760;17765;1238;4271;2278;8119
2024-08-19 22:00:49.026376;7967;1165;301551104;31766528;17765;1242;4271;2279;8119
2024-08-19 22:00:51.029468;7967;1165;301551104;31766528;17765;1242;4271;2279;8119
2024-08-19 22:00:53.032537;7967;1165;301551104;31766528;17765;1242;4271;2279;8119
2024-08-19 22:00:55.036368;7967;1172;301551104;31799296;17765;1247;4271;2280;8120
