2024-08-19 23:48:30.661390;8034;6123;304276992;67495936;17836;11114;4270;3343;10787
2024-08-19 23:48:32.664594;8034;6137;304276992;67565568;17836;11130;4270;3346;10788
2024-08-19 23:48:34.667577;8034;6137;304276992;67565568;17836;11130;4270;3346;10788
2024-08-19 23:48:36.670656;8034;6191;304276992;68044800;17836;11176;4270;3348;10795
2024-08-19 23:48:38.673840;8034;6191;304276992;68044800;17836;11176;4270;3348;10795
2024-08-19 23:48:40.676738;8034;6191;304276992;68044800;17836;11176;4270;3348;10795
2024-08-19 23:48:42.679944;8034;6191;304276992;68044800;17836;11176;4270;3348;10795
2024-08-19 23:48:44.682921;8034;6191;304276992;68044800;17836;11176;4270;3348;10795
2024-08-19 23:48:46.685903;8034;6191;304276992;68044800;17836;11176;4270;3348;10795
2024-08-19 23:48:48.688940;8034;6191;304276992;68044800;17836;11176;4270;3348;10795
2024-08-19 23:48:50.692093;8034;6191;304276992;68044800;17836;11176;4270;3348;10795
