2024-08-19 23:02:39.449452;99083071488;97722441728;1.4;505991168;98203295744;311947264;85602304;23019520;350765056;3026944;211271680
2024-08-19 23:02:41.452002;99083071488;96526155776;2.6;1701707776;97006813184;1483190272;85647360;23019520;351531008;3407872;212578304
2024-08-19 23:02:43.454748;99083071488;96525897728;2.6;1701670912;97006555136;1485524992;85647360;23019520;351825920;3698688;212602880
2024-08-19 23:02:45.457439;99083071488;96525639680;2.6;1701924864;97006297088;1485524992;85647360;23019520;351830016;3698688;212602880
2024-08-19 23:02:47.460134;99083071488;96525639680;2.6;1701924864;97006297088;1485524992;85647360;23019520;351830016;3698688;212566016
2024-08-19 23:02:49.462905;99083071488;96526188544;2.6;1701376000;97006845952;1485524992;85647360;23019520;351830016;3698688;212566016
2024-08-19 23:02:51.465555;99083071488;96526721024;2.6;1700843520;97007378432;1485524992;85647360;23019520;351830016;3698688;212566016
2024-08-19 23:02:53.468270;99083071488;96526721024;2.6;1700843520;97007378432;1485524992;85647360;23019520;351830016;3698688;212566016
2024-08-19 23:02:55.471124;99083071488;97750298624;1.3;478195712;98231205888;312213504;85643264;23019520;350650368;3018752;211480576
2024-08-19 23:02:57.473943;99083071488;97744379904;1.4;484102144;98225287168;313507840;85647360;23019520;350662656;3026944;211140608
2024-08-19 23:02:59.476652;99083071488;97742557184;1.4;485937152;98223456256;312160256;85659648;23019520;350658560;3022848;211218432
