2024-08-19 23:45:20.356312;1599.09;0.0;114.73;37298.38;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:22.359589;1600.69;0.0;115.28;37392.3;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:24.362569;1604.69;0.0;115.29;37484.41;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:26.365488;1608.7;0.0;115.3;37576.55;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:28.369928;1612.69;0.0;115.32;37668.67;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:30.372864;1616.69;0.0;115.33;37760.79;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:32.375755;1620.69;0.0;115.34;37852.89;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:34.378855;1624.68;0.0;115.35;37945.01;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:36.381864;1628.68;0.0;115.37;38037.12;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:38.385051;1632.67;0.0;115.39;38129.24;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:40.387991;1636.67;0.0;115.4;38221.35;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:42.391141;1640.66;0.0;115.42;38313.46;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:44.394012;1644.65;0.0;115.43;38405.56;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:46.397219;1648.65;0.0;115.44;38497.69;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:48.400220;1652.65;0.0;115.46;38589.79;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:50.403311;1656.64;0.0;115.47;38681.91;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:52.406230;1660.64;0.0;115.48;38774.02;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:54.409427;1664.64;0.0;115.49;38866.14;15.15;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:56.412438;1668.64;0.0;115.5;38958.28;15.16;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:45:58.416460;1672.63;0.0;115.52;39050.4;15.16;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:46:00.419546;1676.64;0.0;115.52;39142.5;15.16;0.0;0.29;0.04;0.0;0.0
2024-08-19 23:46:02.422040;1680.63;0.0;115.54;39234.61;15.16;0.0;0.3;0.04;0.0;0.0
2024-08-19 23:46:04.424915;1684.62;0.0;115.55;39326.72;15.16;0.0;0.3;0.04;0.0;0.0
2024-08-19 23:46:06.427939;1688.63;0.0;115.56;39418.83;15.16;0.0;0.3;0.04;0.0;0.0
2024-08-19 23:46:08.430913;1692.62;0.0;115.57;39510.93;15.16;0.0;0.3;0.04;0.0;0.0
