timestamp;bytes_sent;bytes_recv;packets_sent;packets_recv;errin;errout;dropin;dropout
2024-08-19 23:32:04.907686;52562;354429;420;542;0;0;0;0
2024-08-19 23:32:06.916340;59740;369710;474;598;0;0;0;0
2024-08-19 23:32:08.926901;64938;374686;545;671;0;0;0;0
2024-08-19 23:32:11.005813;65234;374686;547;671;0;0;0;0
2024-08-19 23:32:13.008806;65234;374738;547;672;0;0;0;0
2024-08-19 23:32:15.011639;65234;374738;547;672;0;0;0;0
2024-08-19 23:32:17.014503;65412;374790;548;673;0;0;0;0
2024-08-19 23:32:19.017371;65412;374790;548;673;0;0;0;0
2024-08-19 23:32:21.020276;65502;374866;549;674;0;0;0;0
2024-08-19 23:32:23.023048;65680;374918;550;675;0;0;0;0
2024-08-19 23:32:25.025951;65680;374918;550;675;0;0;0;0
2024-08-19 23:32:27.028726;65750;374918;551;675;0;0;0;0
2024-08-19 23:32:29.031419;65970;374998;553;677;0;0;0;0
2024-08-19 23:32:31.034271;65970;374998;553;677;0;0;0;0
2024-08-19 23:32:33.037050;65970;374998;553;677;0;0;0;0
2024-08-19 23:32:35.039991;66148;375050;554;678;0;0;0;0
2024-08-19 23:32:37.043278;66238;375126;555;679;0;0;0;0
2024-08-19 23:32:39.046095;66416;375178;556;680;0;0;0;0
2024-08-19 23:32:41.048958;66416;375178;556;680;0;0;0;0
2024-08-19 23:32:43.051861;66416;375178;556;680;0;0;0;0
2024-08-19 23:32:45.054785;66594;375230;557;681;0;0;0;0
2024-08-19 23:32:47.058157;66594;375230;557;681;0;0;0;0
2024-08-19 23:32:49.061130;66594;375230;557;681;0;0;0;0
2024-08-19 23:32:51.063924;66772;375282;558;682;0;0;0;0
2024-08-19 23:32:53.067409;66862;375358;559;683;0;0;0;0
2024-08-19 23:32:55.070569;66862;375358;559;683;0;0;0;0
2024-08-19 23:32:57.073927;67040;375410;560;684;0;0;0;0
2024-08-19 23:32:59.076966;67040;375410;560;684;0;0;0;0
2024-08-19 23:33:01.080004;67040;375410;560;684;0;0;0;0
2024-08-19 23:33:03.082851;67288;375462;562;685;0;0;0;0
2024-08-19 23:33:05.085928;67288;375462;562;685;0;0;0;0
2024-08-19 23:33:07.103784;67288;375462;562;685;0;0;0;0
2024-08-19 23:33:09.106416;67646;375666;565;688;0;0;0;0
2024-08-19 23:33:11.109215;68276;376198;572;695;0;0;0;0
2024-08-19 23:33:13.112373;68276;376198;572;695;0;0;0;0
2024-08-19 23:33:15.115297;68454;376250;573;696;0;0;0;0
2024-08-19 23:33:17.118363;68454;376250;573;696;0;0;0;0
2024-08-19 23:33:19.121263;68454;376250;573;696;0;0;0;0
2024-08-19 23:33:21.123844;68632;376302;574;697;0;0;0;0
2024-08-19 23:33:23.126639;68632;376302;574;697;0;0;0;0
2024-08-19 23:33:25.129889;68674;376330;575;698;0;0;0;0
2024-08-19 23:33:27.132971;68942;376458;577;700;0;0;0;0
2024-08-19 23:33:29.135918;68942;376458;577;700;0;0;0;0
2024-08-19 23:33:31.138821;68942;376458;577;700;0;0;0;0
2024-08-19 23:33:33.141860;68942;376458;577;700;0;0;0;0
2024-08-19 23:33:35.144837;69120;376510;578;701;0;0;0;0
2024-08-19 23:33:37.149040;69120;376510;578;701;0;0;0;0
2024-08-19 23:33:39.151953;69120;376510;578;701;0;0;0;0
2024-08-19 23:33:41.154637;75057;380405;607;731;0;0;0;0
2024-08-19 23:33:43.157479;97945;384265;642;760;0;0;0;0
2024-08-19 23:33:45.160880;108521;389077;668;785;0;0;0;0
2024-08-19 23:33:47.163824;121283;393445;696;809;0;0;0;0
