timestamp;read_count;write_count;read_bytes;write_bytes;read_time;write_time;read_merged_count;write_merged_count;busy_time
2024-08-19 22:37:33.395844;8008;630;260894208;22324736;10375;3489;4214;1842;4331
2024-08-19 22:37:35.398354;8483;632;298135040;22337024;11812;3508;4272;1842;5371
2024-08-19 22:37:37.400988;8562;634;300908032;22349312;11891;3510;4272;1843;5443
2024-08-19 22:37:39.403513;8562;635;300908032;22373888;11891;3510;4272;1848;5444
2024-08-19 22:37:41.406029;8562;637;300908032;22500864;11891;3535;4272;1850;5457
2024-08-19 22:37:43.408541;8562;637;300908032;22500864;11891;3535;4272;1850;5457
2024-08-19 22:37:45.411095;8562;638;300908032;22525440;11891;3536;4272;1855;5457
2024-08-19 22:37:47.413576;8562;638;300908032;22525440;11891;3536;4272;1855;5457
2024-08-19 22:37:49.416127;8609;638;302562816;22525440;11957;3536;4272;1855;5523
2024-08-19 22:37:51.418705;8609;641;302562816;22554112;11957;3540;4272;1859;5524
2024-08-19 22:37:53.421254;8609;643;302562816;22619648;11957;3542;4272;1861;5525
2024-08-19 22:37:55.423728;8609;643;302562816;22619648;11957;3542;4272;1861;5525
2024-08-19 22:37:57.426278;8609;647;302562816;22668800;11957;3545;4272;1869;5527
2024-08-19 22:37:59.428773;8609;647;302562816;22668800;11957;3545;4272;1869;5527
2024-08-19 22:38:01.431281;8609;648;302562816;22672896;11957;3546;4272;1869;5527
2024-08-19 22:38:03.433719;8609;657;302562816;23606784;11957;3576;4272;2088;5538
2024-08-19 22:38:05.436317;8609;679;302562816;28677632;11957;4131;4272;2088;5574
2024-08-19 22:38:07.438897;8609;679;302562816;28677632;11957;4131;4272;2088;5574
2024-08-19 22:38:09.441372;8609;685;302562816;28710400;11957;4136;4272;2090;5574
2024-08-19 22:38:11.443903;8609;686;302562816;28710912;11957;4136;4272;2090;5574
2024-08-19 22:38:13.446508;8609;686;302562816;28710912;11957;4136;4272;2090;5574
2024-08-19 22:38:15.449008;8609;689;302562816;28735488;11957;4141;4272;2093;5575
2024-08-19 22:38:17.451574;8609;689;302562816;28735488;11957;4141;4272;2093;5575
2024-08-19 22:38:19.454162;8609;689;302562816;28735488;11957;4141;4272;2093;5575
2024-08-19 22:38:21.456656;8609;692;302562816;28760064;11957;4144;4272;2096;5576
2024-08-19 22:38:23.459259;8609;692;302562816;28760064;11957;4144;4272;2096;5576
2024-08-19 22:38:25.461775;8609;692;302562816;28760064;11957;4144;4272;2096;5576
2024-08-19 22:38:27.464298;8609;697;302562816;28788736;11957;4148;4272;2098;5576
2024-08-19 22:38:29.466840;8609;697;302562816;28788736;11957;4148;4272;2098;5576
2024-08-19 22:38:31.469306;8609;697;302562816;28788736;11957;4148;4272;2098;5576
2024-08-19 22:38:33.471929;8609;703;302562816;28817408;11957;4154;4272;2099;5577
2024-08-19 22:38:35.475227;8609;705;302562816;28841984;11957;4155;4272;2103;5578
2024-08-19 22:38:37.477724;8609;826;302562816;29734912;11957;4341;4272;2200;5597
2024-08-19 22:38:39.480253;8609;834;302562816;29767680;11957;4350;4272;2200;5598
2024-08-19 22:38:41.482857;8609;834;302562816;29767680;11957;4350;4272;2200;5598
2024-08-19 22:38:43.485364;8609;834;302562816;29767680;11957;4350;4272;2200;5598
2024-08-19 22:38:45.487862;8609;834;302562816;29767680;11957;4350;4272;2200;5598
2024-08-19 22:38:47.490461;8609;834;302562816;29767680;11957;4350;4272;2200;5598
2024-08-19 22:38:49.492924;8609;834;302562816;29767680;11957;4350;4272;2200;5598
2024-08-19 22:38:51.495455;8609;834;302562816;29767680;11957;4350;4272;2200;5598
2024-08-19 22:38:53.498034;8609;834;302562816;29767680;11957;4350;4272;2200;5598
2024-08-19 22:38:55.500540;8609;834;302562816;29767680;11957;4350;4272;2200;5598
2024-08-19 22:38:57.503120;8609;834;302562816;29767680;11957;4350;4272;2200;5598
2024-08-19 22:38:59.505583;8609;834;302562816;29767680;11957;4350;4272;2200;5598
2024-08-19 22:39:01.508150;8609;834;302562816;29767680;11957;4350;4272;2200;5598
2024-08-19 22:39:03.510686;8609;834;302562816;29767680;11957;4350;4272;2200;5598
2024-08-19 22:39:05.514242;8616;836;303185408;29796352;11965;4351;4272;2205;5603
2024-08-19 22:39:07.516756;8616;836;303185408;29796352;11965;4351;4272;2205;5603
2024-08-19 22:39:09.519332;8616;836;303185408;29796352;11965;4351;4272;2205;5603
2024-08-19 22:39:11.521799;8616;843;303185408;29833216;11965;4357;4272;2206;5604
2024-08-19 22:39:13.524417;8616;844;303185408;29837312;11965;4358;4272;2206;5604
2024-08-19 22:39:15.526981;8616;844;303185408;29837312;11965;4358;4272;2206;5604
2024-08-19 22:39:17.529458;8616;844;303185408;29837312;11965;4358;4272;2206;5604
2024-08-19 22:39:19.532001;8616;844;303185408;29837312;11965;4358;4272;2206;5604
2024-08-19 22:39:21.534533;8616;844;303185408;29837312;11965;4358;4272;2206;5604
2024-08-19 22:39:23.537022;8616;844;303185408;29837312;11965;4358;4272;2206;5604
2024-08-19 22:39:25.539540;8616;844;303185408;29837312;11965;4358;4272;2206;5604
2024-08-19 22:39:27.542081;8616;844;303185408;29837312;11965;4358;4272;2206;5604
2024-08-19 22:39:29.544579;8616;844;303185408;29837312;11965;4358;4272;2206;5604
2024-08-19 22:39:31.547132;8616;844;303185408;29837312;11965;4358;4272;2206;5604
2024-08-19 22:39:33.549679;8616;844;303185408;29837312;11965;4358;4272;2206;5604
2024-08-19 22:39:35.553073;8616;853;303185408;29906944;11965;4367;4272;2214;5607
2024-08-19 22:39:37.555626;8616;853;303185408;29906944;11965;4367;4272;2214;5607
2024-08-19 22:39:39.558180;8616;859;303185408;29964288;11965;4373;4272;2215;5608
2024-08-19 22:39:41.560674;8616;859;303185408;29964288;11965;4373;4272;2215;5608
2024-08-19 22:39:43.563222;8616;870;303185408;30013440;11965;4382;4272;2215;5609
2024-08-19 22:39:45.565728;8616;870;303185408;30013440;11965;4382;4272;2215;5609
2024-08-19 22:39:47.568275;8616;870;303185408;30013440;11965;4382;4272;2215;5609
2024-08-19 22:39:49.570813;8616;870;303185408;30013440;11965;4382;4272;2215;5609
2024-08-19 22:39:51.573314;8616;870;303185408;30013440;11965;4382;4272;2215;5609
2024-08-19 22:39:53.575907;8616;870;303185408;30013440;11965;4382;4272;2215;5609
2024-08-19 22:39:55.578513;8616;870;303185408;30013440;11965;4382;4272;2215;5609
2024-08-19 22:39:57.581021;8616;870;303185408;30013440;11965;4382;4272;2215;5609
2024-08-19 22:39:59.583568;8616;870;303185408;30013440;11965;4382;4272;2215;5609
2024-08-19 22:40:01.586197;8616;870;303185408;30013440;11965;4382;4272;2215;5609
2024-08-19 22:40:03.588690;8616;872;303185408;30021632;11965;4385;4272;2215;5610
2024-08-19 22:40:05.592153;8616;874;303185408;30070784;11965;4386;4272;2225;5611
2024-08-19 22:40:07.594692;8616;874;303185408;30070784;11965;4386;4272;2225;5611
2024-08-19 22:40:09.597178;8616;875;303185408;30074880;11965;4387;4272;2225;5611
