2024-08-19 23:12:04.230488;[2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 1262.906, 2999.998, 3580.567, 2999.998, 2999.998, 2999.998, 1229.42, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 1367.209, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 1366.224, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998]
2024-08-19 23:12:06.287945;[3601.336, 3599.707, 3601.004, 2999.998, 3600.091, 3600.298, 3599.778, 2999.998, 2999.998, 2999.998, 2999.998, 3599.781, 3599.874, 3224.125, 2999.998, 2999.998, 2999.998, 3600.651, 3600.254, 3599.939, 3600.867, 3599.905, 2999.998, 2999.998, 3600.889, 2999.998, 2999.998, 3600.022, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3599.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3600.108, 2999.998]
2024-08-19 23:12:08.290668;[3602.286, 3600.013, 3600.093, 2999.998, 3600.021, 3600.02, 3600.18, 2999.998, 2999.998, 2999.998, 2999.998, 3599.629, 3599.892, 3599.145, 2999.998, 2999.998, 2999.998, 3600.27, 3600.08, 3600.4, 3599.81, 3600.02, 2999.998, 2999.998, 3599.599, 2999.998, 2999.998, 3599.924, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3599.877, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3599.888, 2999.998]
2024-08-19 23:12:10.293505;[3594.587, 3599.953, 3599.908, 2999.998, 3600.045, 3599.935, 3599.938, 2999.998, 2999.998, 2999.998, 2999.998, 3599.964, 3600.239, 3599.256, 2999.998, 2999.998, 2999.998, 3599.851, 3600.109, 3600.006, 3599.973, 3599.977, 2999.998, 2999.998, 3599.906, 2999.998, 2999.998, 3600.338, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3599.98, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3600.056, 2999.998]
2024-08-19 23:12:12.296705;[3599.903, 3600.005, 3600.321, 2999.998, 3600.234, 3600.048, 3600.232, 2999.998, 2999.998, 2999.998, 2999.998, 3600.141, 3600.665, 3599.079, 2999.998, 2999.998, 2999.998, 3599.893, 3600.264, 3599.864, 3600.099, 3600.052, 2999.998, 2999.998, 3599.635, 2999.998, 2999.998, 3600.097, 2999.998, 2999.998, 2999.998, 3063.728, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3599.869, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3599.813, 2999.998]
2024-08-19 23:12:14.299479;[3600.631, 3600.534, 3600.655, 3601.113, 3600.162, 3599.962, 3600.112, 2999.998, 2999.998, 2999.998, 2999.998, 3600.346, 3600.397, 3599.959, 2999.998, 2999.998, 2999.998, 3600.109, 3599.731, 3601.24, 3600.671, 3600.063, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3601.194, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3600.199, 3273.936, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3600.192, 3119.086]
2024-08-19 23:12:16.303832;[3599.916, 3599.979, 3599.601, 2999.998, 3600.192, 3599.779, 3600.122, 2999.998, 2999.998, 2999.998, 2999.998, 3599.994, 3599.884, 3599.234, 2999.998, 2999.998, 2999.998, 3599.912, 3599.964, 3599.938, 3599.738, 3599.893, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3600.158, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3599.873, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3599.782, 2999.998]
2024-08-19 23:12:18.306540;[3600.018, 3599.774, 3600.129, 2999.998, 3600.053, 3599.88, 3599.763, 2999.998, 2999.998, 2999.998, 2999.998, 3599.578, 3599.702, 3598.888, 2999.998, 2999.998, 2999.998, 3599.965, 3600.207, 3600.235, 3600.016, 3599.809, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3600.406, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3599.825, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3599.926, 2999.998]
2024-08-19 23:12:20.309978;[2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3899.883, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 1199.598, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998]
2024-08-19 23:12:22.312981;[2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3899.688, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998]
2024-08-19 23:12:24.315934;[1249.731, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 1239.408, 2999.998, 3640.137, 2999.998, 2999.998, 2999.998, 1365.943, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 1228.317, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 1574.735, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998]
2024-08-19 23:12:26.318970;[2999.998, 1274.809, 1194.931, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 1199.334, 1197.878, 2999.998, 2999.998, 3717.785, 2999.998, 2999.998, 2999.998, 1296.713, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 3601.687, 1200.308, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 1188.068, 1200.138, 3246.371, 2999.998, 2999.998, 2999.998, 2999.998, 2999.998, 1203.434, 1196.214, 2999.998]
